answer,question
"[""New York Yankees""]",how many membranes do gram negative bacteria have
"[""July 16, 2017""]",who held the office of vice president of india for two consecutive terms
"[""Meredith Willson""]",who plays tupac mom in all eyez on me
"[""10 one-hour episodes""]",number of years required for the world's population to double
"[""35""]",who has the final authority under the federal system
"[""centroid""]",how many episodes are there in season 2 of the crown
"[""12""]",where did the term dark ages come from
"[""2000""]",where was the last scene of planet of the apes filmed
"[""1974""]",what is the age of consent in malta
"[""Lebanese""]",which nation india never beat in t20 international
"[""Gal Gadot""]",when did newfoundland become a part of canada
"[""Josh Groban""]",who was the movie american sniper based on
"[""Thurl Ravenscroft""]",who was the cohost along with ryan seacrest on the first season of american idol
"[""1890""]",who plays raj's mother on big bang
"[""volume of the container decreases""]",who played barry gordy on the temptations movie
"[""eastward, in prograde motion""]",the author of the girl on the train
"[""George Casper Homans""]",who plays mona lisa on parks and recreation
"[""Lebanese""]",when was the first american woman in space
"[""December 2003""]",how many seasons of fixer upper are there
"[""2017""]",who is chips voice in beauty and the beast
"[""2017""]",who plays the snake in the jungle book movie
"[""Spanish""]",why did the st louis cardinals move to arizona
"[""Billie Jean King""]",who cut the ear of the high priest's servant
"[""Welton Academy""]",who is playing in the 2019 winter classic
"[""Lebanese""]",when was the land rover first unveiled to the public
"[""Lionel Messi""]",who is chief in grey's anatomy season 13
"[""Constantine""]",who dies in breaking dawn part 2 movie
"[""video editing""]",where is the anus located on a woman
"[""1950""]",who is the sponsoring bank for the pandian gramin bank
"[""1967""]",brooklyn nine nine season 5 episode 6 release
"[""December 15, 2017""]",which president organized the trade missions to japan
"[""2010""]",who has the power over the money in the us government
"[""3 to 8 days""]",during which two months (equinoxes) do all locations on earth experience 12 hours of daylight
"[""12""]",who did ava jerome kill on general hospital
"[""1981""]",what port is utilized by secure imap (imaps)
"[""Edwin Hubble""]",when did back to the future ride close
"[""St. Louis Cardinals"",""San Francisco Giants""]",when was the bay bridge in maryland built
"[""Saddam Hussein""]",who played sebastian the crab in the little mermaid
"[""35""]",what type of train is thomas the tank engine
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",where does the last name cobb come from
"[""Charles Young""]",who files the lawsuit in a criminal case
"[""Bella Dayne""]",who was the governor of new york during 9/11
"[""4""]",who was the leader of the small american militia force in lexington
"[""St. Louis Cardinals"",""San Francisco Giants""]",what sort of story is the scarlet letter
"[""1890""]",the haagen-dazs brand of ice cream originated in which country
"[""1900""]",how many episodes of counting on are there
"[""10""]",how many years is the term for a member of the house of representatives
"[""Saddam Hussein""]",what is the wind speed of f1 tornado
"[""1962""]",when was the last time the us constitution changed
"[""Barbicide""]",who did the choreography for the movie the greatest showman
"[""18""]",what is the definition of sabbath in hebrew
"[""7""]",when did the first gi joe come out
"[""Marvin Gaye""]",what is the speed limit on the m5
"[""in 2018""]",where did they film the wonder woman movie
"[""1981""]",when was the first cabbage patch kid made
"[""Thurl Ravenscroft""]",who sings gran torino at the end of the movie
"[""Niagara River""]",who sings whole new world in aladdin movie
"[""George Casper Homans""]",american type of apple pie in a deep dish
"[""1980""]",who scored the most points in a playoff game
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",when was the first human development report published
"[""13""]",what exit is cave city ky on i 65
"[""1998""]",who plays the fairy godmother in the descendants
"[""12""]",how much does it cost to renew a cuban passport
"[""35""]",which is the largest source of national income in india
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who sang the cat's in the cradle
"[""Eli Marienthal""]",what is the 1st lord of the rings movie
"[""2000""]",where was the world according to garp filmed
"[""42""]",when did the us women's team won the world cup
"[""2018""]",what type of music is 3 doors down
"[""Billie Jean King""]",when did my big fat greek wedding 2 come out
"[""Miguel Cabrera""]",who was the leader of italy during the second world war
"[""1980""]",where did they film where we first met
"[""9""]",who did the original voice for mickey mouse
"[""Phillip Alford""]",when did seat belts become law in australia
"[""Guaranteed Rate Field""]",who sings i work hard for the money
"[""12""]",who sings the song you don't own me
"[""Thurl Ravenscroft""]",who sings learning to be silent in footloose
"[""1920 to 1933""]",when did once upon a time in venice come out
"[""Marvin Gaye""]",when did isaiah thomas go to the cavs
"[""Welton Academy""]",when did £1 notes go out of circulation
"[""10 one-hour episodes""]",who has played the most games for carlton
"[""9""]",where do they film the royals on e
"[""122""]",when did lion king come out in theaters
"[""Niagara River""]",how many episodes are in part 4 of the ranch
"[""Greek""]",who wins season 1 of abby's ultimate dance competition
"[""King Edward Peak""]",when does season 11 of the big bang theory come out
"[""oxidative phosphorylation""]",how long is a tracking number for ups
"[""1950""]",who played the mad hatter in alice through the looking glass
"[""the axon terminal""]",who wrote the song you make my dreams come true
"[""a maroon Bristol 405""]",following world war ii a cold war developed between the u.s. and
"[""1962""]",the individual best known for his work on behavior theory is
"[""James Arthur""]",who wrote rock of ages cleft for me
"[""Calcium ions""]",measurement system whose divisions are powers of ten
"[""1981""]",real name of kabeer of ishq subhan allah
"[""New York Yankees""]",who plays kelly in ash vs the evil dead
"[""Sachin Tendulkar""]",who holds the record for the most rebounds in the nba
"[""Australia""]",when was the first car navigation system invented
"[""18""]",when is dragon ball super season 2 coming out
"[""Queen's Park""]",who won the big ten conference in basketball
"[""January–July 1975""]",attack on titan season 2 dubbed episode 10 release date
"[""April 28, 2017""]",who won americas next top model cycle 21
"[""Carole King""]",who sings are we human or are we dancer
"[""Australia""]",who has the fastest nfl combine 40 time
"[""Ryan Guzman""]",which country is called land of morning calm
"[""the Ivrea Codex"",""the Apt Codex""]",what is the max resolution for composite video
"[""E. M. Forster""]",when did cell phones become common in the us
"[""a compulsory governmental insurance system""]",how old was paige when she left dance moms
"[""after a minor infringement""]",who is supreme leader in new star wars
"[""a wild Pikachu""]",where did the idea of a messiah come from
"[""Anderson Silva""]",what are the basic features of ooo base
"[""Welton Academy""]",where was stephen king's it filmed at
"[""1981""]",who wrote the song ain't no mountain high enough
"[""volume of the container decreases""]",statue of liberty when was it given to us
"[""Australia""]",who is the detective in sons of anarchy
"[""Monasteries"",""wealthy individuals"",""rulers""]",where does the wabash river start in indiana
"[""Jesse Donald Knotts""]",when did drinking and driving become illegal in the us
"[""New York Yankees""]",where did the last name parker come from
"[""2015""]",where does protein breakdown begin in the human body
"[""Niagara River""]",when did spider man first appear in comics
"[""Jimmy Cliff""]",organization that is owned and operated by its members
"[""Constantine""]",where do i get a postal order from
"[""Potassium chlorate""]",when was the pledge of allegiance written and by whom
"[""April 28, 2017""]",who is lead singer of fall out boy
"[""in 2018""]",canada was the first to enact a multicultural
"[""Zaira Wasim""]",how many episodes in the shooter on netflix
"[""2017""]",when is the last time tiger woods played
"[""West Indies""]",who plays the eldest daughter in madam secretary
"[""July 16, 2017""]",who is first in line for king of england
"[""those that have died""]",what is the legal term for peeping tom
"[""George Casper Homans""]",when was the last time england did not qualify for world cup
"[""Greek""]",who won the women's 400 meter dash in the olympics
"[""17""]",who holds the most triple doubles in nba history
"[""Welton Academy""]",what does the ductus arteriosus and the foramen ovale become at birth
"[""Dylan""]",when was the last time mayo won the sam maguire cup
"[""1962""]",who averaged the most points in nba history
"[""Saddam Hussein""]",who played susan in the chronicles of narnia
"[""pyramidion""]",when did the orioles win the world series
"[""Guaranteed Rate Field""]",when did last of the mohicans take place
"[""1981""]",who sings the hell song in the south park movie
"[""9""]",when did kevin garnett win defensive player of the year
"[""the Cambrian explosion""]",where did daisy grow up in the great gatsby
"[""2012""]",how many country are there in the world cup
"[""Molt Taylor""]",who played the dad in the original parent trap
"[""35""]",where does water for a well come from
"[""pyramidion""]",who runs the fastest 40-yard dash in the nfl
"[""Niagara River""]",who was the voice in the movie rockstar
"[""Potassium chlorate""]",which is known as the apex court of india
"[""Abigail Rokison-Woodall""]",how many cards do you draw in canasta
"[""Season 4, Episode 8""]",who has won the 2016 sahitya akademi bal puraskar award
"[""Jason Michael Lee""]",who's won the league cup the most
"[""the Cambrian explosion""]",ps i love you who wrote the letters
"[""unknown""]",spermatids mature into spermatozoa by the process of
"[""In 1995""]",what kind of fish are in ashurst lake
"[""redox reactions""]",how many gold medal in india 2018 asian game
"[""George Casper Homans""]",who has the most splash hits at at&t park
"[""42""]",when did harry potter sorcerer's stone movie come out
"[""1984""]",when did albums start coming out on friday
"[""six""]",who was the last surviving soldier of the civil war
"[""Zone Improvement Plan""]",when was the new giant species of spitting cobra found in kenya
"[""10 one-hour episodes""]",when was the baikal-amur mainline (bam) railroad completed in the russian domain
"[""St. Louis Cardinals"",""San Francisco Giants""]",when was the brooklyn bridge started and finished
"[""March 15, 2013""]",who stars in the movie my cousin rachel
"[""2000""]",when does season 5 of agents of sheild come out
"[""Constantine""]",who sang the power of love before celine dion
"[""in 2018""]",what two bodies of water does the isthmus of panama separate
"[""Spectre""]",when does the next season of travelers come out
"[""Richard Dawson""]",who holds the record for most inside the park home runs
"[""copper""]",when was capita fully listed as a public company on the london stock exchange
"[""1943""]",where did the battle of kadesh take place
"[""2009""]",when was tasmania cut off from the mainland
"[""State governments""]",who founded some of the first movements toward independent living and disability rights
"[""New Netherland""]",who played winnie in mrs brown's boy
"[""Tuticorin (Thoothukudi)""]",when did the ford f150 raptor come out
"[""18 August 2011""]",what is the name of ramaiya vastavaiya heroine
"[""Zone Improvement Plan""]",when does the next episode of grand tour come out
"[""the Ivrea Codex"",""the Apt Codex""]",who sang i don't wanna dance
"[""West Indies""]",where is the nile river located in the world
"[""August 17, 2018""]",what is the language of antigua and barbuda
"[""1998""]",who was the first speaker of independent indian lok sabha
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",where is switched at birth supposed to take place
"[""oxidative phosphorylation""]",name the two forms of polymorphism in cnidarian
"[""Elstree Studios""]",where does the water for lake las vegas come from
"[""copper""]",when does the champions league group stages start
"[""originally from the Greek""]",when did the apa create the code of ethics
"[""V8 engine""]",who wrote the music for lord of the rings
"[""Over 2,500""]",when was the first anti stalking law passed
"[""18""]",when did the first mobile game come out
"[""Parafollicular cells""]",where is rufus from in the watsons go to birmingham
"[""Australia""]",what came out first arkham city or arkham asylum
"[""1980""]",who won the intercontinental championship on monday night raw
"[""Marvin Gaye""]",what is the famous rice dish in spain
"[""17""]",before the pumpkin what vegetable was traditionally carved on halloween
"[""Welton Academy""]",where is the hogan stand in croke park
"[""Islamic prophet Muhammad""]",what shakespeare play is sons of anarchy based on
"[""a compulsory governmental insurance system""]",who died in real life from the sopranos
"[""35""]",who has the most population in the united states
"[""Abigail Rokison-Woodall""]",when was the angriest man in brooklyn made
"[""2000""]",who was the last australian to win the australian open
"[""San Antonio""]",who has been on the 100 dollar bill
"[""Saddam Hussein""]",what is the highest level of girl scout
"[""Sarabi""]",where is the patella located in the human body
"[""August 27, 2017""]",name the pirates of the caribbean movies in order
"[""17""]",when did the british first use gas in ww1
"[""Ryan Guzman""]",where was the wonder years supposed to take place
"[""originally from the Greek""]",guest stars on sons of anarchy season 5
"[""12""]",when was the wizard of oz first shown in color
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who won season 10 worst cooks in america
"[""State governments""]",who was the first team to win the scottish cup
"[""four""]",which four books of the new testament are the gospels
"[""Thurl Ravenscroft""]",who has the most strike outs in mlb
"[""10""]",where was the dad's army film filmed
"[""Amanda Shiflett""]",when did fifty shades of grey movie come out
"[""redox reactions""]",where did the orlando magic used to play
"[""Niagara River""]",when were assault rifles banned in the us
"[""video editing""]",when did horses start being used by humans
"[""2010""]",what type of economic system does thailand have
"[""A concerto""]",who played jack frost in santa clause 3
"[""Abigail Rokison-Woodall""]",who is the oldest person living in the united states today
"[""constitutional republic""]",highest goal scorer in nigeria premier league 2017
"[""1890""]",when was the castle in versailles ky built
"[""Thurl Ravenscroft""]",who has the most points in high school basketball history
"[""2000""]",who is the best selling male artist of all time
"[""John von Neumann""]",where do tornadoes happen in the united states
"[""12""]",what is it called when someone always needs attention
"[""State governments""]",where is the set of taarak mehta ka ooltah chashmah
"[""In 1995""]",what year did the game mousetrap come out
"[""Eli Marienthal""]",canada was the first to enact a multicultural
"[""China""]",when was the chinese exclusion act made permanent
"[""3 to 8 days""]",who played floyd on the andy griffith show
"[""Australia""]",how many seats ppp have in national assembly
"[""1890""]",who starred in the boy in the bubble
"[""Marvin Gaye""]",when was the cleveland browns last winning season
"[""A mood swing""]",when was fast times at ridgemont high made
"[""University of South Carolina""]",who died first on what happened to monday
"[""Josh Groban""]",how many points did wilt chamberlain scored in his nba career
"[""13""]",where did spandau ballet get their name from
"[""Dylan""]",what is the source of the tigris river
"[""Dylan""]",what is the most famous sport in russia
"[""12""]",when did the transcontinental railroad started being built
"[""2012""]",when is teacher’s day celebrated in india
"[""12""]",who decides the winner of the nobel peace prize
"[""Marley""]",who has been on the 100 dollar bill
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",how much fluid does a body lose a day
"[""18 August 2011""]",who plays the thief in the last jedi
"[""a wild Pikachu""]",when did the baptist church start in america
"[""1982""]",when did stephen curry become an all star
"[""9""]",when did the cavs win their first championship
"[""2017""]",when was the last time a nuclear bomb was detonated
"[""December 15, 2017""]",who was the egyptian queen who became pharaoh
"[""10""]",find out the names of any two plants which show movement
"[""Clayton Moore""]",how many subs can you make in rugby union
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when did harry potter and the deathly hallows book come out
"[""3 to 8 days""]",who played doc holliday in the life and legend of wyatt earp
"[""King Edward Peak""]",scientist who lost life in their own discovery
"[""Lacey Turner""]",in which part of the book can we find a glossary
"[""Phillip Alford""]",when did mcdonald's come to new zealand
"[""Lebanese""]",who was the vikings starting quarterback in 1993
"[""volume of the container decreases""]",who does flicks voice in a bug's life
"[""PewDiePie""]",how long after the stamp act congress of october 1765 did parliament repeal the stamp act
"[""2024""]",current captain of the england mens test cricket team
"[""Australia""]",how long is the term of a president in the usa
"[""12""]",when was the last time the death penalty was used in the us
"[""Thurl Ravenscroft""]",when does nikolas cassadine return to general hospital
"[""Gabrielle Haugh""]",who are the democrats running for governor in tennessee
"[""Niagara River""]",when was the last time a running back was the 1st overall pick in the nfl draft
"[""2017""]",what is the size of the angles of an equilateral triangle
"[""1967""]",who sang the song long as we got love
"[""Alex Rodriguez""]",what is the scientific name for the fungi kingdom
"[""PewDiePie""]",who scored in the 2002 world cup final
"[""the Cambrian explosion""]",piaget's second of four stages of cognition is
"[""35""]",the study of the bumps on the skull to determine personality traits is known as
"[""2018""]",who won series 12 of america's got talent
"[""April 28, 2017""]",who wrote the bridge over the river kwai
"[""horses""]",who played the kangaroo in horton hears a who
"[""1988""]",name the apparatus used for electrolysis of water
"[""Spanish""]",who was in series 1 of safe house
"[""North Korea""]",who has scored the most runs in ashes history
"[""Shirley Mae Jones""]",who starred in why did i get married
"[""1943""]",when did the san fernando valley try to secede from los angeles
"[""James Arthur""]",when does the second season of live pd start
"[""Jesse Donald Knotts""]",who is our current president of the senate
"[""179""]",who played johnny depp's mom in sleepy hollow
"[""18 August 2011""]",the manubrium body and xiphoid process are portions of the
"[""in 2018""]",where were the beach scenes in jaws filmed
"[""to perceive linear acceleration""]",who was president when we walked on the moon
"[""Pom Klementieff""]",when was smoking banned in public places uk
"[""May 5, 1992""]",where does the last name martinez originate from
"[""1890""]",when did beauty and the beast movie come out
"[""Niagara River""]",when did the army air corps become air force
"[""1984""]",what is the name of hen's house
"[""Marvin Gaye""]",where does the filtrate go after it leaves the bowman's capsule
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who died on the set of twilight zone
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",the act of forcing someone into military service
"[""Australia""]",what is the name of the 4th halogen
"[""April 1, 1999""]",who plays arizona robbins on grey's anatomy
"[""Abigail Rokison-Woodall""]",who wrote if we make it through december
"[""George Hudson""]",who abolished the dual system of government in bengal
"[""Tuticorin (Thoothukudi)""]",when was the first hybrid car on the road
"[""to perceive linear acceleration""]",who won the nba championship 2 years ago
"[""rose window""]",what type of reaction is friedel crafts alkylation
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",the cat in the hat boy and girl
"[""2012""]",how long are the high school musical movies
"[""copper""]",how many stores does walmart have in usa
"[""pyramidion""]",who played role of definite in gangs of wasseypur
"[""Jesse Donald Knotts""]",who wrote o lord my god when i in awesome wonder
"[""the Ivrea Codex"",""the Apt Codex""]",who won this year's oxford cambridge boat race
"[""E. M. Forster""]",who played daniel in the bible mini series
"[""Edwin Hubble""]",how many episodes of black sails season 4
"[""in 2018""]",who plays the twins on liv and maddie
"[""Machilipatnam""]",who built the rio hotel in las vegas
"[""Spanish""]",when was the last time a packers game ended in a tie
"[""April 28, 2017""]",when does the video game agony come out
"[""March 25, 2011""]",when did the taliban start to take over pakistan
"[""December 15, 2017""]",who plays detective munch on law & order svu
"[""Niagara River""]",who wrote song say you wont let go
"[""12""]",who does wolverine fight at the end of origins
"[""Dev"",""Devin Star Tailes""]",ripened part of a flowering plant that contains seeds
"[""Billie Jean King""]",synthetic approaches to instruction are also known as what kind of approach to instruction
"[""July 16, 2017""]",where is the biggest guinness brewery in the world
"[""North Korea""]",where is amazon rainforest located in south america
"[""122""]",who played neil curtis on days of our lives
"[""1900""]",who plays spike in buffy the vampire slayer
"[""12""]",who sings you're the best around karate kid song
"[""January 11, 1970""]",when does mother come out at the cinema
"[""Jason Michael Lee""]",who is the girl that sings oceans where feet may fail
"[""State governments""]",where is most of the us debt owned
"[""St. Louis Cardinals"",""San Francisco Giants""]",colombo is in which state of sri lanka
"[""1900""]",who was the movie american sniper based on
"[""Pom Klementieff""]",what do the green lights on xbox 360 mean
"[""a wild Pikachu""]",who wrote the song i write the song
"[""April 1, 1999""]",how many angles of rotation does a octagon have
"[""1984""]",who wrote always something there to remind me
"[""1967""]",where is the myelin sheath located on a neuron
"[""18 August 2011""]",when were the first laws of cricket written
"[""Greek""]",who sang the song it's so nice to be with you
"[""State governments""]",japan referred to its expansionist policy during the 1930s and early 1940s as
"[""10 one-hour episodes""]",who has a higher rank sergeant or lieutenant
"[""West Indies""]",when was the first combatives field manual written
"[""Jose Garces""]",where does cell division occur in the cell cycle
"[""July 16, 2017""]",who does the lamb represent in the bible
"[""35""]",when did the first episode of snl air
"[""Jimmy Cliff""]",in the pre-columbian era what were the only domesticated beasts of burden in the americas
"[""January–July 1975""]",where is pepsin most active in the body
"[""Anil Kumar Jha""]",the large blood vessel that carries blood away from heart
"[""Eagles""]",how old was ruth in the bible when she married boaz
"[""Tuticorin (Thoothukudi)""]",who wrote the song i love a rainy night
"[""in 2018""]",who did the theme song for power rangers
"[""In 1995""]",what body system is the cloaca part of
"[""Greek""]",time after time song was in what movie
"[""Sarabi""]",who plays myrcella in game of thrones season 5
"[""Lebanese""]",when was the first american woman in space
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who won the title of world chess championship in 2017
"[""1982""]",when did i'm a celebrity first start
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",how many medals have great britain won in winter olympics
"[""Potassium chlorate""]",the number on kiss me thru the phone
"[""Tuticorin (Thoothukudi)""]",where does the ultimate power reside in a democracy
"[""after a minor infringement""]",when did the wonderful world of disney air
"[""Queen's Park""]",who invented the meaning of the middle finger
"[""2000""]",who does mufasa's voice in lion king
"[""Calcium ions""]",when did jules verne wrote his first book
"[""Matthew Prokop""]",where did aaron judge play baseball last year
"[""1900""]",who is last governor general of free india
"[""centroid""]",what does acd mean in a call center
"[""Mary Kate Schellhardt""]",how many international airports do we have in nigeria
"[""Islamic prophet Muhammad""]",who plays bobby ray in to wong foo
"[""produces a lubricating mucus""]",when does the 18 19 nba season start
"[""Alex Rodriguez""]",who plays mr goddard in a place to call home
"[""1890""]",when does star trek discovery season 2 start
"[""University of South Carolina""]",who said give me loberty or give me death
"[""four""]",who rebuilt the walls of jerusalem in the bible
"[""V8 engine""]",who voices linda's mom in bob's burgers
"[""video editing""]",who built the rio hotel in las vegas
"[""Mexico"",""Soviet Union""]",who appointed the comptroller and auditor general of india
"[""1962""]",who owned the new york times in 1971
"[""March 15, 2013""]",the involuntary movement of the bolus through the digestive system is known as
"[""Lionel Messi""]",what was the number one song on october 14 1989
"[""constitutional republic""]",when did the tv show full house start
"[""Shirley Mae Jones""]",when does arrow season 6 ep 10 come out
"[""2018""]",who played thumper in the james bond movie diamonds are forever
"[""University of South Carolina""]",who are the kane county cougars affiliated with
"[""1982""]",how many song tracks are there in the movie lagaan
"[""2018""]",parc v commonwealth of pennsylvania 1972 granted a free and appropriate public education to
"[""King Edward Peak""]",where is this year's world cup being held
"[""Saleisha Stowers""]",where does the murray river enter the ocean
"[""7""]",why did the st louis cardinals move to arizona
"[""pyramidion""]",what is the latest season of marvel agents of shield
"[""Charles Young""]",who wrote the song there goes my everything
"[""Dylan""]",who is responsible for selecting a public school superintendent
"[""Lionel Messi""]",who is the eagle in looking for alaska
"[""Eli Marienthal""]",when did the mayflower set sail from england
"[""in 2018""]",when did the three mile island accident happen
"[""West Indies""]",who does the voice of everest on paw patrol
"[""1900""]",who voices the sorting hat in harry potter
"[""2015""]",when is halley's comet coming around again
"[""2012""]",who won the women's champions trophy 2017
"[""Zone Improvement Plan""]",who sang the facts of life theme song
"[""January–July 1975""]",who play the role of draupadi in mahabharat
"[""Venus""]",who has the most number one hits country
"[""Dylan""]",when did the movie jack frost come out
"[""35""]",when did they stop making the crown victoria
"[""Over 2,500""]",number of cities and towns in rhode island
"[""rose window""]",what is the job of the us ambassador
"[""Jesse Donald Knotts""]",who plays craigs dad on craig of the creek
"[""2024""]",what are some natural resources in north korea
"[""1890""]",is windows movie maker used for development or playback
"[""volume of the container decreases""]",who led the great sioux uprising in 1862
"[""2015""]",what was the mohammedan anglo oriental school 4 marks
"[""122""]",who sang the cat's in the cradle
"[""Lionel Messi""]",what type of lizard can walk on water
"[""Islamic prophet Muhammad""]",name of the three headed dog in greek mythology
"[""1988""]",who won wicked tuna outer banks season 4
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",when was the movie love me tender released
"[""V8 engine""]",who won the gold in women's singles figure skating
"[""China""]",when does the star wars disney park open
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",where did the idea of the bill of rights come from
"[""Bella Dayne""]",where were most factories located in the industrial revolution
"[""produces a lubricating mucus""]",who won the oscar for the best film
"[""1942""]",which indian state is the first to get the morning rays of the sun
"[""2017""]",who was the lead architect that designed the world trade center and when was he born
"[""after a minor infringement""]",who wrote the book of obadiah in the bible
"[""constitutional republic""]",how many games have the oakland a's won this season
"[""Ireland""]",who does jason sudeikis play on the cleveland show
"[""2–4 years""]",actress who played emily walters in the recent movie hampstead
"[""10""]",who died on the set of twilight zone
"[""Eagles""]",when were u boats first used in ww1
"[""2012""]",when did the brave season 1 episode 10 air
"[""1920 to 1933""]",who plays elena in vampire diaries season 8
"[""1967""]",where do the housewives of orange county live
"[""December 15, 2017""]",what was germany before it was called germany
"[""2017""]",who played the first lady in olympus has fallen
"[""originally from the Greek""]",who does the voice of the narrator in beauty and the beast
"[""1981""]",who played drums on peg by steely dan
"[""Machilipatnam""]",when did the new shape audi a6 come out
"[""Saleisha Stowers""]",when was the last steam train used in uk
"[""2018""]",what is the name of the highest mountain in south america
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who wrote the gold coast suns theme song
"[""Guaranteed Rate Field""]",when did mcdonald's get the golden arches
"[""1980""]",what are the dates for the tour de france 2018
"[""9""]",who sings the original king of the road
"[""ground state""]",when did the battle of san jacinto happen
"[""Elstree Studios""]",2006 best picture nominees that lost to the departed
"[""Edwin Hubble""]",how many seasons was there of breaking bad
"[""Atlanta–Fulton County Stadium""]",when did the lyrics to o canada change
"[""July 16, 2017""]",what is the prince's name in sleeping beauty
"[""Australia""]",when was the last time kansas state university was in the elite 8
"[""State governments""]",the thin contractile protein of a muscle cell is known as
"[""May 5, 1992""]",who plays miss stacy in anne with an e
"[""Gabrielle Haugh""]",who plays the daughter in santa clarita diet
"[""A concerto""]",when did to kill a mockingbird come out
"[""China""]",where was the first excavation of oil done
"[""Carole King""]",what is the name of the wall in jerusalem
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",whose diary describes the great plague of london
"[""Evaluation and management""]",when does the next season of the next step start
"[""eastward, in prograde motion""]",who was painted the paintings during the pink period
"[""December 15, 2017""]",tum dena saath mera dd national serial cast
"[""Edwin Hubble""]",who is known as the milkman of india
"[""March 15, 2013""]",3 main branches of government in the philippines
"[""Calcium ions""]",who has the most pga tour wins in a season
"[""a maroon Bristol 405""]",when was the last time the panthers were in the superbowl
"[""Mexico"",""Soviet Union""]",when did the first gi joe come out
"[""George Hudson""]",who was the governor of new york during 9/11
"[""1920 to 1933""]",how long do you have to be in the korean army
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who said and now the rest of the story
"[""Citytv""]",what is the most famous sport in russia
"[""Miguel Cabrera""]",who plays sherman in mr peabody and sherman
"[""In 1995""]",when will dunkirk be released in the united states
"[""2017""]",who has played the most games for the yankees
"[""July 16, 2017""]",when did the eastern and western church split
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",what is the newest version of windows 10
"[""4""]",who wrote i see the moon the moon sees me
"[""Barbicide""]",when did the british first arrived in north america
"[""1792""]",who tried to evaluate attitude through the social distance
"[""Spanish""]",who does flicks voice in a bug's life
"[""Clemson\n1""]",when does ncis season 15 come out on dvd
"[""Clemson\n1""]",where are ball and socket joints found in the human body
"[""King Edward Peak""]",who stars in the new magnum pi tv series
"[""San Antonio""]",who is known as father of karnataka music
"[""Mars Bonfire""]",a method of obtaining an image of the interior of the body that does not use radiation
"[""1,089 sq ft""]",who was the mom on father knows best
"[""Lionel Messi""]",who did the new orleans saints beat in the super bowl
"[""China""]",who sings in hercules i can go the distance
"[""Amanda Shiflett""]",who sings there's no place i'd rather be
"[""Edwin Hubble""]",when was the second amendment added to the bill of rights
"[""Queen's Park""]",who played the twins in the parent trap
"[""1974""]",where did the us drop the atomic bomb
"[""Jimmy Cliff""]",when was tasmania cut off from the mainland
"[""John O'Banion""]",what does s s stand for on a boat
"[""Lionel Messi""]",who plays the snake in the jungle book movie
"[""Jimmy Cliff""]",when was uncle toms cabin published in book form
"[""Sarabi""]",who won the womens ncaa basketball championship 2017
"[""Jesse Donald Knotts""]",who is the actress who plays flo in the progressive commercials
"[""March 27, 2018""]",where are the olfactory receptor neurons are located
"[""Clemson\n1""]",when did india gain independence from british rule
"[""Islamic prophet Muhammad""]",which city has topped the list in the mercers 2017 quality of living index
"[""Ireland""]",how much points did lavar ball average in college
"[""2017""]",when did women's ncaa basketball change to quarters
"[""Bella Dayne""]",who was the cohost along with ryan seacrest on the first season of american idol
"[""Evaluation and management""]",the optic nerve is known also as what cranial nerve
"[""New Netherland""]",how many shows are in season 7 of game of thrones
"[""Gal Gadot""]",how many universities do we have in kenya
"[""Guaranteed Rate Field""]",when was the right to information act implemented
"[""State governments""]",who played deborah's father on everybody loves raymond
"[""a maroon Bristol 405""]",who wrote somebody like you by keith urban
"[""Lionel Messi""]",linga stones are abstract symbols associated with the god
"[""2017""]",where was the new dukes of hazzard filmed
"[""January 11, 1970""]",when did kai kai and jia jia come to singapore
"[""December 15, 2017""]",where is st. jude's hospital located at
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who played pai mei in kill bill 2
