answer,question
"[""Lebanese""]",who plays sonny in love's long journey
"[""West Indies""]",when was the last time the all star game was in philadelphia
"[""eastward, in prograde motion""]",who has the most fifa world cup wins
"[""eastward, in prograde motion""]",when did brazil win their last world cup
"[""Zone Improvement Plan""]",name of the island the statue of liberty is located on
"[""after a minor infringement""]",what is the songkran festival and what does it mean
"[""volume of the container decreases""]",what is the staute of liberty made of
"[""Saddam Hussein""]",what is the first of the month song about
"[""Edwin Hubble""]",how many times peyton been to super bowl
"[""six""]",who played mckenna in mckenna shoots for the stars
"[""centroid""]",what's the dog's name from toy story
"[""1982""]",what are other names for high fructose corn syrup
"[""13""]",who did the song for quantum of solace
"[""2024""]",when did us declare war on germany ww2
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who won the women's world rugby cup 2017
"[""42""]",who holds the record for most home runs in major league baseball
"[""Queen's Park""]",when was the us department of defense established
"[""Greek""]",when does episode 115 of dragon ball super air
"[""Spectre""]",when was the half pipe brought to the olympics
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",writer of the monk who sold his ferrari
"[""a wild Pikachu""]",how many stories is the tallest building in nigeria
"[""3 to 8 days""]",varun dhawan name in student of the year
"[""Billie Jean King""]",who sings i'll be loving you forever
"[""Carole King""]",the meridian opposite of earth's prime meridian
"[""Thurl Ravenscroft""]",who has the most holidays in the world
"[""John O'Banion""]",when did the english take over new amsterdam
"[""2002""]",how many episodes are there in season 2 of the crown
"[""four""]",what is the real name of sleeping beauty
"[""Calcium ions""]",what book comes after glass in the crank series
"[""Amanda Shiflett""]",who plays mike myers in rob zombie's halloween
"[""West Bengal""]",who is the girl who sings like a g6
"[""Ireland""]",what does south carolina tax free weekend include
"[""copper""]",when did us declare war on germany ww2
"[""18""]",where are the badlands located into the badlands
"[""after a minor infringement""]",who was the roman emperor in 43 ad
"[""1974""]",who is the prime minister of england 2018
"[""horses""]",under the pin code system the number of postal zone in india
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",where does it talk about mary magdalene in the bible
"[""18""]",who has a higher rank sergeant or lieutenant
"[""King Edward Peak""]",where does most of us electricity come from
"[""after a minor infringement""]",who played leatherface in the new texas chainsaw massacre
"[""Eli Marienthal""]",when is the new bleach movie coming out
"[""the Cambrian explosion""]",apoptotic bodies are phagocytized without the process of
"[""Monasteries"",""wealthy individuals"",""rulers""]",who won the soccer world cup in 1982
"[""Carole King""]",what is the center of a tootsie pop
"[""1942""]",who has dan won dancing on ice with
"[""in 2018""]",what piece do you need to win in chess
"[""Barbicide""]",where are the world athletic championships being held
"[""Elstree Studios""]",who played bernardo in the movie west side story
"[""1980""]",what is the real name for rollie pollies
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",approximately what percentage of earth’s surface is covered with water
"[""1939""]",when did indiana became a right to work state
"[""1988""]",how many cards are in a deck of phase 10
"[""1,089 sq ft""]",when was the first anti stalking law passed
"[""1981""]",when did look what u made me do come out
"[""1980""]",when does series 6 of the next step start
"[""eastward, in prograde motion""]",who played the guitar solo on can you hear me knocking
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",what was the codename for the persian gulf war
"[""9""]",hotel that inspired stephen king to write the shining
"[""Billie Jean King""]",what is the largest city in the us by land area
"[""New York Yankees""]",who was the first super villain spiderman ever encountered
"[""rose window""]",when did the english take over new amsterdam
"[""Spanish""]",do you have to show your id to police in va
"[""2009""]",how many world cup appearances does germany have
"[""produces a lubricating mucus""]",where was the battle of savannah fought the location of the battlefield
"[""Guaranteed Rate Field""]",who did cole swindell write you should be here for
"[""Marvin Gaye""]",when did the first wizard of oz come out
"[""2018""]",when does orange is the new black start filming
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who plays the robot in meet the robinsons
"[""John O'Banion""]",where did 12 years a slave take place
"[""9""]",who plays lemon's mom in hart of dixie
"[""originally from the Greek""]",who has been elected as the new president of colombia
"[""3 to 8 days""]",what is the lead singer's name from imagine dragons
"[""Charles Young""]",where is britain's got talent semi finals held
"[""2017""]",who has the most wins at le mans
"[""1981""]",when can you do the thing you gave up for lent
"[""2012""]",who holds the record for most points scored in a nba game
"[""2017""]",who played the one-armed man in twin peaks
"[""to perceive linear acceleration""]",where did the last name benitez come from
"[""2017""]",who is playing in the cotton bowl 2017
"[""Zone Improvement Plan""]",when is season 4 of blackish coming out
"[""Matthew Prokop""]",who did tom brady's voice on family guy
"[""2017""]",number of states in the south during civil war
"[""the Cambrian explosion""]",who wrote the song somebody loan me a dime
"[""Pom Klementieff""]",who sings moon river breakfast at tiffany's
"[""August 27, 2017""]",before the pumpkin what vegetable was traditionally carved on halloween
"[""Australia""]",when did the first black player play in the nfl
"[""Alex Rodriguez""]",when did tonight's going to be a good night come out
"[""Josh Groban""]",who was the first team to win the scottish cup
"[""1981""]",when is the next central government election in india
"[""2024""]",what's the tallest building in nashville tennessee
"[""122""]",where does the movie queen of katwe take place
"[""1998""]",what is the largest village in the united states
"[""centroid""]",what part of the philippines is marawi city
"[""August 27, 2017""]",japan referred to its expansionist policy during the 1930s and early 1940s as
"[""a maroon Bristol 405""]",what is the liquid in the brain called
"[""six""]",an example of monocot showing secondary growth in stem is
"[""179""]",who wrote the song if i were a rich man
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when is season 7 walking dead coming out
"[""1792""]",season 10 of real housewives of atlanta cast
"[""John von Neumann""]",when is the last episode of the fosters season 5
"[""12""]",who wrote something in the way she moves
"[""Zone Improvement Plan""]",when's the last time the new orleans saints won the superbowl
"[""Spanish""]",when did they stop using cabooses on trains
"[""Phillip Alford""]",where did the maine coon cat come from
"[""volume of the container decreases""]",who is the actor that plays the green arrow
"[""Eli Marienthal""]",when did mothers day become a national holiday
"[""pyramidion""]",where is the cosmopolitan located on the strip
"[""Gabrielle Haugh""]",when did the actor from lazy town die
"[""Jose Garces""]",when is game of thrones season 7 starts
"[""Spectre""]",who played the shooter in boyz in the hood
"[""1792""]",who sang the song i'm going down
"[""V8 engine""]",who won the national championship in college football in 2016
"[""122""]",who has been paid the most for a movie
"[""Clayton Moore""]",what are the 3 museums in the golden triangle of art in madrid
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",what are the three largest cities in florida
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",how many pages are in the short second life of bree tanner
"[""1960""]",who won the popular vote 2016 presidential election
"[""December 15, 2017""]",what is the name of the black hole in the milky way
"[""In 1995""]",where does the last name dukes come from
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played michael jordan in the michael jordan movie
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",the source of authority cited by the supreme court for applying the bill of rights to the states
"[""oxidative phosphorylation""]",where does the heart's electrical stimulus originate from
"[""1984""]",when did the dji phantom 3 come out
"[""January–July 1975""]",where did civilization get its start in china
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who wrote rick and morty season 3 episode 3
"[""Dev"",""Devin Star Tailes""]",when did the e street band break up
"[""10""]",when did they change pennies from copper to zinc
"[""Citytv""]",bay of bengal is a sea or ocean
"[""Monasteries"",""wealthy individuals"",""rulers""]",who wins golden boot if tied premier league
"[""Ryan ten Doeschate""]",who has the highest followers on instagram in world
"[""Elstree Studios""]",what book comes after glass in the crank series
"[""Amanda Shiflett""]",who plays the general in the last jedi
"[""Eagles""]",when was the lend lease act extended to the soviet union
"[""1984""]",who won the battle of kursk in world war ii
"[""copper""]",when did the usa leave the gold standard
"[""George Hudson""]",where did the invasion of italy take place
"[""2024""]",charismatic military leaders of early israel before they had a king were called by what term
"[""the Ivrea Codex"",""the Apt Codex""]",who plays glenn in last man on earth
"[""Gal Gadot""]",who plays velma in scooby doo the movie
"[""produces a lubricating mucus""]",who play the role of draupadi in mahabharat
"[""1982""]",who is the movie girl in the box based on
"[""1962""]",when does law and order svu come back on
"[""PewDiePie""]",when did the southern ocean become a thing
"[""Mary Kate Schellhardt""]",how many chinese letters are in the alphabet
"[""July 16, 2017""]",who wrote somebody like you by keith urban
"[""March 9, 2018""]",when is teacher’s day celebrated in india
"[""Gal Gadot""]",who plays mr crouse on the good wife
"[""Ryan Guzman""]",when was the angriest man in brooklyn made
"[""Mexico"",""Soviet Union""]",how many episodes of american crime season 1
"[""Eagles""]",who was the comic book series amar chitra katha created
"[""San Antonio""]",the capital of the tang dynasty and the largest city in the world at the time was
"[""Zaira Wasim""]",who played the role of gemini ganeshan in mahanati
"[""Clayton Moore""]",who wrote take me out to the ball game
"[""1962""]",who voices hi five in the emoji movie
"[""1988""]",who sings moon river breakfast at tiffany's
"[""January–July 1975""]",when did star spangled banner became national anthem
"[""China""]",what are the names of the inhabited hawaiian islands
"[""April 28, 2017""]",pakistan is the part of which region in asia
"[""9""]",when is the next new episode of agents of shield
"[""in 2018""]",when does the show stranger things take place
"[""horses""]",who led the turkish counterattack at chunuk bair
"[""King Edward Peak""]",where was the movie the lone ranger filmed
"[""1960""]",when was smoking banned in bars in california
"[""1998""]",when was the mouse and the motorcycle published
"[""Lionel Messi""]",which was the first african country to gain independence
"[""9""]",who played the penguin in the original batman
"[""eastward, in prograde motion""]",where is the i am feeling lucky button
"[""ice caps""]",who is left of the original walking dead cast
"[""King Edward Peak""]",when were driving licences introduced in the uk
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who was in series 1 of safe house
"[""unknown""]",who is the girl in transformers dark side of the moon
"[""In 1995""]",when did the olsen twins start full house
"[""1960""]",when does assassin's creed black flag take place
"[""1792""]",when was the grand canyon national park established
"[""horses""]",how far is union station from ohare airport
"[""six""]",how many episodes of yo kai watch are there
"[""Bella Dayne""]",who wrote the hymn all hail the power of jesus name
"[""Monasteries"",""wealthy individuals"",""rulers""]",who sang dream a little dream of me first
"[""1962""]",who was the first one to migrate to madinah
"[""1960""]",who was the chief minister of gujarat before the 2014 general elections
"[""2017""]",what is the proper term used for the signature given by celebrities to their fans
"[""18 August 2011""]",where is atp made during the electron transport chain
"[""Clemson\n1""]",when was the national institute of mental health founded
"[""oxidative phosphorylation""]",when was the last time cinco de mayo fell on a saturday
"[""Dylan""]",who plays tupac mom in all eyez on me
"[""to perceive linear acceleration""]",who plays archie on once upon a time
"[""2012""]",when did world war ii in europe end
"[""1984""]",who was defeated in second battle of tarain
"[""2024""]",who wrote may the bird of paradise fly up your nose
"[""horses""]",who recorded heard it through the grapevine first
"[""Gabrielle Haugh""]",who was the actor who played darth vader
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when does season 5 of you're the worst start
"[""18""]",what do the black stripes under football players eyes do
"[""Guaranteed Rate Field""]",who does david burtka play in how i met your mother
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who made three attempts on the northwest passage
"[""October 10, 2017""]",what did spain send to attack britain in 1588
"[""Mexico"",""Soviet Union""]",who plays liesel in the sound of music
"[""1984""]",who went to the super bowl in 1999
"[""Zone Improvement Plan""]",when does the coast guard fall under dod
"[""Josh Groban""]",who played in the world series in 2015
"[""Tuticorin (Thoothukudi)""]",how many season are there of csi miami
"[""Jason Michael Lee""]",when was first national emergency declared in india
"[""Australia""]",who won the presidential election in new hampshire in 2016
"[""1792""]",when did alpine skiing come to the olympics
"[""1890""]",who did the heat beat in 2006 finals
"[""12""]",who wrote it had to be you lyrics
"[""1982""]",when did puerto rican immigrants come to america
"[""Calcium ions""]",when was the national flood insurance program created
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when was game of thrones season 1 filmed
"[""six""]",who sings country song if its meant to be
"[""Elstree Studios""]",when did i'm a celebrity first start
"[""1984""]",when did we start singing god save the queen
"[""March 25, 2011""]",who is the leader of ruling party in rajya sabha
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who sang they're coming to take me away ha ha lyrics
"[""Thurl Ravenscroft""]",who was the actor who played darth vader
"[""John von Neumann""]",whose statue represents illinois in the us capitol
"[""PewDiePie""]",when did great wolf lodge open in garden grove
"[""John O'Banion""]",when is the last episode of the fosters season 5
"[""Zone Improvement Plan""]",who plays darla's mom on queen sugar
"[""12""]",where is the dna located in a prokaryote cell
"[""1984""]",who has the most grand slams of all time
"[""18""]",who was the voice of bullwinkle on the rocky and bullwinkle show
"[""Saddam Hussein""]",when did burning man move to black rock city
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who was the singer from the cranberries that died
"[""December 15, 2017""]",who won the world of dance last season
"[""1998""]",who sings evermore on beauty and the beast
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",what is the population of port st lucie
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",nitrogenous wastes may be produced as a result of the metabolism of
"[""Saleisha Stowers""]",who won the men's singles at the australian open
"[""Queen's Park""]",when was the federal capital moved from lagos to abuja
"[""Mars Bonfire""]",when does lexi die in grey's anatomy
"[""2009""]",who played sam and dean's father in supernatural
"[""Ireland""]",most premier league goals in a season by a player
"[""12""]",blind spot is located in the area of the retina
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who plays the voice of chip in beauty and the beast
"[""1982""]",who ran the first sub 4 minute mile
"[""1974""]",who does riley end up with on the client list
"[""Machilipatnam""]",who won the olympics in make it or break it
"[""Guaranteed Rate Field""]",who sings i'll be seeing you in the notebook
"[""Evaluation and management""]",who constructed the suez canal and when was it finished
"[""pyramidion""]",when do luke and lorelai get back together season 5
"[""Sachin Tendulkar""]",nearest metro station to udyog vihar phase iv gurgaon
"[""17""]",when does the next avengers movie after infinity war come out
"[""Alex Rodriguez""]",who has the most splash hits at at&t park
"[""January 11, 1970""]",what does it mean when you hear high pitched noises
"[""2015""]",when was the last time romania qualified for the world cup
"[""1792""]",what is the first land of stories book
"[""Australia""]",nigeria became a federation of 19 states in
"[""Carole King""]",who wrote a program for the analytical engine to calculate a series of bernoulli numbers
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who plays madelines daughter in big little lies
"[""2000""]",who won the premier league 3 years ago
"[""Zone Improvement Plan""]",where does the series twin peaks take place
"[""7""]",park hye ran fight for my way real name
"[""Mary Kate Schellhardt""]",in georgia how old do you have to be to get a tattoo
"[""Evaluation and management""]",who is known as the leader of an orchestra
"[""Calcium ions""]",when did the original tickle me elmo come out
"[""1981""]",who plays nora in cheaper by the dozen
"[""Venus""]",when is imagine dragons next album coming out
"[""1974""]",which bacteria helps nitrogen fixation in the soil
"[""New Netherland""]",journey to the center of the eart cast
"[""four""]",when did the first season of the walking dead start
"[""2015""]",who carries the nuclear football for the president
"[""horses""]",when is final of britain's got talent 2018
"[""42""]",who played kate mccoy on the real mccoys
"[""Carole King""]",when is a new episode of this is us coming out
"[""July 16, 2017""]",when do they stop measuring crown to rump
"[""China""]",who discovered infrared waves in the electromagnetic spectrum
"[""1920 to 1933""]",player that has won the most world cups
"[""1943""]",when did the first text message get sent
"[""1981""]",the type of decent that explains why all species are linked in a single tree of life
"[""Potassium chlorate""]",when did they launch the international space station
"[""1950""]",what type of lizard can walk on water
"[""State governments""]",when does nba regular season start in 2018
"[""18""]",when was the last time england did not qualify for world cup
"[""Phillip Alford""]",minister of road transport and highways in india
"[""Prince Phillip""]",when's the last time peru made it to the world cup
"[""18 August 2011""]",what is the official flower of the belmont stakes
"[""Potassium chlorate""]",when does season 7 once upon a time start
"[""originally from the Greek""]",who wrote the original goldilocks and the three bears
"[""12""]",who composed the music for jana gana mana
"[""January 11, 1970""]",when was the first garfield comic strip printed
"[""Prince Phillip""]",number of states in the south during civil war
"[""Marley""]",what is the tallest bridge in west virginia
"[""1960""]",from what time period are most of the rocks in glacier national park
"[""1974""]",who played xerxes in 300 rise of an empire
"[""Potassium chlorate""]",where is ferris bueller's day off filmed
"[""Australia""]",where did the orioles play before camden yards
"[""in 2018""]",when does the school year end in korea
"[""Welton Academy""]",who has become the first batsman to score three hundreds in t20 internationals
"[""Mars Bonfire""]",what is the term to describe seasonal color groups and combinations
"[""Citytv""]",who is the redhead on grey's anatomy
"[""2002""]",when is shadowhunters season 2 episode 17 coming out
"[""North Korea""]",who does the voice for the geico gecko
"[""2015""]",who is the head of the office of professional responsibility
"[""Potassium chlorate""]",what is the length and width of a acre
"[""1974""]",when did the macbook touch bar come out
"[""1998""]",the ability of an instrument of actually measure what it is intended to measure is known as
"[""Spectre""]",what is the alabama vs auburn game called
"[""eastward, in prograde motion""]",where was the wonder years supposed to take place
"[""China""]",when was the last time the houston rockets went to the nba finals
"[""2010""]",what is l's real name from death note
"[""9""]",supreme court’s power to declare acts of congress and the executive branch unconstitutional
"[""San Antonio""]",i have a dream speech is what kind of writing
"[""1984""]",when does the lion witch and the wardrobe take place
"[""Clemson\n1""]",where is the set of taarak mehta ka ooltah chashmah
"[""copper""]",which default application of windows plays audio and vedio
"[""Australia""]",when will bendy and the ink machine chapter 5 be released
"[""video editing""]",who sang if i could see the rhondda one more time
"[""Billie Jean King""]",how many episodes of jersey shore new season
"[""3 to 8 days""]",when did great britain declare war on germany ww1
"[""Meredith Willson""]",the first civilization in asia formed along the and river valleys around bc
"[""Marvin Gaye""]",what happened in 1875 that helped the hawaiian sugar industry grow
"[""Gal Gadot""]",to hold greater quantities of liquid or gas a rock should have
"[""Edwin Hubble""]",who was the leader of italy during the second world war
"[""Jason Michael Lee""]",who developed and commercialised the modern multichannel cochlear implant (bionic ear)
"[""Sarabi""]",when was the chinese exclusion act made permanent
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who is the girl that does the trivago advert
"[""Meredith Willson""]",who wrote another somebody done somebody wrong song
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did the us take possession of hawaii
"[""Welton Academy""]",when was the last time romania qualified for the world cup
"[""2017""]",when did the beatles became popular in the us
"[""71%""]",who played sheila carter on young and the restless
"[""the Ivrea Codex"",""the Apt Codex""]",who plays batman in the movie justice league
"[""West Bengal""]",who gives congress authority to grant authors and inventors copyright and patent rights
"[""Eagles""]",who wrote music for the sound of music
"[""12""]",how many episodes does tokyo ghoul season 2 have
"[""August 17, 2018""]",when did the song drift away come out
"[""9""]",who is the guy who voiced disney channel
"[""1962""]",athenian reformer set up the council of 500
"[""South Side, Chicago""]",when's the last time the los angeles dodgers won the world series
"[""four""]",when did andrew carnegie wrote the gospel of wealth
"[""May 5, 1992""]",when is steven universe save the light coming out
"[""2017""]",who fights in the battle of the bastards
"[""12""]",where did the first chick fil a open
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who play the part of the fool in the merchant of venice
"[""Guaranteed Rate Field""]",what is the name of thor's hammer in the movie
"[""Dev"",""Devin Star Tailes""]",who plays murray's brother in the goldbergs
"[""2015""]",how many times france take the world cup
"[""after a minor infringement""]",the more common way that atp is produced in cells is
"[""1939""]",what is the name of the washington dc baseball team
"[""1988""]",when did prohibition start and end in america
"[""six""]",1. a normal gene that if mutated can lead to cancer is called a(n)
"[""In 1995""]",who created the original draft of the constitution of india
"[""Clayton Moore""]",when did fifty shades of grey movie come out
"[""1981""]",who played sam and dean's father in supernatural
"[""March 9, 2018""]",where are the upper motor neurons that control skeletal muscles found
"[""2024""]",who plays celia in nanny mcphee and the big bang
"[""17""]",who did the us fight in world war i
"[""2010""]",what number was connecticut to join the union
"[""7""]",when did grand canyon become a national park
"[""2002""]",who is the present chairman of human rights commission in india
"[""2015""]",part of mitosis wherein the chromosomes align at the equator
"[""Molt Taylor""]",when can a player enter the nfl draft
"[""produces a lubricating mucus""]",how many times were the chennai super kings ipl champions *
"[""2010""]",a blend of capitalism and socialism is known as
"[""10 one-hour episodes""]",what's the dog's name from toy story
"[""Niagara River""]",who played eddie on the tv show frasier
"[""July 16, 2017""]",nba record for most threes in a season
"[""December 2003""]",when is the last episode of the originals going to air
"[""Josh Groban""]",who won the 2017 wimbledon women's championship
"[""Jimmy Cliff""]",when did advance australia fair become the anthem
"[""2018""]",when was fortnite battle royale season 2 released
"[""179""]",how long is donovan mitchell's contract with the jazz
"[""9""]",who sings the original jingle bell rock song
"[""Bella Dayne""]",nba record for most turnovers in a career
"[""E. M. Forster""]",when did cell phones become common in the us
"[""Anderson Silva""]",when do the new sky sports channels launch
"[""Ryan Guzman""]",who sang the original version of mr bojangles
"[""Over 2,500""]",who was the chief minister of kpk after the election of 1946
"[""Jose Garces""]",who wins golden boot if tied premier league
"[""produces a lubricating mucus""]",how.many episodes are in the 100 season 5
"[""9""]",who won the women's softball world cup
"[""Greek""]",who is the minister of health in malawi
"[""March 9, 2018""]",when was if you were coming in the fall written
"[""March 15, 2013""]",how many episodes are there in season 7 game of thrones
"[""1984""]",the afl-cio is considered what type of group
"[""St. Louis Cardinals"",""San Francisco Giants""]",who started the first news paper in india
"[""2018""]",when was the last amendment to the constitution added
"[""John O'Banion""]",who plays jimmy on ed edd and eddy
"[""China""]",how many judges sit on the us court of appeals
"[""V8 engine""]",who plays helen of troy fall of a city
"[""after a minor infringement""]",who won the oscar for best actor in 2006
"[""University of South Carolina""]",when was the last time michigan beat ohio state in football
"[""Spectre""]",when does real time with bill maher start again 2018
"[""centroid""]",when did michael jackson started his music career
"[""Prince Phillip""]",who did we buy the gadsden purchase from
"[""10""]",who plays brenda in the hills have eyes
"[""Tuticorin (Thoothukudi)""]",what new political party was created as a result of the kansas-nebraska act
"[""1943""]",where are black mambas found in south africa
"[""1962""]",who sings the girl part in paris by the chainsmokers
"[""17""]",when did kai kai and jia jia come to singapore
"[""Ryan Guzman""]",when does a man exert more pressure on floor while standing or while walking
"[""Spectre""]",what percentage of the world are red heads
"[""University of South Carolina""]",where did annie are you ok come from
"[""3 to 8 days""]",when did they stop making the pontiac g6
"[""E. M. Forster""]",who produces the most coal in the world
"[""Ryan ten Doeschate""]",what kind of juniper is used to make gin
"[""1920 to 1933""]",who played davenport in last of the summer wine
"[""1967""]",when does infinty wat come out on dvd
"[""March 27, 2018""]",who played margaret rose in baby the rain must fall
"[""Mars Bonfire""]",who died first on what happened to monday
"[""the Cambrian explosion""]",when was the movie by the sea made
"[""Marvin Gaye""]",orange is the new black cast transgender actress
"[""4""]",where is the largest bell in the world
"[""constitutional republic""]",last time patriots and eagles were in the super bowl
"[""centroid""]",in 2014 the losing democratic nominee for governor of texas was
"[""Ryan Guzman""]",who were the delegates that attended the constitutional convention
"[""12""]",what's the name of the latest james bond movie
"[""August 17, 2018""]",who has the course record at the masters
"[""2000""]",who played peter pan's daughter in hook
"[""pyramidion""]",where is gold mined in the united states
"[""2018""]",all of the new testament except revelation was recognized at the council of
"[""South Side, Chicago""]",who sings they shoot horses don't they
"[""Atlanta–Fulton County Stadium""]",venus is the blank planet from the sun
"[""12""]",when is the next tokyo ghoul episode coming out
"[""Lake Baikal""]",what developed during the middle ages to organize members with similar interests or professions
"[""ground state""]",what age can you get married in pennsylvania
"[""Over 2,500""]",star left at the core of a planetary nebula
"[""Christopher Robert Evans""]",when will transformers the last night be released on dvd
"[""18""]",how many episodes are there in patrick melrose
"[""2024""]",who has won the royal rumble from number 1
"[""1982""]",when does wicked tuna outer banks 2018 start
"[""horses""]",who sings song let it go from frozen
"[""Greek""]",on which island is the uss arizona memorial
"[""New Netherland""]",who plays the role of hermione granger in harry potter
"[""2017""]",what kind of car did steve urkel drive in family matters
"[""the Cambrian explosion""]",who was the dog in marley and me
"[""Marvin Gaye""]",number of pi bonds in a triple bond
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who did deion sanders play for in nfl
"[""2009""]",actress in the movie the autopsy of jane doe
"[""1988""]",the egyptian leader who seized the suez canal was
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",what is the name of the currency used in togo
"[""Machilipatnam""]",tatler a literary and a society journal begun by which essayist
"[""video editing""]",what language do they speak in the isle of man
"[""Prince Phillip""]",what body system is the cloaca part of
"[""1962""]",when was the last time the us had no federal deficit
"[""1890""]",who won americas next top model cycle 21
"[""horses""]",who plays the wasp on ant-man and the wasp
"[""1982""]",who plays the fairy godmother in the descendants
"[""King Edward Peak""]",who landed on the moon for the first time
"[""10""]",which early browser was the first to run on multiple computer platforms including windows
"[""1967""]",food allergies are autoimmune responses to which specific type of nutrient
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",when is the last time the federal minimum wage was raised
"[""Tuticorin (Thoothukudi)""]",when did all in the family come out
"[""State governments""]",who holds the record for the most olympic medals
"[""rose window""]",what's the youngest age of consent in the us
"[""Calcium ions""]",what is the function of von willebrand factor
"[""10 one-hour episodes""]",which of the six main organs of the united nations was suspended in 1994
"[""Lacey Turner""]",where is this year's world cup being held
"[""Jose Garces""]",what does it mean to be the most valuable player
"[""Mary Kate Schellhardt""]",who was involved in the 1938 day of mourning
"[""six""]",what drug did tony soprano take in vegas
"[""the axon terminal""]",where do you think glaciers can be found today
"[""Clemson\n1""]",who won o'reilly auto parts 500 in 2017
"[""centroid""]",who takes over in the absence of the chef de cuisine
"[""six""]",who did the music for guardians of the galaxy
"[""18 August 2011""]",why do you put fork marks on peanut butter cookies
"[""1974""]",what is the value of absolute zero on the celsius scale
"[""13""]",what are some benefits of becoming a learning organization
"[""those that have died""]",where was the wonder years supposed to take place
"[""Lionel Messi""]",who plays the mother in how i met your mother
"[""12""]",how many hours in a uk working day
"[""pyramidion""]",who sings you cant judge a book by looking at the cover
"[""Elstree Studios""]",visa requirements for australian citizens travelling to turkey
"[""1981""]",what was the name of the mouse in the movie the green mile
"[""Eli Marienthal""]",who takes over in the absence of the chef de cuisine
"[""2018""]",who played hannibal lecter in silence of the lamb
"[""Welton Academy""]",how many gold medals does usa have in olympics
"[""Shirley Mae Jones""]",who won the popular vote in the presidential election of 1824
"[""Thurl Ravenscroft""]",how many sides does the great pyramid of egypt have
"[""Anil Kumar Jha""]",who is the voice of the t rex in the good dinosaur
"[""Spanish""]",when did the 16th amendment to the constitution legalize the levying of income tax by congress
"[""March 25, 2011""]",who led the metis in the red river rebellion
"[""Clayton Moore""]",who plays fez's friend from back home
"[""George Hudson""]",how many times have the cavs been to the finals
"[""December 15, 2017""]",who identified the tube connecting ear and throat
"[""copper""]",sarus crane is the official bird of which state
"[""In 1995""]",when was the pyramid at the louvre built
"[""after a minor infringement""]",when did the original psycho movie come out
"[""April 1, 1999""]",who sings the country song you look good
"[""John O'Banion""]",who sang i just can't help believing first
"[""1984""]",channel 4 sitcom named best comedy at the 1996 and 1999 baftas
"[""2009""]",what's the longest win streak in mlb
"[""2000""]",when was the last time germany went out in group stages
"[""Jose Garces""]",where does lars and the real girl take place
"[""1998""]",when did the national industrial recovery act end
"[""Lebanese""]",when was the last time a running back was the 1st overall pick in the nfl draft
"[""1900""]",what is the function of von willebrand factor
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",to hold greater quantities of liquid or gas a rock should have
"[""the Cambrian explosion""]",when did it become mandatory to have a social security number
"[""Edwin Hubble""]",who plays al pacino in jack and jill
"[""1967""]",who did luka modric play for in england
"[""2018""]",when did the salvation army start in australia
"[""1981""]",who played lord humungus in mad max 2
"[""Sachin Tendulkar""]",who played sunshine in the movie harlem nights
"[""Lake Baikal""]",who plays the voice of tamatoa in moana
"[""1962""]",actress who played emily walters in the recent movie hampstead
"[""Mars Bonfire""]",the most common system of land title in australia
"[""constitutional republic""]",who is the girl in maroon 5 what lovers do
