answer,question
"[""1950""]",who plays mrs potts in the new beauty and the beast movie
"[""West Indies""]",when was the first ford plant opened in south africa
"[""1950""]",when did the first ibm personal computer debut
"[""University of South Carolina""]",who does the black baby on shameless belong to
"[""originally from the Greek""]",when does thrill of it all come out
"[""Lebanese""]",when does the newest flash episode come out
"[""rose window""]",when did manchester united win the uefa super cup
"[""May 5, 1992""]",who has the most scoring titles in nba history
"[""in 2018""]",when did bryan adams wrote everything i do
"[""18 August 2011""]",who played the prime minister in rogue nation
"[""1943""]",what language are they speaking in blade 2
"[""December 2003""]",who does the voice of bullworth on puppy dog pals
"[""2018""]",when did pirates of the caribbean 2 come out
"[""18 August 2011""]",first woman to be hung in arizona territory
"[""John O'Banion""]",where do baseball players sit during the game
"[""six""]",how many inches of rain did hurricane allison bring to houston
"[""St. Louis Cardinals"",""San Francisco Giants""]",who wrote the book on the down low
"[""John O'Banion""]",who wrote the song 25 or 6 to 4
"[""eastward, in prograde motion""]",when did new york giants move to san francisco
"[""Zaira Wasim""]",what language is the king james version of the bible
"[""Amanda Shiflett""]",how many barrels of oil does iraq produce per day
"[""Parafollicular cells""]",when was the movie how the west was won made
"[""March 15, 2013""]",where does the water for lake las vegas come from
"[""1967""]",who won the battle of britain in world war 2
"[""PewDiePie""]",who has the most sub on youtube 2018
"[""1974""]",who sings you cant judge a book by looking at the cover
"[""Potassium chlorate""]",when does the first world cup match start
"[""Australia""]",last of the mohicans filming locations north carolina
"[""2018""]",who is the redhead on grey's anatomy
"[""January–July 1975""]",the u.s. manhattan project of 1945 was responsible for developing
"[""12""]",when is the start of the afl season
"[""ice caps""]",what is it called when no one wins at tic tac toe
"[""V8 engine""]",when did south africa change from pounds to rands
"[""Niagara River""]",who sang lead vocals on 25 or 6 to 4
"[""redox reactions""]",when did the use of lead paint end
"[""John O'Banion""]",when does the new grey's anatomy come on
"[""1950""]",who brought castiel back to life in season 5
"[""April 28, 2017""]",who sang i'll leave a light on
"[""Monasteries"",""wealthy individuals"",""rulers""]",when was the decimal currency system introduced in india
"[""the axon terminal""]",who plays earl's wife in my name is earl
"[""A mood swing""]",who played the fox in guardians of the galaxy
"[""1982""]",who is the present governor of puerto rico
"[""centroid""]",who sang the way you look tonight first
"[""redox reactions""]",who legalized the practice of christianity in the roman empire
"[""redox reactions""]",who played the prime minister in rogue nation
"[""Dylan""]",who sang the cat's in the cradle
"[""2015""]",when does season 5 of agents of sheild come out
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when did the seven dwarfs mine train open
"[""Saleisha Stowers""]",who is the original singer of only you
"[""PewDiePie""]",avengers infinity war first release in which country
"[""1960""]",who wrote walk it like i talk it
"[""Anil Kumar Jha""]",who wrote the song it's so hard to say goodbye
"[""17""]",where is protein broken down into amino acids
"[""2017""]",a cretin is an individual who lacks which hormone
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who won rookie of the year nba 1997
"[""Edwin Hubble""]",who won the college baseball world series 2017
"[""12""]",when does the soccer world cup start this year
"[""December 2003""]",what determines the number of seats in the house of representatives
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did my ding a ling come out
"[""Welton Academy""]",who holds the record for the fastest pitch in baseball
"[""Anderson Silva""]",who is the creator of the movie black panther
"[""Queen's Park""]",where do they grow wheat in the us
"[""1967""]",who was first roger moore or sean connery
"[""pyramidion""]",who plays walder frey in game of thrones
"[""Billie Jean King""]",when is the little mermaid live action movie coming out
"[""copper""]",the trophy known by the name of grand prix is associated with
"[""Ryan Guzman""]",when was the last time toronto was in the grey cup
"[""2–4 years""]",of 600 large cities in china about how many are experiencing a water shortage
"[""Thurl Ravenscroft""]",where did the idea of the bill of rights come from
"[""Molt Taylor""]",miss world japan 2016 is a great grand child of a former chief minister of
"[""constitutional republic""]",when does mulder come back from being abducted
"[""10""]",what does the phrase theres no such thing as free lunch mean in economic terms
"[""Dylan""]",where does the movie steel magnolias take place
"[""Meredith Willson""]",moon revolves around the sun in how many days
"[""3 to 8 days""]",how far is ames iowa from des moines iowa
"[""Zone Improvement Plan""]",when is the new season of young sheldon coming out
"[""Eagles""]",the only depolarizing muscle relaxant in clinical use is
"[""12""]",when did no smoking in public places start
"[""2018""]",what is the robots name in power rangers
"[""April 28, 2017""]",what does it mean when you hear high pitched noises
"[""December 15, 2017""]",what is the zip code for san luis potosi mexico
"[""2–4 years""]",us imperialism in the late 19th century was supported by which theory
"[""the Cambrian explosion""]",who plays sister bernadette on call the midwife
"[""Jimmy Cliff""]",when did england last reach a semi final world cup
"[""2015""]",when does the new season of love and hip hop atlanta come on
"[""2017""]",who directed the musical episode of grey's anatomy
"[""Ryan ten Doeschate""]",which is known as the apex court of india
"[""1974""]",what country do i live in if i live in california
"[""Tuticorin (Thoothukudi)""]",when was the carbon tax introduced in australia
"[""Greek""]",who played alan bennetts mother in the lady in the van
"[""constitutional republic""]",the washing or irrigating of the sinuses of patients who are failing to respond to treatment
"[""rose window""]",what is the purpose of a laminator in an office
"[""1981""]",what is the name of ca s o4
"[""Ryan Guzman""]",what genre of music is mac the knife
"[""2018""]",who won the game between japan and georgia
"[""1998""]",who is the actor in kevin probably saves the world
"[""7""]",who sings the intro to dog the bounty hunter
"[""Ireland""]",who wrote light my fire by the doors
"[""unknown""]",how many judges sit on the us court of appeals
"[""Ireland""]",who's opening for bruno mars in montreal
"[""St. Louis Cardinals"",""San Francisco Giants""]",when does the second part of the walking dead season 8 start
"[""Tuticorin (Thoothukudi)""]",when do men's college basketball rankings come out
"[""Gal Gadot""]",which team has scored the most goals in premier league history
"[""2010""]",who voices thanos in guardians of the galaxy
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",what is the highest denomination of the us dollar
"[""2000""]",who was the bird woman in mary poppins
"[""Jason Michael Lee""]",what region of the world is russia in
"[""42""]",the cuban missile crisis began in 1962 when which country placed nuclear missiles in cuba
"[""Niagara River""]",when is the new start wars coming out
"[""1792""]",who wrote the letter to the hebrews in the bible
"[""12""]",when was the aria built in las vegas
"[""US$500""]",who is the current prime minister of jamaica
"[""constitutional republic""]",who had the most points in an nba game
"[""Meredith Willson""]",where did the white sand in destin come from
"[""35""]",who was in the world cup final 2010
"[""April 1, 1999""]",who plays dr reid's mother on criminal minds
"[""2000""]",who wrote the song dream on by aerosmith
"[""18""]",who sings this is me in the movie
"[""Calcium ions""]",when did pirates of the caribbean 2 come out
"[""Parafollicular cells""]",family guy stewie and brian start a band
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when did ipad pro 2nd generation come out
"[""35""]",who was the french general that signed the 1918 armistice
"[""13""]",who gave the title of quaid e azam
"[""Marvin Gaye""]",when did the samsung galaxy s8 come out
"[""Mexico"",""Soviet Union""]",shape with finite volume and infinite surface area
"[""1974""]",who played the pinhead in american horror story
"[""Zaira Wasim""]",who sang rock and roll is here to stay
"[""Jesse Donald Knotts""]",when did cuba play in the world cup
"[""12""]",when did multiple personality disorder become dissociative identity disorder
"[""1981""]",who sings the country song you look good
"[""17""]",unix command to copy a folder from one location to another
"[""eastward, in prograde motion""]",what is the real name of sleeping beauty
"[""ice caps""]",who issued the decree written in three translations on the rosetta stone
"[""a wild Pikachu""]",who plays shannon in i can only imagine
"[""George Hudson""]",when does new ex on the beach start
"[""six""]",who is the actress that plays amy on big bang theory
"[""12""]",who has won the most titles in wwe
"[""Pom Klementieff""]",who played in how to train your dragon
"[""12""]",when did george gershwin write rhapsody in blue
"[""1900""]",what is the largest county in population in tennessee
"[""six""]",what is the border name between india and pakistan
"[""2000""]",what two serial killers lived at the cecil hotel
"[""eastward, in prograde motion""]",when does no man's sky next come out
"[""2024""]",what is the united mine workers of america
"[""18""]",the individual best known for his work on behavior theory is
"[""2015""]",when was the last time peter pan was released
"[""Monasteries"",""wealthy individuals"",""rulers""]",where did the phrase you can get blood out of a turnip come from
"[""1998""]",who fights in the battle of the bastards
"[""Carole King""]",when was the last time someone was executed in the state of california
"[""2000""]",trains from kings cross to central station sydney
"[""1962""]",how many episodes in series 2 of good karma hospital
"[""Elstree Studios""]",when does captain america die in the comic books
"[""volume of the container decreases""]",when does it normally snow in north dakota
"[""Monasteries"",""wealthy individuals"",""rulers""]",what is the name given to the chief religious leader of a synagogue
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did the channel tunnel rail link open
"[""December 15, 2017""]",what do you call someone from czech republic
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",what is the proper term used for the signature given by celebrities to their fans
"[""Phillip Alford""]",where is the hogan stand in croke park
"[""State governments""]",the taliban emerged at least in part out of which of the following
"[""E. M. Forster""]",when does the last naruto movie come out
"[""2017""]",who played the daughter in back to the future 2
"[""Marley""]",how old did you have to be to put your name in the goblet of fire
"[""179""]",which country will host the summer olympics in 2020
"[""1981""]",which satellite is used for tv in india
"[""1967""]",who voices dale on king of the hill
"[""after a minor infringement""]",when did humans begin to live in permanent settlements
"[""August 17, 2018""]",how many episodes are in season 5 of grey's
"[""1982""]",when does breaking benjamin's new album release
"[""Welton Academy""]",who did tina majorino play in grey's anatomy
"[""March 9, 2018""]",who sang on the banks of the river
"[""originally from the Greek""]",what is the area code for dallas tx
"[""Pom Klementieff""]",the shortest distance between two points on the earth's surface is
"[""10 one-hour episodes""]",who plays eric brady on days of our lives 2017
"[""2002""]",who has the power to create post offices
"[""Jason Michael Lee""]",what is the largest prison in the united states
"[""Greek""]",when was the book of luke written in the bible
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who did the vikings play in their first playoff game
"[""Gal Gadot""]",who wins project runway all stars season 2
"[""Jason Michael Lee""]",which country is the home of santa claus village
"[""35""]",who starred in lost and the vampire diaries
"[""Spectre""]",where does the last name ugarte come from
"[""Dev"",""Devin Star Tailes""]",what is the age limit to go on an lds mission
"[""Abigail Rokison-Woodall""]",who was the voice in the movie rockstar
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when did china trade on the silk road
"[""Anil Kumar Jha""]",what kind of joint is the radioulnar joint
"[""Australia""]",when did a computer first beat a human at chess
"[""originally from the Greek""]",who won the big ten basketball championship this year
"[""Jason Michael Lee""]",where does the us rank in the world in terms of life expectancy
"[""2015""]",who is the authorized signature on a cashiers check
"[""Molt Taylor""]",who plays bart on i can only imagine
"[""12""]",who played han solo son in star wars
"[""Thurl Ravenscroft""]",who sings in hercules i can go the distance
"[""2012""]",who sang baby it's cold outside in a movie
"[""April 1, 1999""]",where was dark side of the moon recorded
"[""Lacey Turner""]",what is the biggest lakes in the world
"[""2010""]",how many rooms are in the gaylord texan
"[""March 9, 2018""]",number of cities and towns in rhode island
"[""Over 2,500""]",what was the first computer animated disney movie
"[""10""]",the four noble truths presupposed what three characteristics of reality
"[""those that have died""]",who wrote i was jack you were diane
"[""1981""]",where is the red eared slider turtle from
"[""1981""]",when did the new pokemon movie come out
"[""New Netherland""]",who came up with the balance of power theory
"[""1,089 sq ft""]",when does the new season of z nation come back on
"[""Eagles""]",who played casey on as the world turns
"[""March 27, 2018""]",the story idea for the yellow wallpaper was based on a civil war treatment called
"[""1,089 sq ft""]",who played teresa on all in the family
"[""2012""]",where does most sugar come from in the us
"[""Over 2,500""]",who sang the famous song strawberry fields forever
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who won the first nobel prize in peace
"[""2002""]",who sings somewhere over the rainbow in you've got mail
"[""volume of the container decreases""]",who wrote music for the sound of music
"[""Citytv""]",when was the first lever action repeating rifle made
"[""constitutional republic""]",which section of the small intestine receives secretions from the liver and the pancreas
"[""Clemson\n1""]",who sings the girl part in paris by the chainsmokers
"[""2009""]",when were driving licences introduced in the uk
"[""Calcium ions""]",which team won the max no of ipl titles
"[""1900""]",i sleep better in the morning than at night
"[""12""]",when does handmaid's tale season 2 episode 10 come out
"[""2012""]",where do purple martins go in the winter time
"[""Barbicide""]",japan referred to its expansionist policy during the 1930s and early 1940s as
"[""originally from the Greek""]",where did the name locks heath come from
"[""10""]",who composed the music for jana gana mana
"[""China""]",who killed cheyenne in once upon a time in the west
"[""the Ivrea Codex"",""the Apt Codex""]",what is the enrollment at arizona state university
"[""Alex Rodriguez""]",who won gold in women's olympic hockey
"[""August 17, 2018""]",who sings the great gig in the sky by pink floyd
"[""1960""]",when does the second season of victorious start
"[""Barbicide""]",when did daddy die from the dog whisperer
"[""Sarabi""]",who sang the song jesus take the wheel
"[""Gal Gadot""]",who prepared the first draught constitution of india
"[""2–4 years""]",when did the records take over the production of the phonographs
"[""35""]",who sang they're coming to take me away ha ha lyrics
"[""18""]",list of countries in the horn of africa
"[""1943""]",who sings the hell song in the south park movie
"[""August 17, 2018""]",who tried to evaluate attitude through the social distance
"[""12""]",who sponsored or started the colony at roanoke
"[""eastward, in prograde motion""]",who wrote i wonder where you are tonight
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who served the most terms as president of the united states
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",how many seasons were there for stargate atlantis
"[""Ryan ten Doeschate""]",who is the captain of new zealand cricket team 2015
"[""ice caps""]",how many episodes are in season 8 of modern family
"[""PewDiePie""]",who wrote the song may the good lord bless and keep you
"[""Jose Garces""]",who came up with the basis of modern atomic theory
"[""Sarabi""]",how many puppies did the mom have in 101 dalmatians
"[""Lake Baikal""]",where does a substrate attach to an enzyme
"[""2018""]",who sings the intro to dog the bounty hunter
"[""2015""]",who are the actors that have played james bond
"[""18""]",on whose leadership is founded the university at pondicherry
"[""Edwin Hubble""]",who sings learn to love again with pink
"[""Ryan Guzman""]",who has the highest followers on instagram in world
"[""17""]",who is the only bowler to have taken hattrick in both innings of a test match
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",states elects the maximum number of members to the rajya sabha
"[""Spectre""]",when was daylight savings time established in the united states
"[""Marley""]",who does the voice of jake in adventure time
"[""1984""]",name 3 cities where the us capital was located
"[""1900""]",maximum goal by a player in fifa world cup
"[""1962""]",who won the first ever world cup football
"[""Marley""]",what is the end of a greek play called
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who was the first prime minister of isreal
"[""12""]",which afl team hasn t won a premiership
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when does a man exert more pressure on floor while standing or while walking
"[""122""]",last us president to serve more than two terms
"[""9""]",who has the most scoring titles in nba history
"[""10""]",what was the first public school in america
"[""John O'Banion""]",who played jack frost in santa clause 3
"[""10""]",when do luke and lorelai get back together season 5
"[""2017""]",who did jessica jones kill in season 1
"[""Marvin Gaye""]",who wrote the song i put a spell on you
"[""Sachin Tendulkar""]",large trash island in the middle of the pacific
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",which category of drugs includes many substances that are chemically similar to neurotransmitters
"[""1974""]",who discovered that most of an atom is empty space
"[""Jason Michael Lee""]",when do they find out chris is pipers son
"[""PewDiePie""]",what type of joint is formed between the radius and ulna
"[""South Side, Chicago""]",what does the narrator say he is waiting for in the first lines of gerontion
"[""centroid""]",when did the packers play at camp randall
"[""Jose Garces""]",who plays charlotte on sex and the city
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played the original carole king in beautiful
"[""1980""]",when do football teams wear their third kit
"[""1943""]",when is the last time the browns went to the playoffs
"[""Thurl Ravenscroft""]",who has won the most big 12 championships in football
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who constructed the suez canal and when was it finished
"[""Zone Improvement Plan""]",when was the constitution ratified by all states
"[""March 15, 2013""]",who played briscoe darling on the andy griffith show
"[""1962""]",who held the office of vice president of india for two consecutive terms
"[""Jimmy Cliff""]",what does tpc stand for in tpc sawgrass
"[""1939""]",what plasma protein plays a large role in osmotic pressure regulation
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when was the bible first translated in english
"[""2012""]",who wrote the song leader of the pack
"[""1,089 sq ft""]",where are the upper motor neurons that control skeletal muscles found
"[""1980""]",who led a military coup in pakistan in october 1999
"[""December 2003""]",who has got the most followers in instagram
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who does the voice of everest on paw patrol
"[""2024""]",when did daddy die from the dog whisperer
"[""12""]",how many episodes of beyblade burst god are there
"[""9""]",who played georgette on mary tyler moore show
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",how many seasons of svu law and order are there
"[""Islamic prophet Muhammad""]",who sings the theme song to not going out
"[""King Edward Peak""]",the left lower quadrant of the abdomen contains part of the
"[""2009""]",what sports did jackie robinson play besides baseball
"[""a maroon Bristol 405""]",who has the most number one songs ever
"[""2000""]",share of export from india is the maximum to the following country
"[""2000""]",when did the supreme court decide the case miranda vs. arizona
"[""Lebanese""]",what is the difference between a 1931 and a 1932 ford
"[""Spectre""]",who played sugar ray leonard in hands of stone
"[""2010""]",when did man in the mirror come out
"[""eastward, in prograde motion""]",when did railroads financial problems prompt nationwide economic panic
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when did first star wars movie come out
"[""35""]",where is hocus pocus supposed to take place
"[""Anderson Silva""]",when did the national lottery change to 59 numbers
"[""1900""]",when does game over man come out on netflix
"[""9""]",where is the piano found in an orchestra
"[""2017""]",who is the youngest captain in nhl history
"[""18""]",what genre of music is mac the knife
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who were the four aces in the military's most wanted deck of cards
"[""Edwin Hubble""]",when does star wars the last jedi play
"[""Abigail Rokison-Woodall""]",who built the first altar in the bible
"[""eastward, in prograde motion""]",who wrote i was made for loving you
"[""Edwin Hubble""]",who is the winner in rising star season 2
"[""1980""]",when was the white house built what year
"[""Mars Bonfire""]",which is the richest football in the world
"[""eastward, in prograde motion""]",what is the southern end of the appalachian trail
"[""1981""]",who played miley's mom on hannah montana
"[""December 15, 2017""]",where does easy jet fly from in uk
"[""2–4 years""]",when does pokemon the movie i choose you come out
"[""9""]",who composed the score to the 1935 version of bride of frankenstein
"[""1900""]",how many international airports do we have in nigeria
"[""King Edward Peak""]",who plays captain hook in once apon a time
"[""2000""]",who was the yellow eyed demon in supernatural
"[""produces a lubricating mucus""]",when was the last time steph curry played
"[""Tuticorin (Thoothukudi)""]",when did china put in the one child policy
"[""2018""]",when did the song mr. sandman come out
"[""1982""]",who played in the college football championship last year
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when did the bmw 1 series change shape
"[""six""]",who is the main character in a walk to remember
"[""Jason Michael Lee""]",who sang instant replay in the 90's
"[""Zaira Wasim""]",who was sold by his brothers in the bible
"[""1981""]",who has won the royal rumble from number 1
"[""A mood swing""]",when was television made available to the public
"[""2018""]",who published the book the presidential succession of 1910
"[""Guaranteed Rate Field""]",where does the royal family live in denmark
"[""Clayton Moore""]",who built the first train in the world
"[""12""]",what actor played dave in alvin and the chipmunks
"[""Anil Kumar Jha""]",who played the hatter in alice through the looking glass
"[""2000""]",bsf responsible for guarding on border of which countries
"[""2–4 years""]",where was the last solar eclipse in the usa
"[""18 August 2011""]",piaget's second of four stages of cognition is
"[""April 1, 1999""]",how many episodes in game of thrones season 7 will there be
"[""18""]",what is the microscopic unit of the kidney
"[""2009""]",who wrote put your hand in the hand
"[""A concerto""]",where did the name locks heath come from
"[""2012""]",who claimed the french throne when there were no more capetians to rule
"[""Eli Marienthal""]",who played mr banks in mary poppins movie
"[""Carole King""]",where are the 2024 summer games going to be
"[""in 2018""]",who played helen in when harry met sally
"[""Mexico"",""Soviet Union""]",who plays hunter's grandmother on home and away
"[""12""]",when did fast and furious 7 finished filming
"[""Edwin Hubble""]",the cat in the hat boy and girl
"[""July 16, 2017""]",where does the adventures of huckleberry finn start
"[""1981""]",who is the data protection commissioner in ireland
"[""10""]",who sings the song for stuck in the middle
"[""Marvin Gaye""]",when was the last time the yankees and the la dodgers played in the world series
"[""four""]",what is the theme song to the munsters
"[""Gal Gadot""]",who plays will's father in pirates of the caribbean
"[""August 17, 2018""]",who sang i left my heart in san francisco
"[""71%""]",who was the first black woman to win a grammy
"[""China""]",when was the first combatives field manual written
"[""Spectre""]",what episode does mr eko die in lost
"[""May 5, 1992""]",whose catchphrase was can you hear me mother
"[""Abigail Rokison-Woodall""]",who proposed the first comprehensive theory of continental drift
"[""Alex Rodriguez""]",who played kevin a series of unfortunate events
"[""Jose Garces""]",when is the last time real madrid won la liga
"[""Citytv""]",who was the first emcee of wheel of fortune
"[""Spectre""]",who played mario in super mario brothers movie
"[""13""]",star left at the core of a planetary nebula
"[""Pom Klementieff""]",when was the last time brazil won miss universe
"[""Gal Gadot""]",where does the tip of a picc line end
"[""December 15, 2017""]",who sang the song all about that bass
"[""to perceive linear acceleration""]",who established the second bank of the united states
"[""eastward, in prograde motion""]",when did i can only imagine become a hit
"[""South Side, Chicago""]",where does the blastocyst implanted in the female human reproductive system
"[""10 one-hour episodes""]",who was the dictator who ruled spain for 40 years
"[""Shirley Mae Jones""]",who has won the most gold cups in soccer
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when did the bmw 1 series have a facelift
"[""1,089 sq ft""]",who does ian nelson play in the hunger games
"[""Anderson Silva""]",who sang baby it's cold outside in a movie
"[""Calcium ions""]",who did patriots play last year in the super bowl
"[""Islamic prophet Muhammad""]",following the russian revolution the soviet union adopted a system that
"[""2–4 years""]",when do new episodes of impractical jokers start
"[""video editing""]",when is teacher’s day celebrated in india
"[""2012""]",where did the battle of bunker hill take place
"[""A mood swing""]",when was the women's army corps established
"[""3 to 8 days""]",where did the phrase skeletons in the closet come from
"[""US$500""]",who wrote the songs to the greatest showman
"[""2009""]",who wins project runway all stars season 2
"[""Atlanta–Fulton County Stadium""]",who won the football world cup in 2008
"[""pyramidion""]",where does the pulmonary artery take blood to
"[""copper""]",when is season 4 of htgawm coming out
"[""Eagles""]",who has scored more goals messi or ronaldo in el clasico
"[""9""]",whats the name of the orangutan in jungle book
"[""Lionel Messi""]",these are bones that are typically longer than wide
"[""Saleisha Stowers""]",who is dr altman on grey's anatomy
"[""January–July 1975""]",when does the next season of the dragon prince come out
"[""a maroon Bristol 405""]",what is the removal of the fallopian tubes and ovaries
"[""Christopher Robert Evans""]",who holds the record for most points scored in a nba game
"[""Marvin Gaye""]",who played young kate on this is us
"[""1984""]",fifa world cup 2010 ball made in which country
"[""35""]",starship nothing's going to stop us now film
"[""eastward, in prograde motion""]",when did mcdonald's start the monopoly game
"[""copper""]",the industrialization of the ussr took pace in what decade
"[""Guaranteed Rate Field""]",who sang walking in the air in the snowman
"[""Potassium chlorate""]",how many episodes in season 1 the good fight
"[""Constantine""]",how many times did chelsea win premier league
"[""1962""]",who hit two grand slams in the same inning
"[""Lionel Messi""]",who won the women's champions trophy 2017
"[""1998""]",who played pai mei in kill bill 2
"[""US$500""]",who wrote the song kind of a drag
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",who said and that's the way it is
"[""2010""]",when does season 6 of the arrow air
"[""Australia""]",what is the zip code for downtown dallas texas
"[""2024""]",how many branches of hdfc life insurance in india
"[""Venus""]",who plays the voice of optimus prime in transformers age of extinction
"[""Barbicide""]",what is the american league record for most consecutive wins
"[""Saddam Hussein""]",where does the last name peinado come from
"[""James Arthur""]",who is playing poirot in the new film
"[""Jimmy Cliff""]",when do the winter olympics start in 2018
"[""after a minor infringement""]",when are the next star wars coming out
"[""Greek""]",who threw themselves in front of a horse
"[""Bella Dayne""]",when was the last time adelaide crows won a premiership
"[""9""]",when was the last time michigan wolverines was in the final four
"[""2002""]",who played scarlet o'hara in gone with the wind
"[""Ryan Guzman""]",when was the last time lfc won the league
"[""13""]",what direction does the earth spin around the sun
"[""1980""]",what episode of grey's does addison go to la
"[""Marley""]",who was the first team to win the scottish cup
"[""13""]",when did the first mini cooper s come out
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who won the intercontinental championship on monday night raw
"[""Miguel Cabrera""]",who is the head of defence in india
"[""18 August 2011""]",the manubrium body and xiphoid process are portions of the
"[""1988""]",where does the tap water in london come from
"[""1960""]",who is cate blanchett's character in lord of the rings
"[""12""]",when does spike tells buffy he loves her
"[""A mood swing""]",how many eps in ray donovan season 5
"[""A mood swing""]",when did england last get to a final world cup
"[""Jimmy Cliff""]",who laid the foundation of space science in india
"[""Evaluation and management""]",who played scarlette o'hara in gone with the wind
"[""produces a lubricating mucus""]",cast of the good guys and the bad guys
"[""2017""]",what was the name of scooby doo's van
"[""Molt Taylor""]",who has won more games rangers or celtic
"[""1984""]",which metal is used as a thin film on sweets
"[""Shirley Mae Jones""]",when was the last time pakistan won the world cup
"[""In 1995""]",who had established their trading company in chandernagore
"[""2017""]",who plays the grown up alex in jumanji
"[""Welton Academy""]",who opened the chamber of secrets in harry potter
"[""Anderson Silva""]",who is the current president of france today
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who sang don't rain on my parade first
"[""eastward, in prograde motion""]",who was first roger moore or sean connery
"[""pyramidion""]",when did the rams move to saint louis
"[""originally from the Greek""]",who holds the record for the most formula 1 drivers champion titles
"[""ice caps""]",where is the most tobacco grown in the world
"[""US$500""]",who played loonette in the big comfy couch
"[""13""]",when does meredith and derek get back together in season 3
"[""1974""]",which club is the highest champions league winner
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",base colour of 2000 rupee note released in 2016
"[""Lacey Turner""]",what was the first us company to receive the deming prize
"[""1984""]",when is nen introduced in hunter x hunter
"[""18""]",when did the mayflower first come to america
"[""2002""]",who won the most on the price is right
"[""1998""]",new amsterdam was the main settlement in the dutch colony of
"[""1982""]",when did meals on wheels start in america
"[""1981""]",the cochlea semicircular canals and vestibular sacs make up the
"[""1,089 sq ft""]",what does ar stand for in a rifle
"[""Carole King""]",where was the wonder years supposed to take place
"[""December 15, 2017""]",who sang love don't live here anymore
"[""Eagles""]",where was kievan rus and why is it named that
"[""17""]",great british bake off season 8 episode 2 air date
"[""Niagara River""]",where are hydrogen ions concentrated in cellular respiration
"[""Marvin Gaye""]",who won the fight between norton and holmes
"[""Monasteries"",""wealthy individuals"",""rulers""]",who wrote rock of ages cleft for me
"[""18 August 2011""]",who sings searching for a heart of gold
"[""Citytv""]",when does the govenor die in the walking dead
"[""Zone Improvement Plan""]",what is the difference between minority and majority government
"[""1962""]",who is the first female supreme court justice
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",where was the final episode of the bachelorette 2018 filmed
"[""2000""]",what's the youngest age of consent in the us
"[""2000""]",when does episode 2 of tokyo ghoul re come out
"[""centroid""]",what chapter in the bible has the 10 commandments
"[""James Arthur""]",when is the tv show this is us on
"[""Ireland""]",in the pre-columbian era what were the only domesticated beasts of burden in the americas
"[""Abigail Rokison-Woodall""]",when was 3 point shot introduced in ncaa
"[""King Edward Peak""]",how old is telemachus at the start of the odyssey
"[""2000""]",who sang lead vocals on don't look back in anger
"[""Evaluation and management""]",when were assault rifles banned in the us
"[""1988""]",when was the drinking age 18 in illinois
"[""a maroon Bristol 405""]",what are the two dominant ethnic groups on fiji
"[""Abigail Rokison-Woodall""]",who sings whole new world in aladdin movie
