answer,question
"[""10""]",when did they start filming game of thrones
"[""Jesse Donald Knotts""]",when did the jets beat the patriots in the playoffs
"[""Mary Kate Schellhardt""]",how much does the state of california pay in federal taxes
"[""1920 to 1933""]",when was mogul skiing added to the olympics
"[""Alex Rodriguez""]",who killed the burn victim in grey's anatomy
"[""King Edward Peak""]",the first presidential election in the united states
"[""13""]",who sings all by myself in bridget jones diary
"[""179""]",who is the sheriff of escambia county florida
"[""Anderson Silva""]",who did denver play in the super bowl
"[""Potassium chlorate""]",lonic bonds form between two ions that have
"[""Alex Rodriguez""]",who dies in breaking dawn part 2 movie
"[""August 27, 2017""]",first name of the leader of britains lib dems
"[""redox reactions""]",who ran on the democratic ticket in 2016
"[""2015""]",when did the baptist church start in america
"[""April 28, 2017""]",how many times did the giants go to the superbowl
"[""2024""]",who wrote rock of ages cleft for me
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who sang you didn't have to love me like you did
"[""Guaranteed Rate Field""]",what hotel was the las vegas shooting in
"[""Edwin Hubble""]",who sings the theme tune to bulletproof on sky one
"[""V8 engine""]",when was the movie beauty and the beast made
"[""those that have died""]",where was the movie the best of me filmed
"[""In 1995""]",when did the broncos last win the superbowl
"[""A mood swing""]",the real housewives of atlanta season 10 cast
"[""ice caps""]",who made the song king of the road famous
"[""December 15, 2017""]",what kind of horse was mentioned in like a rolling stone
"[""1988""]",radiocarbon dating is based on which decay process
"[""1984""]",what does gc stand for in tour de france
"[""ground state""]",who played pete in pete's dragon 1977
"[""13""]",where does the heat energy for geothermal energy resources come from
"[""Anil Kumar Jha""]",who played sloane in ferris bueller's day off
"[""April 28, 2017""]",ignorance of the law excuses no one in latin
"[""Machilipatnam""]",stars on the main sequence produce energy by fusing hydrogen into
"[""Greek""]",when do schools break up for six weeks
"[""Spanish""]",who is the star of the movie wonder
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",where does batman go in the dark knight rises
"[""18""]",what is absolute zero on the celsius temperature scale
"[""August 27, 2017""]",who makes the rules for house and senate
"[""Ireland""]",what is the alabama vs auburn game called
"[""Abigail Rokison-Woodall""]",the passage that leads to the internal female reproductive organs
"[""to perceive linear acceleration""]",who is on the cover of tekken 7
"[""Greek""]",what is the theme song for the tv show s.w.a.t
"[""North Korea""]",who will be the referee for super bowl 52
"[""Jesse Donald Knotts""]",a large collection of servers is called a(n)
"[""George Casper Homans""]",who played darien in the last boy scout
"[""1980""]",who plays alex in power rangers time force
"[""Gal Gadot""]",who is the winner of asia's got talent 2017
"[""redox reactions""]",when was carry on my wayward son released
"[""Australia""]",who wrote the music for peter and the wolf
"[""1988""]",where was a place to call home filmed
"[""Jose Garces""]",who built eleanor from gone in 60 seconds
"[""Anderson Silva""]",journal of physics a mathematical and theoretical abbreviation
"[""Evaluation and management""]",when did the war in vietnam take place
"[""122""]",when was the first tom and jerry cartoon released
"[""PewDiePie""]",when did mexico win the fifa world cup
"[""1950""]",what is jax real name from sons of anarchy
"[""Ryan Guzman""]",who hit the gong on take your pick
"[""Guaranteed Rate Field""]",where does spring water found in mountains come from
"[""1984""]",where did the last name benitez come from
"[""New Netherland""]",what war broke out after texas became the 28th state
"[""10""]",who dropped the atomic bomb on hiroshima and nagasaki
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",2006 best picture nominees that lost to the departed
"[""Thurl Ravenscroft""]",who was the lead singer of human league
"[""March 25, 2011""]",who played helen in when harry met sally
"[""unknown""]",who owns the palace hotel in new york city
"[""Miguel Cabrera""]",who has scored the fastest goal in world cup
"[""December 15, 2017""]",how many lds temples in the united states
"[""unknown""]",when does fear the walking dead season 4 come out
"[""Potassium chlorate""]",who does the voice of buzz light year
"[""July 16, 2017""]",who's the owner of the houston texans
"[""Atlanta–Fulton County Stadium""]",when was bring it on fight to the finish filmed
"[""A mood swing""]",when was smoking banned in bars in nyc
"[""Elstree Studios""]",x factor judges thought she was lip syncing
"[""12""]",who want to be a millionaire winners uk
"[""July 16, 2017""]",who wrote the song i write the song
"[""1988""]",when is f is for family coming back on netflix
"[""St. Louis Cardinals"",""San Francisco Giants""]",where did 1 direction finish in x factor
"[""10""]",when did the movie inside out come out
"[""a compulsory governmental insurance system""]",who is the actor who played opie on sons of anarchy
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who did hannah gave birth to in the bible
"[""In 1995""]",when is the second part of the new it coming out
"[""China""]",when did the first black player play in the nfl
"[""1942""]",season 3 into the badlands has how many episodes
"[""12""]",who plays abby's mother on the ranch
"[""Christopher Robert Evans""]",where are producers located on the energy pyramid
"[""six""]",a list of all possible outcomes of an experiment is called​
"[""the Ivrea Codex"",""the Apt Codex""]",when did power rangers come out in america
"[""1982""]",about how many japanese planes attacked pearl harbor on december 7 1941
"[""South Side, Chicago""]",who plays haley on mozart in the jungle
"[""December 15, 2017""]",in poland the movement against communism was led by
"[""1942""]",period from fertilization of the ovum to birth
"[""A concerto""]",what are some benefits of becoming a learning organization
"[""Marvin Gaye""]",when was sgt pepper released in the uk
"[""2012""]",when was you don't own me released
"[""Zaira Wasim""]",what year was the future in back to the future
"[""May 5, 1992""]",who is the highest paid athlete in the nba
"[""1967""]",where were most factories located in the industrial revolution
"[""Abigail Rokison-Woodall""]",when did the movie lake placid come out
"[""1962""]",when did the methodist church became the united methodist church
"[""Atlanta–Fulton County Stadium""]",when does the mlb all star voting start
"[""constitutional republic""]",what type of nuclear bomb was developed by the united states in 1954
"[""St. Louis Cardinals"",""San Francisco Giants""]",with reference to the climate of india the western disturbances originate over
"[""PewDiePie""]",who won the most nba all star games
"[""originally from the Greek""]",is linkin park a band or a person
"[""St. Louis Cardinals"",""San Francisco Giants""]",name the strait separating sri lanka from india
"[""Anil Kumar Jha""]",how long have we been keeping weather records
"[""1,089 sq ft""]",what was the last year chevy made the trailblazer
"[""the axon terminal""]",what is the next marvel movie after civil war
"[""A mood swing""]",when does star wars the last jedi play
"[""Australia""]",who owns the staple center in los angeles
"[""those that have died""]",when did the bank of england become independent
"[""oxidative phosphorylation""]",who gets to vote on the heisman trophy
"[""1939""]",where is the new soccer stadium in miami
"[""December 15, 2017""]",how many american casualties in world war 2
"[""April 1, 1999""]",when was just the way you are released
"[""12""]",how many times have the dodgers met the yankees in the world series
"[""1962""]",during diagenesis the sediments may undergo ___ changes
"[""January–July 1975""]",what type of song did schubert specialize in
"[""the Ivrea Codex"",""the Apt Codex""]",who has got the most subscribers on youtube 2018
"[""Atlanta–Fulton County Stadium""]",who won the last 4 majors in golf
"[""George Casper Homans""]",alan parsons project intro eye in the sky
"[""3 to 8 days""]",where does lars and the real girl take place
"[""August 17, 2018""]",who is the voice of the wolf in hoodwinked
"[""1920 to 1933""]",what is the dogs name in fraggle rock
"[""Carole King""]",who is the original singer of almost is never enough
"[""Clayton Moore""]",when was the last tsunami to hit the united states
"[""George Hudson""]",what is faster a gazelle or a cheetah
"[""1982""]",when did once upon a time in venice come out
"[""in 2018""]",what is the current season number of survivor
"[""13""]",how many episodes does season 7 game of thrones have
"[""China""]",who sings the song to orange is the new black
"[""Saddam Hussein""]",minimum age to drive transport vehicle in india
"[""Niagara River""]",who plays john wick on the big screen
"[""9""]",where is the school of visual arts located
"[""Matthew Prokop""]",who voices linda's mom in bob's burgers
"[""1962""]",when was the last time the us had no federal deficit
"[""Marley""]",who plays murray's brother in the goldbergs
"[""Queen's Park""]",who is the prime minister of england 2018
"[""Tuticorin (Thoothukudi)""]",who played the feral kid in mad max 2
"[""January–July 1975""]",who is the president of newly declared independent country east timor
"[""10""]",when did i sorry miss jackson come out
"[""San Antonio""]",the u.s. manhattan project of 1945 was responsible for developing
"[""Season 4, Episode 8""]",when was the statue of liberty placed on ellis island
"[""Islamic prophet Muhammad""]",when did albums start coming out on friday
"[""March 9, 2018""]",who led the first voyage to circumnavigate the globe
"[""Matthew Prokop""]",when is season 6 of counting on coming out
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who is the bad wizard in lord of the rings
"[""John O'Banion""]",who plays evan parks in the client list
"[""four""]",who plays the cia director on madam secretary
"[""Ryan Guzman""]",which pm of pakistan had the shortest tenure
"[""7""]",what is the role of keratin in the skin
"[""Saleisha Stowers""]",who played kevin a series of unfortunate events
"[""13""]",when did queens of the stone age form
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",the first presidential election in the united states
"[""Potassium chlorate""]",where are you from if you are samoan
"[""in 2018""]",when was the first watch made and by whom
"[""August 17, 2018""]",who does jim carrey play in the grinch
"[""eastward, in prograde motion""]",who was the actor who played darth vader
"[""Marvin Gaye""]",when did atwood wrote the handmaid's tale
"[""the Cambrian explosion""]",who dies on how i met your mother
"[""7""]",who won the australian open women's title
"[""August 17, 2018""]",when did new zealand hold the commonwealth games
"[""eastward, in prograde motion""]",who wrote the book indian war of independence 1957
"[""Thurl Ravenscroft""]",the earth is tilted on its axis at an angle of
"[""2012""]",which channel is world cup 2018 on in india
"[""1939""]",when are elections for the house of representatives held
"[""1950""]",where is saba university school of medicine located
"[""January–July 1975""]",who dropped the atomic bomb on hiroshima and nagasaki
"[""2000""]",when was the last time inter milan was in the champions league
"[""Billie Jean King""]",who was the mermaid in pirates of the caribbean 4
"[""1981""]",when does next episode of the ranch come out
"[""7""]",what is the definition of low birth weight
"[""March 27, 2018""]",psychology emerged as a science from the field of
"[""2002""]",who sings do you think you're better off alone
"[""Billie Jean King""]",the inferior portion of the pharynx which extends from the epiglottis to the esophagus is the
"[""July 16, 2017""]",what tax is used to provide medical services for persons over the age of 65
"[""A mood swing""]",how many collar bones in the human body
"[""Ireland""]",who has qualified for next round world cup
"[""produces a lubricating mucus""]",pope who was first sovereign of vatican city
"[""7""]",what is the current world record for shot put
"[""Thurl Ravenscroft""]",who has the most splash hits at at&t park
"[""1,089 sq ft""]",when did france give the us the statue of liberty
"[""Eagles""]",what piece do you need to win in chess
"[""1942""]",when did the industrial revolution start in britian
"[""December 15, 2017""]",who does don mail meditations in an emergency to
"[""1960""]",who has the most shutouts in nhl history
"[""3 to 8 days""]",when is black lightning ep 6 coming out
"[""12""]",who played johnny fever in wkrp in cincinnati
"[""Sarabi""]",when did the bmw 1 series change shape
"[""those that have died""]",which is the state flower of himachal pradesh
"[""1939""]",who is the chief of staff at the white house
"[""Saddam Hussein""]",which president was the general in charge of the union army during the civil war
"[""pyramidion""]",what was the effect of colonial resistance to the townshend taxes
"[""Tuticorin (Thoothukudi)""]",who played mantis guardians of the galaxy 2
"[""1982""]",when did the pittsburgh penguins enter the nhl
"[""A mood swing""]",who is the fbi director of the united states
"[""Richard Dawson""]",when did the outsiders first appear on wcw
"[""1890""]",who plays shere khan in the jungle book 2016
"[""Evaluation and management""]",who played santa claus in friday after next
"[""China""]",what article of the constitution provides that the executive power shall be vested in
"[""George Hudson""]",how many puppies did the mom have in 101 dalmatians
"[""Lebanese""]",who is the original singer of i think we're alone now
"[""10 one-hour episodes""]",who is broadcasting the super bowl on sunday
"[""2018""]",what should be the heart rate of a normal person
"[""2015""]",when was the last time a nuclear bomb was detonated
"[""those that have died""]",who has the most pga tour wins without winning a major
"[""Jason Michael Lee""]",who plays kyle in the following season 3
"[""Billie Jean King""]",who plays veronica lodge's mom on riverdale
"[""2024""]",when did back to the future ride close
"[""1962""]",where was the church of the holy sepulcher built
"[""10 one-hour episodes""]",where does the bread and butter roast come from
"[""Dev"",""Devin Star Tailes""]",who did sherlock shoot at the end of season 3
"[""Ryan ten Doeschate""]",the taliban emerged at least in part out of which of the following
"[""2012""]",why were interest rates so high in 1990
"[""A concerto""]",who won sa re ga ma little champs
"[""Anderson Silva""]",when does marvel's cloak and dagger come out
"[""Sachin Tendulkar""]",what episode does angelina leave in season 2
"[""Jason Michael Lee""]",what type of money has value based on intrinsic worth
"[""2018""]",who won the chavez de la hoya fight
"[""Ryan ten Doeschate""]",when did condoms become legal in the us
"[""US$500""]",where is the thymus gland located in the human body
"[""Ireland""]",what is the meaning of siri in iphone 4s
"[""2018""]",who is the starting kicker for the atlanta falcons
"[""August 17, 2018""]",where is mt midoriyama located in las vegas
"[""12""]",who plays will's mother in will and grace
"[""those that have died""]",who wrote pyramus and thisbe in midsummer night dream
"[""pyramidion""]",when was the department of the interior created
"[""Abigail Rokison-Woodall""]",when was the lend lease act extended to the soviet union
"[""October 10, 2017""]",charlotte's first husband sex and the city
"[""March 25, 2011""]",who was the first team to win the scottish cup
"[""December 15, 2017""]",when was the last amendment made to the us constitution
"[""Machilipatnam""]",when did tiger win his last golf tournament
"[""Anil Kumar Jha""]",which state in india has more crime rate
"[""Calcium ions""]",what is the cause of smog in china
"[""March 25, 2011""]",which nation was not part of the united nations allied military force in korea
"[""pyramidion""]",where can you travel with the passport card
"[""the Ivrea Codex"",""the Apt Codex""]",when was the last province added to canada
"[""Zone Improvement Plan""]",who sings what's my name in descendants 2
"[""Eli Marienthal""]",when was the supreme judicial court of massachusetts established
"[""2018""]",following the russian revolution the soviet union adopted a system that
"[""12""]",how many episodes in season 4 of agents of shield
"[""12""]",who gets killed in the shower in psycho
"[""Marley""]",charlotte's first husband sex and the city
"[""Clemson\n1""]",when did cape breton become part of nova scotia
"[""1988""]",when was the land rover first unveiled to the public
"[""Marley""]",who wrote did i shave my legs for this
"[""Zaira Wasim""]",when is the litany of the saints sung
"[""2018""]",the patriots and the french were unsuccessful in taking this city during the american revolution
"[""George Casper Homans""]",what is the trojan war in greek mythology
"[""January 11, 1970""]",who had the most hits in mlb history
"[""2017""]",who plays the voice of optimus prime in transformers age of extinction
"[""1962""]",who wrote the book are you my mother
"[""Gal Gadot""]",how many episodes of westworld are in season 1
"[""constitutional republic""]",who coined the phrase what happens in vegas
"[""1998""]",who starred with barbra streisand in a star is born
"[""Jason Michael Lee""]",when does the new season of love and hip hop atlanta come on
"[""Billie Jean King""]",during the middle ages who was most likely to own a manuscript or book
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who prosecutes criminal offences within the english legal system
"[""January 11, 1970""]",who is playing for college football national championship
"[""10""]",where is amazon rainforest located in south america
"[""1981""]",when does season 4 of agents of shield start
"[""E. M. Forster""]",who are the hosts on the real talk show
"[""Tuticorin (Thoothukudi)""]",who played the principal on saved by the bell
"[""Ireland""]",family guy and then there were fewer movie reference
"[""March 9, 2018""]",who played the leading role in perfecting movable type for printing
"[""centroid""]",who played role of definite in gangs of wasseypur
"[""2017""]",correct order to read game of thrones books
"[""1943""]",where was the city of troy located at
"[""James Arthur""]",who built the temple of amun at karnak
"[""18 August 2011""]",who found a route to india by sailing around the horn of africa
"[""North Korea""]",who played freddy eynsford hill in my fair lady
"[""volume of the container decreases""]",what kind of animal is seen at the end of all mtm television productions
"[""Marley""]",a species that has an essential role in maintaining ecosystem structure is called a
"[""Pom Klementieff""]",who is the best selling male artist of all time
"[""four""]",who was the longest living president of the united states
"[""rose window""]",who wrote the song kind of a drag
"[""January 11, 1970""]",who was involved in the ww1 christmas truce
"[""redox reactions""]",journal of physics a mathematical and theoretical abbreviation
"[""2000""]",who signed the diversity visa lottery program into law
"[""Jose Garces""]",who is the top selling author of all time
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",what region of the world is russia in
"[""unknown""]",who did denver play in the super bowl
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did england last lose three in a row
"[""six""]",hills in the north west of central highlands
"[""Clayton Moore""]",who won the 1st season of big brother
"[""A concerto""]",who won rookie of the year nba 1997
"[""New Netherland""]",how old is huck finn in the adventures of huckleberry finn
"[""May 5, 1992""]",when do stores stop selling alcohol in virginia
"[""2002""]",who played quincy's wife in the last ship
"[""4""]",who resisted nationalism in the austrian empire in the 1800s
"[""Saleisha Stowers""]",who sings do you think you're better off alone
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",where does the pancreatic duct connect to the duodenum
"[""Josh Groban""]",who sang i should have been a cowboy
"[""Citytv""]",ratio of masses of proton and electron is
"[""originally from the Greek""]",last of the mohicans filming locations north carolina
"[""Queen's Park""]",how many carbons are in the longest chain
"[""1988""]",who sang i got a little something for you
"[""179""]",trans siberian orchestra the ghosts of christmas eve songs
"[""179""]",when did the 100 season 3 come out
"[""rose window""]",who played j t on the young and restless
"[""Gabrielle Haugh""]",what character does michael keaton play in minions
"[""April 28, 2017""]",when did to kill a mockingbird come out
"[""Ryan Guzman""]",what are the names of the cinque ports
"[""eastward, in prograde motion""]",who is the principal assistant to the president in all matters relating to the dod
"[""Clemson\n1""]",when did significant amounts of oxygen appear in the earths atmosphere
"[""Edwin Hubble""]",who did the first voice of meg on family guy
"[""Spanish""]",which u.s. political party is considered to lean to the left
"[""Welton Academy""]",when does man in the high castle come out
"[""1920 to 1933""]",grey's anatomy season 14 ep 13 release date
"[""2009""]",when did the maple leafs last win the stanley cup
"[""1974""]",when did nigeria change from right to left driving
"[""New York Yankees""]",what does it mean when you hear high pitched noises
"[""2024""]",who sings the theme song to ncis new orleans
"[""St. Louis Cardinals"",""San Francisco Giants""]",who organized the elements in a periodic table for the first time where was he from
"[""centroid""]",at what level is the clavicle with reference to the ribs
"[""copper""]",where did the giant rubber duck come from
"[""179""]",when was the lend lease act extended to the soviet union
"[""Venus""]",who does julie andrews play in princess diaries
"[""Molt Taylor""]",how many english soldiers died in world war 2
"[""rose window""]",ps i love you who wrote the letters
"[""centroid""]",when is game of thrones season 7 starts
"[""Thurl Ravenscroft""]",who wrote the book tale of two cities
"[""2018""]",who sang you can get it if you really want
"[""1988""]",who played the governor in o brother where art thou
"[""Zone Improvement Plan""]",who won gold in women's olympic hockey
"[""Marley""]",what crime is defined at california penal code section 187
"[""2000""]",what was the first computer animated disney movie
"[""West Bengal""]",when did humans begin to live in permanent settlements
"[""New Netherland""]",when was the last amendment to the constitution added
"[""in 2018""]",when is season 7 episode 2 game of thrones
"[""Mexico"",""Soviet Union""]",what is the name given to the chief religious leader of a synagogue
"[""North Korea""]",who plays dyson's son on lost girl
"[""Australia""]",who has the most pga tour wins without winning a major
"[""March 25, 2011""]",how far is the horsehead nebula from earth
"[""1962""]",who founded jamestown in what is now virginia
"[""Thurl Ravenscroft""]",who played the pinhead in american horror story
"[""Pom Klementieff""]",what is the relaxed state of the ventricle called
"[""9""]",who did america fight during world war 1
"[""Christopher Robert Evans""]",when was ellis island made into a museum
"[""12""]",who's winning the cowboys or the redskins
"[""Clayton Moore""]",when does the seal team come on tv
"[""10""]",who has highest number of subscribers on youtube
"[""Barbicide""]",who plays the flash on the tv series
"[""October 10, 2017""]",where are most of your taste buds located on your tounge
"[""1,089 sq ft""]",what are the names of all the jurassic movies
"[""2017""]",where are the golden state warriors located at
"[""12""]",what are these little white balls in the back of my throat
"[""China""]",who is the presiding officer of the senate when the vice president is not there
"[""James Arthur""]",when did the first fleet arrived in tenerife
"[""Machilipatnam""]",average life expectancy of a man in england
"[""13""]",what was the capital of north vietnam in the mid 1950s
"[""Spanish""]",what were the two main causes of the dust bowl
"[""1962""]",what year was the future in back to the future
"[""West Indies""]",who is the presiding officer of the senate when the vice president is not there
"[""2018""]",what rapper is the movie hustle and flow about
"[""1942""]",when did stephen curry become an all star
"[""1967""]",in greek mythology who solved the riddle of the sphinx
"[""Jason Michael Lee""]",what is the last season of being mary jane
"[""China""]",how many seats are reserved for representatives of sc and st in lok sabha
"[""PewDiePie""]",how many times were the chennai super kings ipl champions *
"[""April 28, 2017""]",who takes over in the absence of the chef de cuisine
"[""Parafollicular cells""]",who is the all time highest paid actor
"[""August 27, 2017""]",who holds the record for the most rebounds in the nba
"[""Josh Groban""]",which is the first company who defined risc architecture
"[""the Ivrea Codex"",""the Apt Codex""]",when can a new ball be taken in test cricket
"[""King Edward Peak""]",when is the next episode of bobs burgers coming out
"[""1967""]",who's winning the cowboys or the redskins
"[""August 27, 2017""]",when did kai kai and jia jia come to singapore
"[""12""]",when did the musical mama mia come out
"[""1962""]",ct is produced by which cells of the thyroid gland
"[""Lacey Turner""]",who played finnick odair in the hunger games
"[""2018""]",who does the voice of everest on paw patrol
"[""2017""]",the election of 1824 was decided by the
"[""Queen's Park""]",how many judges sit on the us court of appeals
"[""1967""]",who are the quad city river bandits affiliated with
"[""1950""]",when is my mother said i never should set
"[""1974""]",when do we celebrate world environment day and why
"[""42""]",the iliad an account of the trojan war was written by
"[""University of South Carolina""]",when did the movie pete's dragon come out
"[""St. Louis Cardinals"",""San Francisco Giants""]",where do you cross the arctic circle in norway
"[""Abigail Rokison-Woodall""]",who was the lead actress in the shape of water
"[""1960""]",who was defeated in second battle of tarain
"[""A mood swing""]",who did mork talk to at the end of the show
"[""1792""]",when did the 4th generation ipad come out
"[""1943""]",the members of cabinet under president system are accountable to whom
"[""ground state""]",when was the us public health service founded
"[""January 11, 1970""]",what was the first shot fired in the civil war
"[""North Korea""]",who plays claire in the time traveler's wife
"[""1942""]",when did the 100 season 3 come out
"[""John O'Banion""]",the optic nerve is known also as what cranial nerve
"[""Spectre""]",where was the highest recorded temperature in north america
"[""Lebanese""]",who walked across the water in the bible
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when was the last episode of mafs filmed
"[""1984""]",do you know what the capital of djibouti is
"[""1942""]",what is nala and simba's baby's name
"[""December 15, 2017""]",in law the main reason for complaint or accusation
"[""Citytv""]",where does the wabash river start in indiana
"[""King Edward Peak""]",when did man city enter the premier league
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when was the constitution ratified by all states
"[""Australia""]",when did hull fc win the challenge cup
"[""2010""]",who plays anakin skywalker in the phantom menace
"[""Parafollicular cells""]",who directed indiana jones raiders of the lost ark
"[""Josh Groban""]",when did doritos spicy sweet chili come out
"[""71%""]",organic molecules that end in the suffix ase
"[""Abigail Rokison-Woodall""]",what does it mean to have a hot flash
"[""Sarabi""]",who is the acting director general of nafdac
"[""18""]",who are the finalists on this year's america's got talent
"[""2009""]",when did the united states declare war on germany
"[""18 August 2011""]",who does max greenfield play in ice age
"[""oxidative phosphorylation""]",when was the new giant species of spitting cobra found in kenya
"[""Molt Taylor""]",who killed madame defarge in a tale of two cities
"[""1,089 sq ft""]",who wrote the song when i was 17
"[""copper""]",who was the host of america's got talent season 1
"[""9""]",who won the smackdown tag team champions at money in the bank
"[""Ryan ten Doeschate""]",when did the old age pension start in canada
"[""2–4 years""]",when did the baptist church start in america
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",where did the term prayer warriors come from
"[""18""]",minimum age to drive transport vehicle in india
"[""3 to 8 days""]",when did india last win the cricket world cup
"[""January 11, 1970""]",the sudeten question which led to the calling of the munich conference of 1938 centered on
"[""to perceive linear acceleration""]",when does vermintide 2 come out on xbox one
"[""12""]",what are the dates for the tour de france 2018
"[""April 1, 1999""]",who played skeletor in masters of the universe
"[""2015""]",when did they start saying the pledge of allegiance in schools
"[""Miguel Cabrera""]",when did star spangled banner became national anthem
"[""2018""]",where does the last name waters originate from
"[""Ireland""]",when did india last win the cricket world cup
"[""video editing""]",what is the current season number of survivor
"[""six""]",when did cardi b get on love and hiphop
"[""China""]",who sings on the new go compare advert
"[""Molt Taylor""]",toilet ek prem katha full movie running time
"[""Anderson Silva""]",when does fifty shades of grey come out
"[""volume of the container decreases""]",how many times has cristiano ronaldo won world best player
"[""January 11, 1970""]",when was the first mcdonald's opened in canada
"[""2015""]",who said seek ye first the kingdom of god
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",last male tennis player to win grand slam
"[""in 2018""]",who is the first master chef of india
"[""July 16, 2017""]",the state capital of the us state of montana
"[""2017""]",where does the reed go on a saxophone
"[""Marvin Gaye""]",who worked as a constitutional advisor for constitutional assembly
"[""produces a lubricating mucus""]",who is the girl in wake me up when september ends video
"[""Bella Dayne""]",who is the new york yankees hitting coach
"[""1981""]",what country do i live in if i live in california
"[""April 28, 2017""]",how many babies did dolly the sheep have
"[""13""]",brand ambassador of beti bachao beti padhao haryana
"[""eastward, in prograde motion""]",who is being inducted into the tennis hall of fame this year
"[""12""]",who won the darts in shanghai last night
"[""A mood swing""]",what is the running time of the last jedi
"[""March 9, 2018""]",when did the song lost boy come out
"[""Anil Kumar Jha""]",what is the name of the canal that separates central and south america
"[""George Hudson""]",what are the three largest cities in florida
"[""1981""]",the frsc was formally established by the act of parliament in
"[""Billie Jean King""]",who sings ill make a man out of you
"[""A mood swing""]",which college has the most national championships in football
"[""1981""]",who was the wolf of wall street in real life
"[""1982""]",when does the scottish football transfer window open
"[""March 25, 2011""]",hills in the north west of central highlands
"[""2018""]",who was the book of hosea written to
"[""six""]",what channel is the weather channel.on direct tv
"[""Carole King""]",what is the name of governor of abia state
"[""University of South Carolina""]",the 2000 presidential election came down to which state's electoral votes
"[""Saddam Hussein""]",who wrote the song i'm a believer by the monkees
"[""18""]",when was ama granted a university status by the commission of higher education
"[""Islamic prophet Muhammad""]",when did the national industrial recovery act end
"[""35""]",who is the voice of the t rex in the good dinosaur
"[""West Bengal""]",when was the last refinery built in the united states
"[""James Arthur""]",when was the last steam train used in uk
"[""1984""]",when did jules verne wrote his first book
"[""Alex Rodriguez""]",who played davy jones in the pirates of the caribbean
"[""2012""]",what is the name of a female donkey
"[""January 11, 1970""]",when did the supreme court ruled that bus segregation was unconstitutional
"[""4""]",the individual best known for his work on behavior theory is
"[""2000""]",where are the new england patriots based out of
"[""2018""]",who is the guy who does thug notes
"[""Lionel Messi""]",how many different types of daylilies are there
"[""December 15, 2017""]",when was the last time the chicago white sox won a world series
"[""1890""]",what kind of joint is the radioulnar joint
"[""18 August 2011""]",when did drew brees go to the new orleans saints
"[""Constantine""]",who has scored most runs in t20 matches
"[""those that have died""]",who plays walder frey in game of thrones
"[""1981""]",what are the five steps of the grieving process
"[""Monasteries"",""wealthy individuals"",""rulers""]",somatic nervous system consists of nerve fibers that connect the cns to the
"[""ice caps""]",when did the cask of amontillado take place
"[""1943""]",how old was djokovic when he started playing tennis
"[""December 15, 2017""]",which is the oldest sofitel in north america
"[""2018""]",when did uk voting age reduced to 18
"[""Thurl Ravenscroft""]",when did the brave season 1 episode 10 air
"[""2017""]",where did love bugs in florida come from
"[""1974""]",when did louisiana became a part of the united states
"[""Calcium ions""]",who wrote the song the shape of you
"[""1988""]",who won the election of 1824 but failed to win a majority of the votes necessary to become president
"[""Clemson\n1""]",first woman to be hung in arizona territory
"[""Eli Marienthal""]",where does the water from slide rock come from
"[""US$500""]",when did dirty jobs go off the air
"[""1998""]",the square of the period of a planet is equal to what cubed
"[""Anil Kumar Jha""]",what's the first episode of black mirror
"[""Alex Rodriguez""]",repetitive dna at the end of a eukaryotic chromosome
"[""Jimmy Cliff""]",when did mothers day become a national holiday
"[""2009""]",who is the founder of pak n save
"[""Spanish""]",which part of the mcs produces the bow echo on radar
"[""four""]",who does the voice of ursula in the little mermaid
"[""1981""]",who did she's got betty davis eyes
"[""1984""]",when is the litany of the saints sung
"[""Phillip Alford""]",when is the new start wars coming out
"[""2009""]",who sings the song it's the god in me
"[""Christopher Robert Evans""]",where are most of the us oil refineries located
"[""1943""]",who sings on right turn by alice in chains
"[""Evaluation and management""]",who did the voice of anna in frozen
"[""1943""]",what is the accent over the i in spanish called
