answer,question
"[""the Ivrea Codex"",""the Apt Codex""]",who plays mr walker on 13 reasons why
"[""Eli Marienthal""]",how many points did wilt chamberlain scored in his nba career
"[""Elstree Studios""]",who starred in the inn of the sixth happiness
"[""King Edward Peak""]",which phase of healing begins about 3 weeks after injury
"[""Anil Kumar Jha""]",how long did it take to make the movie paranorman
"[""December 15, 2017""]",what was the purpose of the elmina castle
"[""Calcium ions""]",antipsychotic drugs are also known by what two other names
"[""after a minor infringement""]",who does sam marry in foyle's war
"[""Monasteries"",""wealthy individuals"",""rulers""]",current world heavyweight champion of the ibf wbo wba and ibo
"[""2017""]",how do you spell the capital of vermont
"[""1960""]",us imperialism in the late 19th century was supported by which theory
"[""17""]",who has scored the most goals for brazil
"[""produces a lubricating mucus""]",when do schools break up for six weeks
"[""Guaranteed Rate Field""]",who wrote the song when will i see you again
"[""Australia""]",where does the last name montes de oca come from
"[""1974""]",what kind of clay do car designers use
"[""April 28, 2017""]",who played young norman in a river runs through it
"[""Ryan ten Doeschate""]",who did mary alice kill on desperate housewives
"[""Anderson Silva""]",topiramate (topamax trokendi) is used to treat which of the following diseases
"[""2–4 years""]",when was the last time toronto won the stanley cup
"[""six""]",who are the finalists on masterchef australia 2017
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who do you play as in farcry 5
"[""oxidative phosphorylation""]",remains of plants and animals that have been preserved in sedimentary rock
"[""four""]",what was the first book that charles dickens published
"[""Charles Young""]",who is credited with producing the strongest early microscope
"[""1890""]",who is in the band all that remains
"[""2002""]",who plays rory in my babysitter's a vampire
"[""PewDiePie""]",parc v commonwealth of pennsylvania 1972 granted a free and appropriate public education to
"[""2000""]",where does the last name harris originate from
"[""Citytv""]",who plays the grandmother in switched at birth
"[""2–4 years""]",who has the most medals in the olympic games
"[""7""]",who plays woody guthrie in alice's restaurant
"[""Greek""]",who plays george dixon man in the high castle
"[""Zaira Wasim""]",who was the composer who spanned the transition between classical and romantic eras
"[""2018""]",when did lucid dreams the song come out
"[""video editing""]",how many super bowls did green bay win
"[""Ryan ten Doeschate""]",how many subs can you make in rugby union
"[""the Ivrea Codex"",""the Apt Codex""]",where is located the center of the earth
"[""9""]",who says the opening of law and order svu
"[""George Hudson""]",when is ariana grande album sweetener coming out
"[""A concerto""]",where did the guy from into the wild die
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when was the last time the guillotine was used for execution
"[""August 17, 2018""]",where did an apple a day keeps the doctor away come from
"[""2012""]",who did dr faust sell his soul too
"[""10""]",when did great adventure in jackson nj open
"[""Alex Rodriguez""]",when did the first pretty little liars air
"[""Dylan""]",who does samantha end up with on er
"[""1981""]",which range runs along the east coast of australia
"[""1967""]",who played the landlord in coming to america
"[""December 15, 2017""]",when did the records take over the production of the phonographs
"[""Calcium ions""]",who sings lead on here there and everywhere
"[""Miguel Cabrera""]",who was sent to the northwest territory to protect settlers
"[""Citytv""]",when does the second season of greenhouse academy
"[""Miguel Cabrera""]",what are the nine forms of mother durga
"[""2015""]",who has the power to impeach civil officers
"[""13""]",who won rupaul's drag race all stars season 2
"[""Atlanta–Fulton County Stadium""]",who does woody harrelson play in hunger games
"[""10""]",greenland is a dependency of what european country
"[""Clayton Moore""]",when did the iphone 5 first come out
"[""Potassium chlorate""]",who starred in the boy in the bubble
"[""1998""]",dolce and gabbana based on which italian city
"[""Pom Klementieff""]",when was bharat stage norms introduced in india
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who played young richie in the original it
"[""1950""]",when did atlanta become the capital of georgia
"[""1943""]",when was the first extended cab truck made
"[""Phillip Alford""]",who wrote the song crying in the chapel
"[""Pom Klementieff""]",who are the guys on the sonic commercial
"[""Welton Academy""]",what does the t in tanakh stand for
"[""Marley""]",what is the name of the currency used in togo
"[""1950""]",who wrote i'll put a spell on you
"[""Miguel Cabrera""]",where did the northern kingdom of israel worship
"[""eastward, in prograde motion""]",when were chelsea promoted to the premier league
"[""Lebanese""]",when was all the things you are written
"[""West Bengal""]",when does jane the virgin episode 18 come out
"[""John O'Banion""]",when was i know why the cage bird sings written
"[""St. Louis Cardinals"",""San Francisco Giants""]",what are the supporters of scuderia ferrari in f1
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",what is the fourth book in the trials of apollo
"[""Prince Phillip""]",who wrote the song raindrops keep falling on my head
"[""Potassium chlorate""]",what were the original color of m&m's
"[""Eagles""]",when does nhl 2018 19 schedule come out
"[""to perceive linear acceleration""]",what is the name for ancient egyptian writing
"[""four""]",where does the last name bermudez come from
"[""179""]",50 shades of grey where was it filmed
"[""March 9, 2018""]",when did great wolf lodge open in garden grove
"[""2017""]",when was 3 point shot introduced in ncaa
"[""West Indies""]",who is described as a shrewd and knavish sprite
"[""Eli Marienthal""]",who is appointed as the chairman of film and television institute of india
"[""a wild Pikachu""]",where is the american conference basketball tournament being played
"[""Potassium chlorate""]",who sings song let it go from frozen
"[""six""]",who is the original winnie the pooh voice
"[""Lebanese""]",who said i know that i know nothing
"[""2002""]",when does american horror story season 7 episode 3 come out
"[""12""]",in the bible where are the 10 commandments
"[""Constantine""]",which discipline of neuroscience studies nervous system disorders
"[""Molt Taylor""]",when did the philadelphia eagles last win the super bowl
"[""New Netherland""]",unix command to copy a folder from one location to another
"[""71%""]",how many episodes in season 1 of american crime
"[""2015""]",what is the number one cause of death in humans
"[""eastward, in prograde motion""]",when did sputnik 2 come back to earth
"[""in 2018""]",who won the grammy for best rap album in 2001
"[""1984""]",who was the first black male to win an oscar
"[""Matthew Prokop""]",what kind of fur was used in the 1933 film king kong
"[""University of South Carolina""]",what is the evil eye called in greek
"[""St. Louis Cardinals"",""San Francisco Giants""]",in which direction did the winds of the north atlantic blow
"[""1980""]",where did red cross the border in shawshank
"[""1981""]",when does the world cup soccer tournament start
"[""Clemson\n1""]",when did phillips head screws come into use
"[""after a minor infringement""]",when is terrace house part 3 coming out on netflix
"[""Bella Dayne""]",who sang lead vocals on 25 or 6 to 4
"[""copper""]",when did harry potter and the deathly hallows book come out
"[""Marley""]",who played j t on the young and restless
"[""2–4 years""]",where are the millers from in daisy miller
"[""12""]",where did in god we trust come from
"[""copper""]",when does the next new episode of supernatural air
"[""John O'Banion""]",who played in the world series in 1990
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what is the population of the des moines area
"[""John von Neumann""]",which country has the highest rate of per capita energy use
"[""A concerto""]",who played drums on everybody wants to rule the world
"[""North Korea""]",who sang i am dreaming of a white christmas
"[""eastward, in prograde motion""]",who played ray's mother in the movie ray
"[""13""]",what popular food is thought to have originated in naples italy
"[""volume of the container decreases""]",who was fired or forced to resign in the massacre
"[""Ireland""]",where is mt midoriyama located in las vegas
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",repetitive dna at the end of a eukaryotic chromosome
"[""Lebanese""]",who starred in the boy in the bubble
"[""1950""]",when does the second season of greenhouse academy
"[""China""]",who proposed the first comprehensive theory of continental drift
"[""eastward, in prograde motion""]",in fracture mechanics the symbol k stands for
"[""Parafollicular cells""]",who presided over the congress session in 1905
"[""2015""]",how many episodes are there in season 1 of 13 reasons why
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who has highest net worth in the world
"[""Eagles""]",i'll never love again a star is born writer
"[""Thurl Ravenscroft""]",who played rush limbaugh on the family guy
"[""12""]",who sang the song i feel it coming
"[""1967""]",who wrote the original goldilocks and the three bears
"[""San Antonio""]",who won the national championship last year in college football
"[""April 1, 1999""]",names of catholic priest in port harcourt diocese
"[""Dylan""]",last male tennis player to win grand slam
"[""2000""]",who did samuel l jackson play in star wars
"[""2017""]",who played the dad in the original parent trap
"[""New York Yankees""]",when was the last time lfc won the league
"[""James Arthur""]",what does the saying mind your p's and q's mean
"[""Islamic prophet Muhammad""]",when did the first season of black mirror come out
"[""Niagara River""]",according to census 2000 which state has the largest number of households
"[""redox reactions""]",who did pennsylvania fight for in the civil war
"[""West Indies""]",when was the book of luke written in the bible
"[""eastward, in prograde motion""]",who sang i won't take less than your love
"[""12""]",who is the worldwide leader of the catholic church and where does he live
"[""Barbicide""]",who played tom in when calls the heart
"[""Billie Jean King""]",when did kai kai and jia jia come to singapore
"[""eastward, in prograde motion""]",who argued that we are born with intellectual blank slates
"[""four""]",when did the song dancing in the moonlight come out
"[""1998""]",who sings i got a peaceful easy feeling
"[""George Casper Homans""]",what is the purpose of a laminator in an office
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who directed the oscar winning film 'the piano' in 1993
"[""9""]",what does the name hayden mean for a girl
"[""10""]",the first permanent english colony in north america founded in may of 1607 was
"[""Greek""]",who sings i love you in the morning and in the afternoon
"[""Abigail Rokison-Woodall""]",what is the channel number for cartoon network on spectrum
"[""December 15, 2017""]",who has the most pga tour wins of all time
"[""New York Yankees""]",who plays sax on waiting for a friend
"[""V8 engine""]",who sang grease is the word in the movie
"[""Zaira Wasim""]",who sings this is my town country song
"[""Jason Michael Lee""]",how many colors were offered for the 1969 ford mustang boss 429
"[""2009""]",who did miami play in the bowl game
"[""to perceive linear acceleration""]",who won the college baseball world series 2017
"[""1900""]",when was the last time the new jersey devils made the playoffs
"[""Dev"",""Devin Star Tailes""]",who married nellie on little house on the prairie
"[""San Antonio""]",what is the purpose of a laminator in an office
"[""December 2003""]",who wrote the song i say a little prayer for you
"[""Anil Kumar Jha""]",who is the acting director general of nafdac
"[""2012""]",when did the plastic £5 come out
"[""Jimmy Cliff""]",who's doing the home invasions on sons of anarchy
"[""Queen's Park""]",when does greenhouse academy season 2 come out
"[""35""]",where was the masque of the red death published
"[""122""]",who had the idea of the eiffel tower
"[""1984""]",who won the roller derby world cup 2018
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who is the most awarded singer of all time
"[""the axon terminal""]",when was the last time chelsea won fa cup
"[""December 15, 2017""]",what does the hmr stand for in .17hmr
"[""18""]",who plays michael myers in the original halloween
"[""2002""]",when was the last time tiger woods won a major golf championship
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who played the grim reaper in bill and ted's bogus journey
"[""St. Louis Cardinals"",""San Francisco Giants""]",who holds the record for the fastest pitch in baseball
"[""Atlanta–Fulton County Stadium""]",when did sourav ganguly made his odi debut
"[""9""]",when does harvey return to sabrina the teenage witch
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did the first harry potter book get released
"[""Jimmy Cliff""]",what are the qualifications for the president according to the constitution
"[""1988""]",where is the anus located on a woman
"[""August 17, 2018""]",who has the most points per game in nhl history
"[""Billie Jean King""]",who sings the song save a horse ride a cowboy
"[""eastward, in prograde motion""]",who is chips voice in beauty and the beast
"[""1967""]",what made the british relinquish forts in the northwest and improve trade relations
"[""Greek""]",when was the last time the edmonton oilers won the stanley cup
"[""March 9, 2018""]",the author of the girl on the train
"[""Gabrielle Haugh""]",who wrote you've made me so very happy
"[""rose window""]",which territory held a referendum on independence from the united kingdom on 18 september 2014
"[""10""]",where does the kentucky river meet the ohio river
"[""Sachin Tendulkar""]",who played marilla on anne of green gables
"[""four""]",who wrote the lyrics to all you need is love
"[""2000""]",who did pennsylvania fight for in the civil war
"[""six""]",which artist created the cover for the rolling stone's album sticky fingers
"[""Tuticorin (Thoothukudi)""]",who was our second president of the united states
"[""1998""]",who is the girl that plays in the movie shooter
"[""In 1995""]",who came in second in the 2018 kentucky derby
"[""the Ivrea Codex"",""the Apt Codex""]",why would a recrystallization need to be done
"[""Jimmy Cliff""]",when did h2o just add water come out
"[""Guaranteed Rate Field""]",who are the associate justices of the supreme court
"[""West Indies""]",when did ellis island close as an immigration station
"[""redox reactions""]",between which two state is the krishna godavari water dispute notice
"[""unknown""]",who played dr chase's father on house
"[""Miguel Cabrera""]",where can you find india's only floating casino
"[""1792""]",when does the mlb regular season start in 2018
"[""Jason Michael Lee""]",who sang i want to walk you home
"[""3 to 8 days""]",what does it mean to be the most valuable player
"[""18""]",who wrote the song try a little kindness
"[""18 August 2011""]",when did the 1st mama mia come out
"[""March 9, 2018""]",who dies in harry potter and the half blood prince
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",when did the baseball player jackie robinson die
"[""March 15, 2013""]",what kind of music did whitney houston sing
"[""December 15, 2017""]",what are the names of the inhabited hawaiian islands
"[""State governments""]",who played bill cosby's father on the cosby show
"[""2018""]",who plays bernadette from the big bang theory
"[""six""]",how many episodes is terrace house opening new doors
"[""Bella Dayne""]",who played barbara castle in made in dagenham
"[""Gabrielle Haugh""]",where did brazil come in the world cup 2010
"[""December 15, 2017""]",who is the scientist that devised the present chemical symbol
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what kind of bomb did japan drop on pearl harbor
"[""San Antonio""]",who is the series all american based on
"[""42""]",when was the this is it tour supposed to start
"[""centroid""]",who sings the song it should've been me
"[""1982""]",who won the golden bat in champion trophy 2017
"[""9""]",who has the most pga tour wins of all time
"[""in 2018""]",the movie schindlers list takes place during which historical event
"[""1792""]",how many structures burned in the santa rosa fire
"[""10 one-hour episodes""]",who is running for mayor in new york city
"[""Spanish""]",where was the masque of the red death published
"[""in 2018""]",who sang i wouldn't have missed it for the world
"[""Islamic prophet Muhammad""]",when did the us women's team win the world cup
"[""In 1995""]",when does the new season of z nation come back on
"[""Carole King""]",most points in a half by a player
"[""2018""]",who sings everybody is working for the weekend
"[""2015""]",who played in how to train your dragon
"[""1980""]",where did the phrase taxation without representation come from
"[""13""]",when did season 2 of stranger things start
"[""North Korea""]",who plays shere khan in the jungle book 2016
"[""Citytv""]",when does wicked tuna outer banks 2018 start
"[""1962""]",where do they live in marley and me
"[""March 9, 2018""]",who wrote the song the little drummer boy
"[""New Netherland""]",where was the highest recorded temperature in north america
"[""four""]",the most common system of land title in australia
"[""1981""]",who wins in a league of their own
"[""Spanish""]",how many times has liverpool won champions league
"[""2010""]",when did prohibition start and end in america
"[""Mexico"",""Soviet Union""]",when did islam begin its spread overland into south asia quizlet
"[""rose window""]",who was responsible for green revolution in india
"[""1980""]",when is the little mermaid 2018 coming out
"[""1943""]",who sings the theme song for that 70's show
"[""Prince Phillip""]",who played j t on the young and restless
"[""oxidative phosphorylation""]",what city is the running of the bulls
"[""9""]",who does michael marry in the wedding plan
"[""video editing""]",preamble of india is amended how many times
"[""Alex Rodriguez""]",who is india's longest serving prime minister
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",where are the piney woods located in texas
"[""Dev"",""Devin Star Tailes""]",marvel movie after captain america the first avenger
"[""Greek""]",what was the original price of the wii
"[""Tuticorin (Thoothukudi)""]",what is the biggest cause of poverty in america
"[""Calcium ions""]",who won the popular vote in 2012 us presidential election
"[""centroid""]",who is the captain of new zealand cricket team 2015
"[""Eagles""]",when did construction start on the golden gate bridge
"[""Mexico"",""Soviet Union""]",where does andy go at the end of shawshank redemption
"[""Eli Marienthal""]",who played hilda in sabrina the teenage witch
"[""Greek""]",who is announcing tonight's world series game
"[""April 28, 2017""]",who talks for lotso in toy story 3
"[""Potassium chlorate""]",when did old man harrison from pawn stars die
"[""West Indies""]",who plays the little girl in miracle on 34th street 1994
"[""12""]",who said seek ye first the kingdom of god
"[""1974""]",who played sugar ray leonard in hands of stone
"[""to perceive linear acceleration""]",when did duke win the national championship in basketball
"[""Spanish""]",when does escape the night season 2 episode 9 come out
"[""Australia""]",maximum goal by a player in fifa world cup
"[""State governments""]",what is the northern most state in the us
"[""17""]",what are these little white balls in the back of my throat
"[""179""]",who was governor of new york during 9 11
"[""PewDiePie""]",who played bane in the dark knight rises
"[""4""]",who played jessie on saved by the bell
"[""Lionel Messi""]",who coined the phrase what happens in vegas
"[""Spanish""]",who is being inducted into the tennis hall of fame this year
"[""Phillip Alford""]",who wrote i was made for loving you
"[""2000""]",what rapper is the movie hustle and flow about
"[""42""]",what is linked to mediterranean by suez canal
"[""South Side, Chicago""]",who wrote may the bird of paradise fly up your nose
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when does a man exert more pressure on floor while standing or while walking
"[""Constantine""]",who has won the most eurovision song contests
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",when did the song drift away come out
"[""eastward, in prograde motion""]",who wrote lord of the rings theme music
"[""Alex Rodriguez""]",who plays catwoman in the dark knight rises
"[""Welton Academy""]",who plays andrea's sister in the walking dead
"[""Guaranteed Rate Field""]",when did charles dickens publish a christmas carol
"[""Queen's Park""]",who plays yondu in guardians of the galaxy
"[""constitutional republic""]",in which year was aadhar biometric id system launched in india
"[""originally from the Greek""]",which place in india receives highest rainfall in the world
"[""1950""]",when did the tv show full house start
"[""a maroon Bristol 405""]",record amount of aces in a tennis match
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",where did the industrialization first begin in europe
"[""1890""]",who wrote the song i only want to be with you
"[""Jason Michael Lee""]",on which island is the uss arizona memorial
"[""12""]",current captain of the england mens test cricket team
"[""ice caps""]",what episode will the chimera ant arc end
"[""Christopher Robert Evans""]",who played janet in 3rd rock from the sun
"[""unknown""]",how many super bowls did green bay win
"[""a maroon Bristol 405""]",who played gus in the fault in our stars
"[""Marvin Gaye""]",when did european cup become uefa champions league
"[""unknown""]",who are utah's representatives in the house
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",where was the final episode of the bachelorette 2018 filmed
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who has the fastest 40 yard dash in the nfl ever
"[""Clemson\n1""]",who was involved in the ww1 christmas truce
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",when did isaiah thomas go to the cavs
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when was the last time the chicago white sox won a world series
"[""centroid""]",when was just the way you are released
"[""ice caps""]",who played eddie the eagle in the film
"[""1998""]",what are the 4 freedoms of the eu
"[""Jose Garces""]",what are the fields (rows) required for a dns entry
"[""Monasteries"",""wealthy individuals"",""rulers""]",which side of the white house is the front
"[""West Bengal""]",who wrote the music for fiddler on the roof
"[""Thurl Ravenscroft""]",who did the french fight in the french and indian war
"[""Jesse Donald Knotts""]",when is the eclipse supposed to happen this year
"[""April 1, 1999""]",where did the industrialization first begin in europe
"[""A concerto""]",where is the surname written in a chinese name
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who played the kid in charlie and the chocolate factory
"[""Christopher Robert Evans""]",when did ellis island close as an immigration station
"[""Edwin Hubble""]",who plays david underhill on big bang theory
"[""John von Neumann""]",who did houston play in the world series
"[""12""]",when was the last time manchester united won a trophy
"[""six""]",when is you get me coming out on netflix
"[""produces a lubricating mucus""]",the longest wavelengths in the visible spectrum are
"[""E. M. Forster""]",how many times has juventus won italian league
"[""7""]",fight or flight controlled by which part of the brain
"[""Evaluation and management""]",when is teacher’s day celebrated in india
"[""Season 4, Episode 8""]",how many buffalo wild wings are in the us
"[""18 August 2011""]",who had the most advanced economy in the world before the eighteenth century
"[""Jason Michael Lee""]",who wrote the song i'm not in love
"[""Ryan ten Doeschate""]",when did the us first go into the middle east
"[""Jason Michael Lee""]",who wrote the music for in the heights
"[""US$500""]",where was the highest recorded temperature in north america
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",where was who'll stop the rain filmed
"[""12""]",who plays lydia in bbc pride and prejudice
"[""Zaira Wasim""]",what the date of the fa cup final
"[""17""]",when did it don't matter to me come out
"[""Ryan ten Doeschate""]",where are the winter olympics being held in february
"[""copper""]",when does season 5 episode 24 of steven universe
"[""Australia""]",when was the last time lake ontario frozen over
"[""December 15, 2017""]",when was ama granted a university status by the commission of higher education
"[""1943""]",avengers infinity war first release in which country
"[""2017""]",what is the active ingredient in ortho home defense
"[""1984""]",when did the first country adopted time zones
"[""Matthew Prokop""]",who is the man in the boy is mine video
"[""New York Yankees""]",what kind of horse was mentioned in like a rolling stone
"[""Thurl Ravenscroft""]",when did england last win the rugby union world cup
"[""July 16, 2017""]",who conducted experiments to determine how much earth weighs
"[""Eagles""]",who discovered that most of an atom is empty space
"[""US$500""]",what is the date for this year's wrestlemania
"[""Alex Rodriguez""]",where did the outsiders take place in the book
"[""San Antonio""]",when was the latest macbook pro retina released
"[""March 9, 2018""]",who played jill's friend karen on home improvement
"[""the Ivrea Codex"",""the Apt Codex""]",when did the samsung s4 note come out
"[""1998""]",how many seats ppp have in national assembly
"[""7""]",when did ariana grande released her first album
"[""Anderson Silva""]",who were involved in the battle of trenton
"[""1967""]",what rapper is the movie hustle and flow about
"[""1950""]",great british bake off season 8 episode 2 air date
"[""Mexico"",""Soviet Union""]",who was the coach of indian cricket team in 2011
"[""Jesse Donald Knotts""]",how many players went straight from highschool to the nba
"[""Zone Improvement Plan""]",how old do you have to be to get a tatoo in california
"[""10 one-hour episodes""]",when does the champions league group stages start
"[""A mood swing""]",where is the final of u17 world cup
"[""Niagara River""]",how tall do you need to be to be a giant
"[""Potassium chlorate""]",who is known as father of karnataka music
"[""John von Neumann""]",what is the average salary of a working american
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who did the theme song for danny phantom
"[""Gal Gadot""]",who is the governor of madhya pradesh now
"[""12""]",how many languages anne frank's diary is published in
"[""oxidative phosphorylation""]",who is the host nation 2026 world cup
"[""18 August 2011""]",who was blackie's girlfriend on general hospital
"[""Gal Gadot""]",the most common system of land title in australia
"[""July 16, 2017""]",when does season 2 of dragon ball super come out
"[""March 15, 2013""]",when does new bob's burgers come out
"[""1920 to 1933""]",who is the chief minister of andhra pradesh
"[""centroid""]",who played the male lead role in the movie 'mughal-e-azam'
"[""2002""]",who was the god of fire greek mythology
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",who is performing at nba all star game half time
"[""Clemson\n1""]",who plays eustace in voyage of the dawn treader
"[""in 2018""]",what is the best selling game of all time
"[""Greek""]",what two serial killers lived at the cecil hotel
"[""oxidative phosphorylation""]",when did flagrant fouls start in the nba
"[""1962""]",who plays will's father in pirates of the caribbean
"[""Citytv""]",what is the mascot for north carolina state
"[""constitutional republic""]",what does a bird have that no other animal has
"[""Anderson Silva""]",meiosis ii does not take place in the oocyte until
"[""1890""]",how often do we have a census in the uk
"[""2017""]",the name for spanish explorers who claimed land
"[""1890""]",where is the anus located on a woman
"[""12""]",who wrote 13 books in the new testament
"[""9""]",when was the last time the angels won a world series
"[""Gabrielle Haugh""]",who sang the song how much is that doggie in the window
"[""January–July 1975""]",a missouri slave who sued for his freedom
"[""35""]",the plant which propagates with the help of its leaves is
"[""9""]",list of hum tv dramas based on novels
"[""to perceive linear acceleration""]",the differences between the different spectral types of stars are primarily due to
"[""42""]",grace and frankie season 4 has how many episodes
"[""2017""]",the greatest threat to species habitat loss is ____
"[""Dylan""]",who was the wolf of wall street in real life
"[""13""]",who won gold medal in rio paralympics in high jump
"[""1988""]",what do they call flip flops in australia
"[""2010""]",who is the governing body for australian basketball
"[""John O'Banion""]",when is the next bendy and the ink machine coming out
"[""2017""]",who is the highest scoring american player in the premier league
"[""9""]",who wrote rick and morty season 3 episode 3
"[""Molt Taylor""]",when did trinidad and tobago gain its independence
"[""State governments""]",what is the name of the mouse in bear and the big blue house
"[""Mexico"",""Soviet Union""]",when does the plane crash in grey's anatomy
"[""July 16, 2017""]",what are the bikes called where you lay down
"[""2–4 years""]",who walked across the water in the bible
"[""179""]",who played in the first star is born
"[""West Bengal""]",who was the leader of the small american militia force in lexington
"[""Richard Dawson""]",when did france give us the statue of liberty
"[""eastward, in prograde motion""]",when was the glass pyramid added to the louvre
"[""A mood swing""]",first african team to qualify for world cup
"[""January–July 1975""]",who held the office of vice president of india for two consecutive terms
"[""October 10, 2017""]",who played daryl's brother on the walking dead
"[""9""]",what is the meaning of national heroes day
"[""1967""]",who does sam marry in foyle's war
"[""A concerto""]",how many international airports do we have in nigeria
"[""Josh Groban""]",when does thanos first appear in the mcu
"[""V8 engine""]",where does the saying skin in the game come from
"[""1960""]",when did the aral sea start to dry up
"[""a maroon Bristol 405""]",where does the last name stevenson come from
"[""Ireland""]",who does riley end up with on the client list
"[""2018""]",when was the last time the edmonton oilers won the stanley cup
"[""Prince Phillip""]",how many british soldiers died in the gulf war
"[""1967""]",following world war ii a cold war developed between the u.s. and
"[""Christopher Robert Evans""]",when did wonder woman start using a shield
"[""August 27, 2017""]",who wrote the score for avengers infinity war
"[""Jimmy Cliff""]",when do they stop measuring crown to rump
"[""1998""]",what's it called when you change the lyrics of a song
"[""in 2018""]",where is the gene located in the chromosome
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what is the most important role of the flowers in a plant
"[""PewDiePie""]",were the two oil crises in the 1970s linked to deflation or inflation
"[""2018""]",where is the indian institute of foreign trade located
"[""Greek""]",what are the bikes called where you lay down
"[""2000""]",where is the sec football championship game played
"[""2010""]",when was song of ice and fire written
"[""eastward, in prograde motion""]",who played seymour in last of the summer wine
"[""Matthew Prokop""]",who is the girl from brenda's got a baby
"[""Parafollicular cells""]",who wrote the poem twinkle twinkle little star
"[""Thurl Ravenscroft""]",who plays zoey on how i met your mother
"[""University of South Carolina""]",who was the first person to win the ballon d'or
"[""volume of the container decreases""]",how many episodes of beneath the surface are there
"[""Elstree Studios""]",where are the most of the members of opec located
"[""the Ivrea Codex"",""the Apt Codex""]",what type of business structure does cadbury have
"[""Jesse Donald Knotts""]",who said we hold these truths to be self evident that all are created equal
"[""1998""]",world of winx season 3 episode 1 release date
"[""Marvin Gaye""]",who plays chin ho kelly's brother in law
"[""12""]",who is jack in a star is born
"[""18""]",who plays stephen in as time goes by
"[""four""]",who is known as the super fast boy in the series the incredible
"[""the Cambrian explosion""]",when did the lego ninjago movie come out
"[""May 5, 1992""]",when did steph curry win his first ring
"[""1939""]",who sang instant replay in the 90's
"[""Phillip Alford""]",who wrote the poem if we must die
"[""Ryan ten Doeschate""]",when was the tower of london first built
"[""1900""]",when do you find out who a is season 1
"[""four""]",what channel is the new yellowstone series going to be on
"[""July 16, 2017""]",who played mini-me in the austin power movies
"[""Sarabi""]",what was the first year for the iroc camaro
"[""in 2018""]",who does marya marry in war and peace
"[""1900""]",malcolm in the middle what's their last name
"[""4""]",who played uncle arthur in the comedy company
"[""1920 to 1933""]",who was the first national chairman of the proscribed social democratic party
"[""Queen's Park""]",when does the edge of seventeen come out
"[""4""]",when was crawl out through the fallout made
"[""PewDiePie""]",who sings the song blue ain't your color
"[""US$500""]",who attempted to expand the number of supreme court justices in 1937 quizlet
