answer,question
"[""six""]",what does acd mean in a call center
"[""March 9, 2018""]",who sings bad things with machine gun kelly
"[""December 15, 2017""]",what year did roberto clemente play for the pirates
"[""Potassium chlorate""]",when did the world population reach 6 billion
"[""December 2003""]",what are the elements of arts and meaning
"[""rose window""]",who starred in the tv show room 222
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",how many episodes in series 2 of good karma hospital
"[""1920 to 1933""]",how do you say peace be with you in muslim
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",what bridge does the d train go over
"[""George Hudson""]",the first collaboration of richard rodgers and oscar hammerstein ii was
"[""Islamic prophet Muhammad""]",how many episodes in series 3 of scorpion
"[""1984""]",when did aaron judge make his mlb debut
"[""James Arthur""]",when does burke come back to grey's
"[""Dev"",""Devin Star Tailes""]",where is the 5th girl in 5th harmony
"[""2–4 years""]",where might new segments be added during growth in a polychaete worm
"[""2009""]",when did the last godzilla movie come out
"[""1980""]",when is the last time real madrid won la liga
"[""horses""]",where does chyme go after it leaves the stomach
"[""1,089 sq ft""]",when does the newest flash episode come out
"[""August 27, 2017""]",who is top chef fan favorite season 15
"[""Queen's Park""]",who is elected as the vice president of india
"[""West Indies""]",who plays young snow on once upon a time
"[""35""]",where did we first land on the moon
"[""Pom Klementieff""]",where is the tv show hell's kitchen located
"[""1792""]",minimum age to contest for president in nigeria
"[""December 15, 2017""]",who sang i was kaiser bill's batman
"[""Dev"",""Devin Star Tailes""]",when did the first diary of a wimpy kid come out
"[""Meredith Willson""]",what are the gaits of the tennessee walking horse
"[""pyramidion""]",who was the member of the wampanoag tribe who helped the pilgrims grow key wampanoag crops
"[""those that have died""]",what is the seven gifts of the holy spirit in confirmation
"[""1942""]",nba record for most turnovers in a career
"[""Sachin Tendulkar""]",when did it become mandatory to have a social security number
"[""a wild Pikachu""]",spermatids mature into spermatozoa by the process of
"[""1998""]",according to the nursery rhyme what did the queen of hearts make on a summer's day
"[""1981""]",which fast and furious does letty die in
"[""April 28, 2017""]",who plays mr crouse on the good wife
"[""12""]",what metal is on top of the washington monument
"[""copper""]",where does most of america's energy come from
"[""Anderson Silva""]",when did the south’s first television station wsb-tv atlanta ga begin operation
"[""1939""]",how many episodes is hunting hitler season 3
"[""18""]",sweating can have a cooling effect due to
"[""August 27, 2017""]",where was the movie after the sunset filmed
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who was the film chariots of fire about
"[""Charles Young""]",when does the next avengers movie after infinity war come out
"[""Prince Phillip""]",when did the golden compass book come out
"[""1962""]",who plays mr wickham in pride and prejudice
"[""2–4 years""]",what is the accent over the i in spanish called
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",where is lake victoria on a world map
"[""In 1995""]",in which state the bharatiya janata party from the government for the first time in 2018
"[""Sachin Tendulkar""]",when does the second season of victorious start
"[""1939""]",when will luke cage season 2 be released
"[""in 2018""]",who plays sherman in mr peabody and sherman
"[""produces a lubricating mucus""]",when does my hero academia season 3 ep 12 come out
"[""Marley""]",the notion of basking in reflected glory was proposed by​
"[""71%""]",what made the british relinquish forts in the northwest and improve trade relations
"[""1962""]",when did h2o just add water come out
"[""redox reactions""]",who is the creator of the movie black panther
"[""constitutional republic""]",who sings after cyndi lauper in we are the world
"[""2018""]",who won the chavez de la hoya fight
"[""four""]",when did kevin durant sign with the golden state warriors
"[""Season 4, Episode 8""]",how many hours in a uk working day
"[""Eagles""]",who sings i can love you like that
"[""1967""]",when was the second amendment added to the bill of rights
"[""Jason Michael Lee""]",where are voltage gated sodium channels concentrated in myelinated axons
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who plays red from orange is the new black
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when were the monuments in new orleans built
"[""2015""]",where does the royal family live in denmark
"[""2018""]",who played agatha in beauty and the beast
"[""18""]",who did joseph campanella play on days of our lives
"[""1982""]",who does the voice of optimus prime in the transformers
"[""James Arthur""]",which area in the united states has the most serious urban smog problem
"[""1920 to 1933""]",how many episode of my hero academia season 2
"[""1967""]",is big ben a clock or a bell
"[""US$500""]",who's the singer in avicii hey brother
"[""the axon terminal""]",who sings it must be love on the brain
"[""2002""]",what type of chemical digestion occurs in the stomach
"[""A mood swing""]",when do the 12 days of christmas end
"[""a wild Pikachu""]",when do the yankees wear their pinstripe uniforms
"[""Lacey Turner""]",where did the rolling stones lips come from
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who played the prime minister in rogue nation
"[""2–4 years""]",when was the this is it tour supposed to start
"[""42""]",what is the term for the regions of the plant where leaves are attached to the stem
"[""Lebanese""]",what are some benefits of becoming a learning organization
"[""Prince Phillip""]",who sings the song this is how we do it
"[""2017""]",list four advantages of using the email in office communication
"[""Christopher Robert Evans""]",who sings this is what it feels like
"[""Spanish""]",when was the last world cup held in germany
"[""Lionel Messi""]",who said those who cannot remember the past are condemned to repeat it
"[""Anil Kumar Jha""]",when did i'm the one come out
"[""a compulsory governmental insurance system""]",how many episodes in the handsmaids tale season 2
"[""George Casper Homans""]",when does persona 5 dancing all night come out
"[""2012""]",where is iron ore mined in south australia
"[""Venus""]",who plays the mom in the fault in our stars
"[""George Hudson""]",where did the idea of the bill of rights come from
"[""122""]",when does the 16 days of activism campaign start
"[""January 11, 1970""]",toilet ek prem katha full movie running time
"[""Tuticorin (Thoothukudi)""]",when did the grateful dead stop using the wall of sound
"[""1982""]",who sang yes i'm the great pretender
"[""1890""]",when did the boston celtics win their first championship
"[""unknown""]",who are the three individuals named in a trust
"[""a compulsory governmental insurance system""]",who owned nevada before it became a state
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when did massachusetts become a part of the united states
"[""Thurl Ravenscroft""]",when was the us department of defense established
"[""Shirley Mae Jones""]",what bridge does the d train go over
"[""1792""]",when was the first gastric bypass surgery performed
"[""12""]",who does sansa stark marry in the book
"[""1988""]",who are the characters in green eggs and ham
"[""pyramidion""]",branch of science that involves the classification of living things
"[""Dylan""]",who started at quarterback ahead of tom brady at michigan
"[""Edwin Hubble""]",last us president to serve more than two terms
"[""Clemson\n1""]",who won the sahitya academy award 2017 in hindi language
"[""Charles Young""]",who has the majority in the house of commons
"[""Jason Michael Lee""]",who gave the concept of game theory first
"[""Islamic prophet Muhammad""]",when does the edge of seventeen come out
"[""James Arthur""]",what is the center of a tootsie pop
"[""Venus""]",who wrote writing on the wall sam smith
"[""Anderson Silva""]",who is the lead singer of jane's addiction
"[""ground state""]",what were the original color of m&m's
"[""Ryan ten Doeschate""]",who takes over in the absence of the chef de cuisine
"[""1950""]",who claimed a homeland in parts of turkey iran and iraq
"[""Citytv""]",when is the next episode of flash going to air
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who is the oscar-winning star of the film the song of bernadette
"[""4""]",where did they film eat pray love in bali
"[""August 27, 2017""]",sound is a form of what kind of energy
"[""1967""]",who plays arizona robbins on grey's anatomy
"[""oxidative phosphorylation""]",whats the distance between earth and the moon
"[""Saleisha Stowers""]",can't you see marshall tucker band album
"[""August 17, 2018""]",when is season 6 of counting on coming out
"[""18 August 2011""]",who was the first super villain spiderman ever encountered
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when did tobacco companies start putting warning labels on cigarettes
"[""Potassium chlorate""]",who is required to file suspicious activity reports
"[""Lacey Turner""]",what is microsoft office visio mui (english) 2010
"[""those that have died""]",who drove the car in smokey and the bandit
"[""18""]",when did the original alice in wonderland come out
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who sings i'm in love with a monster from hotel transylvania 2
"[""Gal Gadot""]",who is the actress that plays nikki on blue bloods
"[""In 1995""]",who plays will on the bold and beautiful
"[""2018""]",when did the united states get involved in world war ii
"[""2012""]",whats the highest score in the premier league
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what type of lizard can walk on water
"[""March 15, 2013""]",in the pre-columbian era what were the only domesticated beasts of burden in the americas
"[""10 one-hour episodes""]",who is the best rapper of the year
"[""Atlanta–Fulton County Stadium""]",where are the iron ore deposits of pakistan located
"[""August 27, 2017""]",who is the guy who voiced disney channel
"[""35""]",when did atlantis the lost empire come out
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",where is the word grandmother used in the bible
"[""August 27, 2017""]",when was the movie beauty and the beast made
"[""Gabrielle Haugh""]",which type of organism would occupy the bottom trophic level
"[""Thurl Ravenscroft""]",who walked past the man in the good samaritan
"[""George Hudson""]",who played long john silver in the pagemaster
"[""State governments""]",when was the last time horses were used in war
"[""12""]",who plays dwight eisenhower in the longest day
"[""1981""]",when did new york state change the drinking age to 21
"[""1942""]",who was the egyptian queen who became pharaoh
"[""2018""]",new amsterdam was the main settlement in the dutch colony of
"[""Sarabi""]",where did the last name castillo come from
"[""10 one-hour episodes""]",annie liebovitz is known for her photographs in which area
"[""In 1995""]",when are the next star wars coming out
"[""18""]",how much money has 50 shades of grey made
"[""George Casper Homans""]",when is the next halloween movie coming out
"[""Pom Klementieff""]",who played the role of gemini ganeshan in mahanati
"[""December 2003""]",what is all purpose flour called in uk
"[""12""]",where is eurovision 2018 going to be held
"[""18""]",where is the 2018 baseball all-star game played
"[""Eli Marienthal""]",when was the half pipe brought to the olympics
"[""Lebanese""]",who has won the most mvp awards in the nba
"[""a compulsory governmental insurance system""]",who does samantha end up with on er
"[""Season 4, Episode 8""]",who played the shooter in boyz in the hood
"[""Clayton Moore""]",who is the founder of pak n save
"[""Alex Rodriguez""]",when did the boy in the striped pajamas take place
"[""in 2018""]",who created the original draft of the constitution of india
"[""the axon terminal""]",who is the actress playing mac on young and the restless
"[""December 2003""]",when did the us last host the olympics
"[""a wild Pikachu""]",where was the peace treaty with japan signed
"[""Ryan ten Doeschate""]",what does the e stand for in wile e coyote
"[""1998""]",which country won the first world cup in cricket
"[""December 15, 2017""]",which city is famous for its large cinco de mayo celebration
"[""1890""]",how many episodes of beyblade burst god are there
"[""1984""]",where did we first land on the moon
"[""St. Louis Cardinals"",""San Francisco Giants""]",what do we call the celestial coordinate that is similar to the earths longitude coordinate
"[""Gabrielle Haugh""]",when does the new mamma mia 2 come out
"[""Greek""]",what is the name of jacob tribe in twilight
"[""a wild Pikachu""]",when does the 16 days of activism campaign start
"[""Monasteries"",""wealthy individuals"",""rulers""]",what is the name of the bridge in prague
"[""Charles Young""]",when does the new jonny english come out
"[""Guaranteed Rate Field""]",when did the plastic £5 come out
"[""Miguel Cabrera""]",who sings with adam levine on what lovers do
"[""Zaira Wasim""]",what breed of dog is bosco in marmaduke
"[""King Edward Peak""]",when does rupauls drag race season 10 start
"[""9""]",what kind of shark is chum from finding nemo
"[""1943""]",where did the phrase skeletons in the closet come from
"[""V8 engine""]",who are the characters in 8 mile based on
"[""1792""]",where was the work of purana qila started
"[""Spectre""]",where did the patriots play before gillette stadium
"[""Lionel Messi""]",when did new zealand last host the commonwealth games
"[""10 one-hour episodes""]",who sings the country song you look good
"[""August 17, 2018""]",who plays andy's brother in the office
"[""Jimmy Cliff""]",how many species of recluse spiders are there
"[""after a minor infringement""]",who wrote the hymn all hail the power of jesus name
"[""2024""]",the haagen-dazs brand of ice cream originated in which country
"[""2015""]",where was the movie after the sunset filmed
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who wrote please daddy don't get drunk this christmas
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who discovered systemic blood circulation system in human body
"[""George Hudson""]",when did the song dancing in the moonlight come out
"[""13""]",which indian state does dish bisi bele bhath belong to
"[""Atlanta–Fulton County Stadium""]",who created the american image of santa claus
"[""Carole King""]",who did the choreography for the movie the greatest showman
"[""1962""]",what is the name of the river in salzburg austria
"[""122""]",when was the first internal combustion engine created
"[""1981""]",who plays the governor on the show yellowstone
"[""9""]",who is the lead singer in panic at the disco
"[""horses""]",during which phase of sdlc are the test cases developed
"[""Phillip Alford""]",who sang the song chuck e's in love
"[""January 11, 1970""]",who played the lead role in famous film bandit queen
"[""March 15, 2013""]",what does ms stand for in coin grading
"[""October 10, 2017""]",who sings somewhere over the rainbow in you've got mail
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when did drew brees go to the new orleans saints
"[""North Korea""]",what is the standard rate of tax in ireland
"[""St. Louis Cardinals"",""San Francisco Giants""]",who sings sometimes you're the windshield sometimes you're the bug
"[""Richard Dawson""]",where do they live in marley and me
"[""October 10, 2017""]",where did the scoring of tennis come from
"[""Niagara River""]",how many episodes in the handsmaids tale season 2
"[""Monasteries"",""wealthy individuals"",""rulers""]",which canadian hockey team has won the most stanley cups
"[""PewDiePie""]",who is the governor of the reserve bank of india
"[""Eli Marienthal""]",when did enid blyton wrote the secret seven
"[""Thurl Ravenscroft""]",when is the new mary poppins movie released
"[""John von Neumann""]",what was the third battle of the american revolution
"[""August 17, 2018""]",who is the current madam president in the senate
"[""Guaranteed Rate Field""]",who did the us help with the marshall plan
"[""9""]",what happened to darrell from ice road truckers
"[""copper""]",who played daryl's brother on the walking dead
"[""1900""]",what is the highest grossing box office film of all time
"[""2018""]",when did daddy die from the dog whisperer
"[""Josh Groban""]",who wrote the song i drive your truck
"[""1980""]",who plays lucas in days of our lives
"[""December 15, 2017""]",who composed the music of the national anthem of mauritius
"[""Jesse Donald Knotts""]",who has the most touchdown passes in college football
"[""John von Neumann""]",when was windows 7 service pack 1 released
"[""University of South Carolina""]",who wins the fight between achilles and hector
"[""December 15, 2017""]",who does sam neil play in peter rabbit
"[""1942""]",who sings the song shut up your face
"[""2015""]",when was the bible first published in english
"[""Over 2,500""]",at which battle did the french navy help
"[""Guaranteed Rate Field""]",who does the lamb represent in the bible
"[""horses""]",what are the three main apps of google drive
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",how many country are there in the world cup
"[""Lebanese""]",what was the original language of the new testament
"[""122""]",who was the original host of family fued
"[""the axon terminal""]",who signed the treaty of versailles from germany
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",how long did it take to make the movie paranorman
"[""December 2003""]",how much did it cost rio to host the olympics
"[""copper""]",who is playing the role of wonder woman
"[""2012""]",how many seasons of fixer upper are there
"[""Abigail Rokison-Woodall""]",which type of plate boundary is in the southern california region
"[""V8 engine""]",who has won most academy awards for best actor
"[""Jason Michael Lee""]",what was the name of the projects in good times
"[""Zaira Wasim""]",1 kunta is equal to how many square feet
"[""12""]",how many cards are in a deck of phase 10
"[""Christopher Robert Evans""]",when was the last time a running back was the 1st overall pick in the nfl draft
"[""oxidative phosphorylation""]",gerdy’s tubercle is a bony feature of which bone
"[""1890""]",who plays lisa on fresh prince of bel air
"[""San Antonio""]",where does the saying dressed to the nines come from
"[""copper""]",who won the competition to design the australian flag
"[""Prince Phillip""]",where was the movie beauty and the beast filmed
"[""1943""]",who plays the little girl in miracle on 34th street 1994
"[""a maroon Bristol 405""]",who plays young hazel in the fault in our stars
"[""12""]",how many episodes are in pretty little liars season 1
"[""Marvin Gaye""]",most up to date version of mac os
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",how many total games in an mlb season
"[""1982""]",where did the 2004 tsunami hit in thailand
"[""Queen's Park""]",who voiced bloo in fosters home for imaginary friends
"[""horses""]",when was it's a wonderful life released
"[""volume of the container decreases""]",when is the last time usa hosted olympics
"[""originally from the Greek""]",who says cry havoc and let slip the dogs of war
"[""Carole King""]",who has won more oscars then anyone else
"[""2024""]",when did pak n save open in nz
"[""2–4 years""]",when did the south china tiger become endangered
"[""1982""]",what was the purpose of the elmina castle
"[""State governments""]",where was ex on the beach season 4 filmed
"[""Spanish""]",actress in the movie the autopsy of jane doe
"[""a maroon Bristol 405""]",where did the northern kingdom of israel worship
"[""Pom Klementieff""]",when is the new year honours list announced
"[""179""]",when was the euro introduced as legal currency in the world market
"[""Zone Improvement Plan""]",who plays daphne in what a girl wants
"[""copper""]",who voices masha in masha and the bear
"[""122""]",the southern border of the sahara desert is known as the
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who authorized the construction of the boulder dam
"[""In 1995""]",when did spider man first appear in comics
"[""9""]",when was the dubai metro green line opened to public
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",when was the last time philadelphia eagles won the superbowl
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",cast of the good guys and the bad guys
"[""13""]",who sings beasts song in beauty and the beast
"[""rose window""]",the biggest nuclear power plant in the world
"[""1942""]",who published a book in 1962 that started the environmental movement
"[""Guaranteed Rate Field""]",what are the minions names in despicable me
"[""9""]",who sings oh baby you got what i need
"[""1942""]",when was the first game of thrones made
"[""Lionel Messi""]",which city is known as the grasse of east in uttar pradesh
"[""1967""]",what's the first book in the pretty little liars series
"[""originally from the Greek""]",where are the badlands located into the badlands
"[""Thurl Ravenscroft""]",this person's writings in the federalist papers is used to support the use of judicial review
"[""April 1, 1999""]",who wrote the letters to the 7 churches
"[""ice caps""]",who holds journalists responsible for the code of ethics
"[""Islamic prophet Muhammad""]",who make up the governing body of jehovah's witnesses
"[""2010""]",who wrote never had a dream come true
"[""1980""]",where are the most of the members of opec located
"[""October 10, 2017""]",when does the french and indian war begin
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who won the gold in women's singles figure skating
"[""1984""]",when did the huns invade the roman empire
"[""42""]",who played sarah in the movie deep impact
"[""eastward, in prograde motion""]",who has been appointed new president of the indian council of cultural relations
"[""Potassium chlorate""]",when did new zealand win the americas cup
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",brazil is the world's largest exporter of what crop
"[""1962""]",when does escape the night season 2 episode 9 come out
"[""1942""]",who played coma girl in life of the party
"[""eastward, in prograde motion""]",what type of monster is zoe from super monsters
"[""March 27, 2018""]",who plays calvin in a wrinkle in time movie 2018
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",when did canada became a colony of britain
"[""unknown""]",when did the philippines became independent from the us
"[""179""]",in her tomb by the sounding sea poe
"[""Spanish""]",the proximal row of carpal bones consists of what bones
"[""Guaranteed Rate Field""]",who sings the theme song for the tv show monk
"[""Spanish""]",who plays penny on the big bang theory
"[""April 28, 2017""]",who wrote the song may the good lord bless and keep you
"[""1980""]",who played caleb in sarah plain and tall
"[""Dev"",""Devin Star Tailes""]",when did polygamy become illegal in the us
"[""18 August 2011""]",who played the guitar solo on can you hear me knocking
"[""Greek""]",annie liebovitz is known for her photographs in which area
"[""John O'Banion""]",who has the most formula one world championships
"[""Elstree Studios""]",who won gold medal for pakistan in cwg 2018
"[""Zaira Wasim""]",when did mexico win the fifa world cup
"[""ground state""]",what year was germany split into east and west
"[""A mood swing""]",what type of dogs do the obamas have
"[""1967""]",how old is dot from eastenders in real life
"[""Eli Marienthal""]",when was the spca established in south africa
"[""volume of the container decreases""]",when was the last time alabama lost to lsu
"[""2017""]",who was the first known king of england
"[""12""]",when was the taming of the shrew written
"[""2017""]",who won australia's next top model season 7
"[""Jimmy Cliff""]",when was harry potter and the order of the phoenix published
"[""1962""]",when did the first tim hortons open in the usa
"[""the Cambrian explosion""]",who played the feral kid in mad max 2
"[""George Casper Homans""]",when can a player enter the nfl draft
"[""January 11, 1970""]",when is opening ceremony of the world cup
"[""unknown""]",who played the music for the partridge family
"[""April 1, 1999""]",what are the zombies on game of thrones
"[""1792""]",who took michael's place on the office
"[""Monasteries"",""wealthy individuals"",""rulers""]",first ufc fighter to hold two belts at the same time
"[""produces a lubricating mucus""]",who played ed gibb on 8 simple rules
"[""Eli Marienthal""]",who sings the national anthem for the blackhawks
"[""Spanish""]",who linked the united states and europe with a transatlantic telegraph line
"[""six""]",how far is hockley texas from houston texas
"[""rose window""]",who won the rugby 7 in las vegas
"[""A concerto""]",where does meiosis occur in plants and animals
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",how many buick grand national gnx were made
"[""12""]",name of guinea pig in secret life of pets
"[""2009""]",when was the last time kobe was in the playoffs
"[""Jason Michael Lee""]",what iq do you need to be in mensa
"[""January–July 1975""]",who represents fresno in the california assembly and state senate
"[""St. Louis Cardinals"",""San Francisco Giants""]",who won the oscar for best actor in 2014
"[""2015""]",who decides the winner of the nobel peace prize
"[""State governments""]",when did queens of the stone age form
"[""18""]",who has won more oscars then anyone else
"[""1950""]",where do they live in marley and me
"[""179""]",the most common system of land title in australia
"[""3 to 8 days""]",what is the last year pontiac made cars
"[""pyramidion""]",the main storage site for fat in the body is
"[""1981""]",why are the reactions of the calvin cycle called light-independent reactions
"[""March 27, 2018""]",when was the first hockey world cup held
"[""originally from the Greek""]",who is the managing director of hdfc bank
"[""Saleisha Stowers""]",who won the rugby between sa and england
"[""10""]",when do kurt and blaine get back together in season 4
"[""University of South Carolina""]",who does ryan reynolds play in green lantern
"[""Charles Young""]",who wrote don't stop me now by queen
"[""in 2018""]",who wrote the song when will i see you again
"[""copper""]",how many episodes of animal kingdom are in season 3
"[""Jason Michael Lee""]",what do the green lights on xbox 360 mean
"[""April 28, 2017""]",when was the last time a draft was used
"[""Clayton Moore""]",who works on the floor of the nyse
"[""Mary Kate Schellhardt""]",what two bodies of water does the isthmus of panama separate
"[""1998""]",where is the african cup of nations being held
"[""2012""]",who plays guitar on rihanna's wild thoughts
"[""six""]",what type of magma formed at mid-ocean ridges
"[""six""]",who plays the thief in the last jedi
"[""1967""]",what is linked to mediterranean by suez canal
"[""New Netherland""]",where does the pancreatic duct connect to the duodenum
"[""the Cambrian explosion""]",what was the room number in the shining
"[""Josh Groban""]",who owns the d hotel in las vegas
"[""V8 engine""]",when is series 4 of millie inbetween coming out
"[""1981""]",what is the definition of a master craftsman
"[""Potassium chlorate""]",who sings she works hard for her money
"[""Mexico"",""Soviet Union""]",who was the roman emperor when jerusalem was destroyed
"[""1962""]",executive director of the american civil liberties union of virginia
"[""2010""]",first indian chief justice of bombay high court
"[""Thurl Ravenscroft""]",what is the meaning of in club zindabad
"[""1962""]",who wrote may the bird of paradise fly up your nose
"[""December 15, 2017""]",what is the seven gifts of the holy spirit in confirmation
"[""Shirley Mae Jones""]",who won season 8 of rupaul's drag race
"[""volume of the container decreases""]",when did wesley leave last of the summer wine
"[""ground state""]",great british bake off season 8 episode 2 air date
"[""35""]",when is the last time the falcons went to the super bowl
"[""1988""]",when was you don't own me released
"[""Barbicide""]",what country's flag has a moon and star
"[""Jimmy Cliff""]",who is the actress in the movie hitch
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when did the first titanic movie come out
"[""July 16, 2017""]",who won the womens under 20 world cup
"[""Jimmy Cliff""]",who plays olivia benson on law and order
"[""1962""]",who sings on a little help from my friends
"[""In 1995""]",what is the name of the simpson's cat
"[""13""]",when was football accepted as an international sport
"[""Barbicide""]",who is often considered america's most prolific composer
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who played lord humungus in mad max 2
"[""Gabrielle Haugh""]",when was the last time depaul made the ncaa tournament
"[""In 1995""]",when was the last time houston astros were in the world series
"[""2017""]",in most cases what appear to be the two main causes of emotional or behavioral disorders
"[""In 1995""]",who were the judges on the x factor
"[""constitutional republic""]",how many planes did japan lose at pearl harbor
"[""Anil Kumar Jha""]",who has hit most sixes in twenty20 international
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who won americas next top model cycle 21
"[""E. M. Forster""]",when was the last time england got through to the quarter finals in world cup
"[""2017""]",who has been appointed as the new chairman of sebi
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",the ability of an instrument of actually measure what it is intended to measure is known as
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who did butler beat in the final four
"[""after a minor infringement""]",when did the flames win the stanley cup
"[""2009""]",when did they start putting parental advisory stickers on cds
"[""John von Neumann""]",who has won the most super rugby titles
"[""December 2003""]",who coined the term no taxation without representation
"[""in 2018""]",who led the hebrews out of their captivity in egypt
"[""US$500""]",who sings when you're in love with a beautiful woman
"[""4""]",when does marvel's the gifted come out
"[""Amanda Shiflett""]",when did the new york times start publishing
"[""9""]",which alliance was formed as a reaction to the north atlantic treaty organization (nato)
"[""4""]",who sings do you think im a nasty girl
"[""1967""]",the culture that had the greatest impact on vietnam was
"[""Amanda Shiflett""]",when did kevin garnett win defensive player of the year
"[""Miguel Cabrera""]",who wrote harry styles sign of the times lyrics
"[""Bella Dayne""]",when was the first jurassic park film made
"[""2018""]",who played george in back to the future
"[""42""]",when does beaty and the beast take place
"[""Zone Improvement Plan""]",what is the meaning of ips in police
"[""2017""]",when does season 5 of blacklist come out
"[""eastward, in prograde motion""]",who has the biggest oil reserves in the world
"[""Billie Jean King""]",how many are in the house of representatives currently
"[""Lacey Turner""]",who has got the most followers in instagram
"[""2012""]",who are the architects the athenian acropolis and who was in charge of the sculptural program
"[""35""]",how many times has kevin harvick won at phoenix raceway
"[""1900""]",how many national parks are there in england and wales
"[""Zaira Wasim""]",trojan elder and husband of theano in greek myth
"[""Pom Klementieff""]",who won last season dancing with the stars
"[""4""]",who had the idea of the eiffel tower
"[""the Cambrian explosion""]",who is the current secretary general of opec
"[""copper""]",star vs the forces of evil season 3 ep 8 release date
"[""1,089 sq ft""]",what type of money has value based on intrinsic worth
"[""State governments""]",who does the voice for the geico gecko
"[""Meredith Willson""]",which phrase describes the movement of the continents
"[""Ryan ten Doeschate""]",who was killed in i know what you did last summer
"[""Dev"",""Devin Star Tailes""]",where is the new tottenham stadium being built
"[""2000""]",who sang you didn't have to love me like you did
"[""ice caps""]",radio waves used to connect computers and other devices to the internet are known as
"[""Queen's Park""]",who sang the song if it's meant to be
"[""2018""]",who was the voice of bullwinkle on the rocky and bullwinkle show
"[""University of South Carolina""]",who is the robot in big hero 6
"[""Christopher Robert Evans""]",who has won the most nfl championships ever
"[""Greek""]",who played hilda in sabrina the teenage witch
"[""horses""]",where do the ny mets play home games
"[""1980""]",who holds the record for most knockouts in boxing
"[""1960""]",who does the voice of hayley smith on american dad
"[""13""]",who played santa claus in friday after next
"[""Guaranteed Rate Field""]",where do materials that decay or decompose come from
"[""1950""]",who plays soso in orange is the new black
"[""1942""]",when does the season of gold rush start 2017
"[""centroid""]",when did dvd players come out in the us
"[""E. M. Forster""]",allows many users at different terminals to communicate with a single computer at the same time
"[""PewDiePie""]",who did cubs beat to get to world series
"[""1982""]",who won last year's women's ncaa tournament
"[""12""]",who played zira on planet of the apes
"[""December 15, 2017""]",when does mother come out at the cinema
"[""PewDiePie""]",who hosts let's make a deal now
"[""the axon terminal""]",how many lord if the rings movies are there
"[""A mood swing""]",who caught dan marino's one last pass
"[""Shirley Mae Jones""]",when were federal troops removed from the south
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",where was the cabinet of dr caligari filmed
"[""1982""]",who sang the song chuck e's in love
"[""Gabrielle Haugh""]",who is covered by the fair debt collection practices act
"[""State governments""]",whos the gm of the oakland a's
