answer,question
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",where is the netflix show the ranch filmed
"[""12""]",who sings climb every mountain in the sound of music crossword
"[""2010""]",who won odi series india vs england 2018
"[""13""]",when was the last time england made the quarter final world cup
"[""Matthew Prokop""]",what was the inaugural year of the ncaa tournament
"[""17""]",where does the ureter connect to the kidney
"[""San Antonio""]",when was the land rover first unveiled to the public
"[""Josh Groban""]",ok google who was the second president of the united states
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",what are the names of all the jurassic movies
"[""18""]",who plays mike myers in rob zombie's halloween
"[""2010""]",what is the population of indian in usa
"[""2015""]",how many episodes of a place to call home season 5
"[""42""]",what is the name of the mineral in black panther
"[""Saleisha Stowers""]",who sang walking in the air in the snowman
"[""North Korea""]",what is the name of the crab in the movie moana
"[""China""]",who stars in the lost city of z
"[""1920 to 1933""]",who played the mother on the partridge family
"[""six""]",what is the fastest roller coaster at hershey park
"[""Saddam Hussein""]",the most intense roller coaster in the world
"[""Citytv""]",all of the new testament except revelation was recognized at the council of
"[""constitutional republic""]",where are the upper motor neurons that control skeletal muscles found
"[""Jose Garces""]",what was new york called before it was new york
"[""George Hudson""]",who sings there's a skeeter on my peter
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who wrote the music for the world at war
"[""1980""]",who plays raj's mother on big bang
"[""1998""]",where was the movie the grey filmed at
"[""Mexico"",""Soviet Union""]",first name of the leader of britains lib dems
"[""17""]",who does the voice for martin the dog on downward dog
"[""Thurl Ravenscroft""]",who plays the man in the yellow hat on curious george
"[""John O'Banion""]",the side chain for valine is classified as a
"[""Spectre""]",venus is the blank planet from the sun
"[""2009""]",what year did informed consent achieve formal legal definition
"[""1942""]",a monomer of nucleic acids is called what
"[""Jason Michael Lee""]",when was the last year the eagles went to the playoffs
"[""Meredith Willson""]",who sings ain't nothing wrong with the radio
"[""March 27, 2018""]",which type of real estate investment trust is designed to deal exclusively in equities
"[""originally from the Greek""]",when does girlfriends guide to divorce season 3 start
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who plays the character irok in ready player one
"[""Lebanese""]",who plays the boy in journey to the center of the earth
"[""Mary Kate Schellhardt""]",where does the senate meet in washington dc
"[""New Netherland""]",when did the go pro hero 6 come out
"[""2018""]",what is the wage base for social security
"[""3 to 8 days""]",who wrote back at one by brian mcknight
"[""the Cambrian explosion""]",who played ramsey bolton in game of thrones
"[""Welton Academy""]",where did the orioles play before camden yards
"[""1974""]",who does the voice of chucky in seed of chucky
"[""1998""]",who is the original artist of proud mary
"[""Clemson\n1""]",eliminated contestants of khatron ke khiladi season 8
"[""E. M. Forster""]",when was daylight savings time established in the united states
"[""1962""]",the djoser pyramid was unique in the old kingdom in being
"[""Thurl Ravenscroft""]",who won the chavez de la hoya fight
"[""1967""]",who opened the chamber of secrets in harry potter
"[""a compulsory governmental insurance system""]",what comes after purple belt in jiu jitsu
"[""Mars Bonfire""]",who wrote the original version of stairway to heaven
"[""Potassium chlorate""]",how many seats in ontario to have party status
"[""Pom Klementieff""]",when was the city of new york founded
"[""March 25, 2011""]",where is the isle of man tt held
"[""US$500""]",who plays young simba in the lion king
"[""volume of the container decreases""]",who does the voice of the narrator in beauty and the beast
"[""1998""]",visa requirements for australian citizens travelling to turkey
"[""John von Neumann""]",what is the role of the secretary general of the un
"[""12""]",the manubrium body and xiphoid process are portions of the
"[""James Arthur""]",who scored england's last world cup goal
"[""Lake Baikal""]",when did the make a wish foundation start
"[""Miguel Cabrera""]",what are the bikes called where you lay down
"[""1939""]",what is the largest village in the united states
"[""West Indies""]",how many rooms are in the gaylord texan
"[""PewDiePie""]",when is the new shrek movie coming out
"[""2012""]",who wrote i was made for loving you
"[""2002""]",how many branches of hdfc life insurance in india
"[""December 2003""]",what is the running time of the last jedi
"[""Clayton Moore""]",the guy that died in fast and furious 7
"[""2002""]",when did dinosaur ride open at animal kingdom
"[""3 to 8 days""]",when does the nun come out in theaters
"[""3 to 8 days""]",what is the song anything you can do from
"[""2010""]",where is the deepest mine of the world located
"[""the Cambrian explosion""]",who played the bombers wife in patriots day
"[""122""]",who plays lemon's mom in hart of dixie
"[""2017""]",when does got season 7 ep 5 air
"[""2000""]",which is the first company who defined risc architecture
"[""Islamic prophet Muhammad""]",when does captin underpants the movie come out
"[""2024""]",when was the first toll road in england invented
"[""1967""]",who is the minister of interior in ghana 2018
"[""2018""]",when did social security begin in the us
"[""2018""]",when was the last time england made a world cup quarter final
"[""produces a lubricating mucus""]",what is the speed limit on the m5
"[""China""]",when was the last time germany went out in group stages
"[""4""]",when did the one child policy start in china
"[""Lionel Messi""]",what is the prince's name in princess and the frog
"[""10""]",when did queensland first win the sheffield shield
"[""redox reactions""]",who plays sonny's father on general hospital
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",what is the meaning of m o s
"[""Marley""]",a language that used symbols to represent objects
"[""April 1, 1999""]",where are avocados grown in the united states
"[""August 27, 2017""]",when did northern ireland last qualify for the world cup
"[""1792""]",when did the usa go off the gold standard
"[""March 9, 2018""]",who sang walking in the air in the snowman
"[""North Korea""]",when did the us ratify the kyoto protocol
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",when was the first episode of charmed aired
"[""9""]",what kind of guns can you own in the uk
"[""originally from the Greek""]",when was the last time the canadiens won a stanley cup
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",when did figure skating start in the winter olympics
"[""Marley""]",who sang the original version of stairway to heaven
"[""Miguel Cabrera""]",where is the nfl hall of fame located
"[""Miguel Cabrera""]",where does the last name martinez originate from
"[""2000""]",what type of government did european settlers create in south africa in 1909
"[""in 2018""]",reasons for implementing a land reform programme in south africa
"[""Ryan Guzman""]",one of the reasons they are so important is that all b vitamins function as
"[""A mood swing""]",who is going to be in the world cup final
"[""New Netherland""]",how fast can sound travel in a second
"[""Welton Academy""]",when was dream a little dream of me written
"[""1950""]",when does becky tells jesse she's pregnant
"[""horses""]",which one of saturn's moons has water
"[""13""]",who plays la muerte in the book of life
"[""35""]",the bengal tiger is the national animal of which country
"[""Billie Jean King""]",who wore number 88 for the green bay packers
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",when did myanmar became a member of asean
"[""oxidative phosphorylation""]",who has the most formula one world championships
"[""Islamic prophet Muhammad""]",who played the lead role in famous film bandit queen
"[""1980""]",how many cards are in a deck of phase 10
"[""Jose Garces""]",who sold more records the beatles or rolling stones
"[""unknown""]",when was the this is it tour supposed to start
"[""produces a lubricating mucus""]",who plays the bowler hat guy in meet the robinsons
"[""A concerto""]",who played lucas on days of our lives
"[""1982""]",the ghent altarpiece which represents the divine was threatened by
"[""video editing""]",where does most of america's energy come from
"[""December 2003""]",what soviet organization was created in response to the north atlantic treaty organization
"[""1980""]",where are the new england patriots based out of
"[""Lake Baikal""]",when did pretty fly for a white guy come out
"[""Jason Michael Lee""]",february was called solmonath by the anglo-saxons. what does this mean
"[""1981""]",what war was the movie patriot based on
"[""pyramidion""]",who is appointed as the chairman of film and television institute of india
"[""Anil Kumar Jha""]",who killed king joffrey on game of thrones
"[""Welton Academy""]",what animal is pumbaa in the lion king
"[""China""]",when was the dubai metro green line opened to public
"[""1984""]",unix command to copy a folder from one location to another
"[""Atlanta–Fulton County Stadium""]",a packet or unit of light energy is called a
"[""April 28, 2017""]",what's the average annual income in the us
"[""1942""]",what is the capital of new zealands north island
"[""the Cambrian explosion""]",doctrine of lapse was one of the cause for which rebelion
"[""to perceive linear acceleration""]",what is the visa on arrival fee in thailand
"[""March 15, 2013""]",when does the new series of wentworth come out
"[""Anil Kumar Jha""]",in 1804 the french colony of achieved independence
"[""Islamic prophet Muhammad""]",which country supported the republican forces with military aid in the spanish civil war
"[""1980""]",how many stadiums are there in the us
"[""video editing""]",which is the largest source of national income in india
"[""Lacey Turner""]",where do the kilchers from alaska the last frontier live
"[""13""]",who is the host on whose line is it anyway
"[""1988""]",when was the last amendment made to the us constitution
"[""Parafollicular cells""]",memorial day was originally created to honor fallen soldiers of which war world war i
"[""18 August 2011""]",what does the golden ball mean in the world cup
"[""1982""]",when was the american flag flown for the first time
"[""Queen's Park""]",who is alex on law and order svu
"[""10""]",who wins at the end of rocky 4
"[""Tuticorin (Thoothukudi)""]",who performed the first successful human heart operation
"[""Greek""]",when was the guns and roses riot in st louis
"[""Barbicide""]",what language are they speaking in blade 2
"[""produces a lubricating mucus""]",which layer of the atmosphere is the ozone layer located
"[""Mary Kate Schellhardt""]",who was the comedian who said chase me
"[""Dylan""]",what are the traditional colors of mardi gras
"[""Zaira Wasim""]",season 8 vampire diaries who does elena end up with
"[""Potassium chlorate""]",where is the female gamete made in plants
"[""University of South Carolina""]",who are utah's representatives in the house
"[""constitutional republic""]",what was added to the constitution that listed right not already in the constitution
"[""centroid""]",who surrendered first in ww2 japan or germany
"[""2017""]",what element is the most abundant in the earth's crust by weight
"[""2002""]",who plays mr goddard in a place to call home
"[""Mars Bonfire""]",how many episodes in season 1 of american crime
"[""In 1995""]",where did the 2004 tsunami hit in thailand
"[""Zone Improvement Plan""]",who sings i've got too much time on my hands
"[""Australia""]",how many presidents have there been in the philippines
"[""2017""]",what is the definition of sabbath in hebrew
"[""Queen's Park""]",who scored the most goals in a single nhl game
"[""V8 engine""]",when did astros last go to world series
"[""Ryan Guzman""]",who won the 2017 america's got talent contest
"[""March 9, 2018""]",who holds the record for the fastest pitch in baseball
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who played bea in prisoner cell block h
"[""a wild Pikachu""]",when is the 6th season of mountain monsters
"[""PewDiePie""]",where should a person in the heat escape lessening position
"[""constitutional republic""]",mountain range in western us home to giant sequoia
"[""Saleisha Stowers""]",who played roo stewarts mum in home and away
"[""2000""]",who plays bob on that 70's show
"[""1974""]",when did kai kai and jia jia come to singapore
"[""centroid""]",who plays the queen in the crown season 1
"[""Ryan ten Doeschate""]",what was the name of the iraq war
"[""May 5, 1992""]",when does harvey return to sabrina the teenage witch
"[""eastward, in prograde motion""]",when did harry potter and the sorcerer's stone start filming
"[""redox reactions""]",when was the first scooby doo show aired
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",who plays daryl's brother on walking dead
"[""Carole King""]",where did the hot dog originally come from
"[""12""]",who is the world hot dog eating champion
"[""Pom Klementieff""]",where did they film jingle all the way
"[""42""]",most goals in an epl season by a team
"[""1962""]",when did the internet become available to the general public
"[""December 15, 2017""]",when is the next volume of attack on titan coming out
"[""August 17, 2018""]",what episode of the flash is crisis on earth x
"[""Christopher Robert Evans""]",who hired leonardo da vinci to paint the last supper
"[""10""]",what is the city in italy that is under water
"[""March 9, 2018""]",who sang why does it always rain on me
"[""Meredith Willson""]",who played private ryan in the action film saving private ryan
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who agreed to divide germany into zones at the end of ww2
"[""Eagles""]",when was the province of eastern bengal and assam created
"[""2000""]",how many episodes in it's always sunny season 13
"[""1981""]",what is the age of the oldest living person on earth
"[""Citytv""]",where was the battle of bunker hill actually fought
"[""Charles Young""]",when does next episode of the ranch come out
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",when did the new york giants beat the new england patriots in the super bowl
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what is an example of a web server
"[""Ryan Guzman""]",who has the most gold medals in history
"[""Jimmy Cliff""]",where does most of us electricity come from
"[""North Korea""]",who plays bobby ray in to wong foo
"[""Miguel Cabrera""]",when was the san andreas fault line discovered
"[""Mary Kate Schellhardt""]",who is the voice of the t rex in the good dinosaur
"[""10""]",when was the last time the us had no federal deficit
"[""redox reactions""]",who has won the boat race more times
"[""Jason Michael Lee""]",who employs the most employees in the world
"[""1998""]",what country lies to the south of canada
"[""10 one-hour episodes""]",when did the f14 go out of service
"[""December 15, 2017""]",who has had most uk number 1's
"[""Ryan ten Doeschate""]",who played jack frost in santa clause 3
"[""7""]",when was the los angeles lds temple built
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who played jack frost in santa clause 3
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",when was disney the fox and the hound first released
"[""March 27, 2018""]",who won the presidential election in new hampshire in 2016
"[""12""]",who does the black baby on shameless belong to
"[""1967""]",who plays will's mother in will and grace
"[""12""]",who played charlotte on sex and the city
"[""1984""]",who is the new lead singer for ac dc
"[""unknown""]",when did the us become involved in vietnam
"[""1980""]",who sings the theme song to ncis new orleans
"[""George Hudson""]",how many episodes are in season 5 of grey's
"[""six""]",who is the actor playing terry on general hospital
"[""John O'Banion""]",the washing or irrigating of the sinuses of patients who are failing to respond to treatment
"[""Spanish""]",who won the war between ethiopia and italy
"[""Lake Baikal""]",who sings after cyndi lauper in we are the world
"[""University of South Carolina""]",who came in second in the 2018 kentucky derby
"[""18""]",what channel is sky sports action on virgin
"[""Eli Marienthal""]",who played ivan ooze in the power rangers movie
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who played the priest in ryan's daughter
"[""Phillip Alford""]",who is the punter for the dallas cowboys
"[""Jason Michael Lee""]",how many cards do you draw in canasta
"[""Clemson\n1""]",when was the hound of the baskervilles published
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who is the lead actor in upcoming jack ryan prime series
"[""9""]",when did the rams move to saint louis
"[""Constantine""]",what was the name of the first ibm computer
"[""Atlanta–Fulton County Stadium""]",who won the tour de france in 2016
"[""1962""]",how many episodes on season 2 of stranger things
"[""a compulsory governmental insurance system""]",when was the last time u of m won march madness
"[""horses""]",when did the mamas & papas break up
"[""Constantine""]",what's the youngest age of consent in the us
"[""New Netherland""]",who does howard's mother's voice on the big bang
"[""2–4 years""]",who played dr minnick on grey's anatomy
"[""Alex Rodriguez""]",where did the us drop the atomic bomb
"[""Elstree Studios""]",who was the first person to be buried at arlington national cemetery
"[""In 1995""]",who is in the group why don't we
"[""2000""]",fastest goal in the history of the premier league
"[""1962""]",the large blood vessel that carries blood away from heart
"[""Edwin Hubble""]",when did the battle of atlanta start and end
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",public relations pioneer was responsible for the 1929 torches of liberty
"[""Guaranteed Rate Field""]",who holds the record for most free throws made in a row
"[""copper""]",what size bullet does an ak 47 shoot
"[""1988""]",what is the most famous sport in russia
"[""Thurl Ravenscroft""]",where did aaron judge play baseball last year
"[""March 9, 2018""]",who wrote dont be tardy for the party
"[""April 28, 2017""]",when was the province of eastern bengal and assam created
"[""Citytv""]",how old is telemachus at the start of the odyssey
"[""2018""]",who has the most formula one world championships
"[""oxidative phosphorylation""]",when does callie torres first appear on grey's anatomy
"[""122""]",last time canadian dollar was at par with us
"[""71%""]",who is pretending to be a in pretty little liars
"[""18""]",how long do you have to be in the korean army
"[""2017""]",whose 47-ball century against england was the only hundred of the main world t20 competition
"[""Niagara River""]",who was considered the greatest greek warrior at the time of the trojan war
"[""Mexico"",""Soviet Union""]",where did the tradition of the christmas tree originate
"[""Greek""]",who played john brown in the blue and the gray
"[""2018""]",how many national parks are there in england and wales
"[""Thurl Ravenscroft""]",who won the second battle of the marne
"[""the Ivrea Codex"",""the Apt Codex""]",who wrote i'm lovin it mcdonald's
"[""17""]",how many episodes in the final season of the leftovers
"[""1984""]",g league what does the g stand for
"[""Islamic prophet Muhammad""]",when does harvey return to sabrina the teenage witch
"[""Billie Jean King""]",what type of dogs do the obamas have
"[""six""]",when was harry potter and the order of the phoenix published
"[""May 5, 1992""]",last time yale won a national championship in lacrosse
"[""redox reactions""]",who sings the theme song from only fools and horses
"[""the Cambrian explosion""]",who is last governor general of free india
"[""Marvin Gaye""]",who plays young simba in the lion king
"[""2018""]",when does the new nintendo 3ds xl come out
"[""Zone Improvement Plan""]",who produced this is america by childish gambino
"[""42""]",when did the red iphone 7 come out
"[""video editing""]",what nations were the central powers in ww1
"[""Spanish""]",when did the supreme court ruled that bus segregation was unconstitutional
"[""copper""]",who voices robin in the lego batman movie
"[""Clayton Moore""]",who is the narrator for the tv show snapped
"[""oxidative phosphorylation""]",who did john legend wrote all of me about
"[""1967""]",who became the first woman chief minister of a state in india
"[""71%""]",who played the fox in guardians of the galaxy
"[""July 16, 2017""]",when did the era of good feelings end
"[""Greek""]",what is the purpose of a laminator in an office
"[""1,089 sq ft""]",which nfl coach has the most superbowl wins
"[""rose window""]",what is the name of the introduction to the constitution
"[""Thurl Ravenscroft""]",who has the most inductions into the rock and roll hall of fame
"[""17""]",who plays the voice of edna in the incredibles
"[""Elstree Studios""]",what nhl teams did wayne gretzky play for
"[""3 to 8 days""]",when is the new shrek movie coming out
"[""Sarabi""]",how many days are in febuary in a leap year
"[""John O'Banion""]",who was the little boy in the shining
"[""1981""]",who sings the song shut up your face
"[""1,089 sq ft""]",how many episodes of doctor who are there in the new series
"[""Season 4, Episode 8""]",when does nathan scott go to the nba
"[""2–4 years""]",minimum age to contest for president in nigeria
"[""9""]",who performs the secretarial duties for the states of massachusetts pennsylvania and virginia
"[""January 11, 1970""]",who won the oscar for the best film
"[""Anil Kumar Jha""]",when did the battle of germantown start and end
"[""Potassium chlorate""]",when did new york giants move to san francisco
"[""1962""]",how many episodes of she gotta have it
"[""the Cambrian explosion""]",what city was the center of imperial life in the roman empire in the early fifth century
"[""Anil Kumar Jha""]",when did they start putting states on quarters
"[""Prince Phillip""]",what was the composition of the estate general of france
"[""17""]",when was statue of liberty brought to us
"[""Abigail Rokison-Woodall""]",upland region that stretches from nj to alabama
"[""March 27, 2018""]",who gave women's right to vote first
"[""University of South Carolina""]",who won the most fa cup in england
"[""West Indies""]",when was the last time australia won ashes in england
"[""1950""]",when does walking dead season 8 episode 10 air
"[""1943""]",identify the author of sanskrit drama abhigyan shakuntalam
"[""1920 to 1933""]",who is the oldest basketball player currently playing
"[""35""]",who has a black yellow and red flag
"[""Anil Kumar Jha""]",epidermal dendritic (langerhans) cells function as part of the
"[""Spanish""]",who's got the pole at the daytona 500
"[""18""]",who played grace's daughter on will and grace
"[""Eagles""]",when were seat belts first required in cars
"[""Ryan Guzman""]",who played the one-armed man in twin peaks
"[""ground state""]",when does season 15 of top chef start
"[""December 15, 2017""]",do i need a visa to visit france from trinidad and tobago
"[""US$500""]",who was cast into the lion's den
"[""Monasteries"",""wealthy individuals"",""rulers""]",1 litre is equal to how many centimetre cube
"[""Spanish""]",who is given credit for writing the rules of behavior for the monks living in the monasteries
"[""Prince Phillip""]",who owns mandalay bay casino in las vegas nevada
"[""Saddam Hussein""]",how many decks of cards for hand and foot canasta
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",how many seasons of happy tree friends are there
"[""1988""]",when was the department of the interior created
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who is the female lead in chitty chitty bang bang
"[""a maroon Bristol 405""]",who began the mass printing of bibles five centuries ago
"[""2018""]",what is the jewish designation for the first five books of the old testament
"[""12""]",where are the world athletic championships being held
"[""A concerto""]",when was the ombudsman’s office in england set up
"[""Marvin Gaye""]",who worked as a constitutional advisor for constitutional assembly
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who created the classification system that divides galaxies by shape
"[""the Cambrian explosion""]",what channel does the next step play on
"[""2017""]",who plays erica hahn on grey's anatomy
"[""Tuticorin (Thoothukudi)""]",who was in england before the anglo saxons
"[""1920 to 1933""]",where was the last scene of planet of the apes filmed
"[""March 9, 2018""]",where would the smallest particles on a beach be found (site 3)
"[""January 11, 1970""]",who wrote the song easy to be hard
"[""1974""]",what city is the washington redskins stadium in
"[""17""]",when was it discovered that the sun rotates
"[""2–4 years""]",what plasma protein plays a large role in osmotic pressure regulation
"[""9""]",what is an eye in hand maids tale
"[""2015""]",where is the oldest refinery in india located
"[""Australia""]",who wrote the song i love a rainy night
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",how many players went straight from highschool to the nba
"[""Shirley Mae Jones""]",who played teresa on all in the family
"[""rose window""]",where is love it or list it filmed hgtv
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",ps i love you who wrote the letters
"[""Welton Academy""]",how old do you have to be to buy a gun in arizona
"[""Guaranteed Rate Field""]",who wrote blake shelton's song she's got a way with words
"[""12""]",when is shadowhunters season 2 episode 17 coming out
"[""E. M. Forster""]",who sings does he love me with reba
"[""Greek""]",which city is hosting the 2017 mobile world congress (mwc)
"[""West Bengal""]",when was the first car navigation system invented
"[""12""]",what is the longest river in great britain
"[""in 2018""]",the longest wavelengths in the visible spectrum are
"[""Dylan""]",who plays prince charles in reign season 3
"[""Dev"",""Devin Star Tailes""]",where does russia have access to the ocean
"[""2012""]",who wrote the song i drive your truck
"[""Josh Groban""]",who abolished the dual system of government in bengal
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",who scored highest goal for brazil in world cup
"[""those that have died""]",marvel movie after captain america the first avenger
"[""3 to 8 days""]",what is the capital city of the philippines
"[""Over 2,500""]",what is it called when you copy someone's signature
"[""Sachin Tendulkar""]",when does the new my hero academia movie come out
"[""2018""]",what part of scandinavia did the vikings come from
"[""December 2003""]",what episode of sam and cat is freddie in
"[""12""]",who is the current nigerian deputy senate president
"[""1900""]",what stores metadata instead of actual data in dbms
"[""V8 engine""]",when was the food and drug administration established
"[""Mary Kate Schellhardt""]",what is the meaning of g s m
"[""2–4 years""]",when does school leaving age change to 18
"[""Elstree Studios""]",what breed of dog is bosco in marmaduke
"[""1900""]",when did oxygen start to accumulate in the atmosphere
"[""December 15, 2017""]",when did they film season 2 of stranger things
"[""2002""]",what is the name of the introduction to the constitution
"[""1998""]",what kind of cat is the maneki neko
"[""2012""]",when is the last time the cleveland browns have won a game
"[""those that have died""]",how long does it take for the moon to rotate around the earth
"[""1960""]",who sang the song jesus take the wheel
"[""ice caps""]",when does season 5 of senora acero come out
"[""10 one-hour episodes""]",when does it warm up in north dakota
"[""12""]",who had the most advanced economy in the world before the eighteenth century
"[""St. Louis Cardinals"",""San Francisco Giants""]",where is iron ore mined in south australia
"[""Pom Klementieff""]",who played the boy in kramer vs kramer
"[""1943""]",when is the next episode of lucifer released
"[""2009""]",when was the last time a running back was the 1st overall pick in the nfl draft
"[""New Netherland""]",who plays sarah on dc legends of tomorrow
"[""a wild Pikachu""]",the atlantoaxial joint is an example of what type of joint
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",who plays the brother on being mary jane
"[""a maroon Bristol 405""]",who opened the first school for the blind in the us
"[""pyramidion""]",when was the last time a magician won agt
"[""horses""]",what is the latest version of edge for windows 10
"[""University of South Carolina""]",who drives the number 22 car in nascar
"[""Eli Marienthal""]",when did angel leave buffy the vampire slayer
"[""Clemson\n1""]",which pictogram is used to warn about the oxidizer class of chemical hazards
"[""2018""]",when did the us dollar become reserve currency
"[""video editing""]",where does the house on mango street take place
"[""four""]",who paid for the building of wembley stadium
"[""US$500""]",the term that describes a function that is symmetric about the y-axis is
"[""1974""]",what is the most used word in written english
"[""1988""]",when would you have to be born to be a millennial
"[""A mood swing""]",where did the last name ortiz originate from
"[""2018""]",what country lies closest to the north african coast
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who coined the term survival of the fittest
"[""Jesse Donald Knotts""]",where is the great sphinx located in egypt
"[""2012""]",linden dollars created for use in second life are an example of
"[""4""]",how many episodes of counting on are there
"[""Jesse Donald Knotts""]",when is my mother said i never should set
"[""12""]",what is the name for ancient egyptian writing
"[""2015""]",in which plate of the earth is india located
"[""2018""]",the aleutian islands are part of which state
"[""eastward, in prograde motion""]",when does real time with bill maher start again 2018
"[""2015""]",what did the animals turn into in cinderella
"[""responsible business"",""corporate sustainability"",""corporate citizenship"",""sustainable business"",""corporate conscience""]",lord of the rings the two towers budget
"[""Season 4, Episode 8""]",who plays jay's ex wife on modern family
"[""Richard Dawson""]",why baguio is the summer capital of the philippines
"[""Elstree Studios""]",when was the right to information act implemented
"[""12""]",who does woody harrelson play in hunger games
"[""9""]",who played joe chill in batman v superman
"[""April 28, 2017""]",who made history by winning 8 gold medals in the beijing olympics in one event
"[""Venus""]",when was the last time a category 4 hurricane hit florida
"[""April 1, 1999""]",when was the first gastric bypass surgery performed
"[""2–4 years""]",name of the main ape in planet of the apes
"[""3 to 8 days""]",who played the fly in the original movie
"[""18""]",what are the supporters of scuderia ferrari in f1
"[""Jimmy Cliff""]",cast of the good guys and the bad guys
"[""9""]",where does america's got talent take place in 2017
"[""December 15, 2017""]",who wrote the song on the eve of destruction
"[""71%""]",when should the imo's smcp be used
"[""a wild Pikachu""]",when did age of empires 2 come out
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",who does marya marry in war and peace
"[""2–4 years""]",who rules if the king is too young
"[""University of South Carolina""]",who did eric kill on days of our lives
"[""Evaluation and management""]",why is the greatest number of species found in the ecotone
"[""Carole King""]",who sings i've got a dream in tangled
"[""1939""]",when does the under 20s rugby world cup start
"[""April 1, 1999""]",who plays the mom in everybody hates chris
"[""Saddam Hussein""]",how many seats are in a box at dar constitution hall
"[""centroid""]",when does fairy tail dragon cry come out in canada
"[""In 1995""]",when was tennyson awarded the title of poet laureate
"[""to perceive linear acceleration""]",what weight is conor mcgregor and mayweather fighting at
"[""March 15, 2013""]",who is the catcher for the st louis cardinals
"[""A mood swing""]",how many episodes season 4 pretty little liars
"[""George Hudson""]",it has served as indias tomb of the unknown soldier
"[""Anil Kumar Jha""]",when is the world population expected to reach 8 billion
"[""Ryan Guzman""]",who does gabriel iglesias play in the star
"[""1982""]",how many international airports do we have in nigeria
"[""18""]",when does arrow season 6 ep 10 come out
"[""redox reactions""]",who is the founder of johns hopkins hospital
"[""1998""]",who plays velma in scooby doo the movie
"[""1960""]",who has the most fights in the ufc
"[""redox reactions""]",who did the voice of mufasa in the lion king
"[""State governments""]",when did man in the mirror come out
"[""a maroon Bristol 405""]",who plays in the first nfl football game
"[""1988""]",how many stadiums are there in the us
"[""Mars Bonfire""]",when was the last time philadelphia eagles won the superbowl
"[""Mexico"",""Soviet Union""]",what are the bikes called where you lay down
"[""Atlanta–Fulton County Stadium""]",who sang the song the night begins to shine
"[""Marley""]",when was capita fully listed as a public company on the london stock exchange
"[""Amanda Shiflett""]",what is the talkest building in the world
"[""Spanish""]",who sings what's my name in descendants 2
"[""18""]",who is playing the role of wonder woman
"[""18 August 2011""]",when a substance goes directly from a solid state to a gaseous form the process is known as
"[""West Bengal""]",where does the oboe sit in the orchestra
"[""Zone Improvement Plan""]",major blood vessels that carry blood away from the heart
"[""Lebanese""]",when does the new season of family guy start
"[""10 one-hour episodes""]",who holds the homerun record in a season
"[""1950""]",who are the republican candidates running for governor of illinois
"[""1939""]",when was the world council of churches formed
"[""Thurl Ravenscroft""]",ripened part of a flowering plant that contains seeds
"[""Dylan""]",who plays sax on waiting for a friend
"[""2012""]",who is the founder of pak n save
"[""1980""]",when does the live action death note come out
"[""horses""]",when was the rising of the moon written
