answer,question
"[""2012""]",actors in both breaking bad and better call saul
"[""a wild Pikachu""]",what materials were used in ancient greek architecture
"[""eastward, in prograde motion""]",cast of the good guys and the bad guys
"[""7""]",who was the fury in the boy in striped pajamas
"[""Lake Baikal""]",when did mcdonald's start the monopoly game
"[""North Korea""]",who is the real owner of chelsea football club
"[""March 9, 2018""]",when did season 4 of greys anatomy come out
"[""Saleisha Stowers""]",when is final of britain's got talent 2018
"[""2017""]",who sings i'd do anything for love
"[""Marvin Gaye""]",when did the gameboy advance sp come out
"[""Clayton Moore""]",when did significant amounts of oxygen appear in the earths atmosphere
"[""2018""]",was originally identified by its latin name argentum
"[""Machilipatnam""]",where are voltage gated sodium channels concentrated in myelinated axons
"[""10""]",who played robb stark's wife in game of thrones
"[""Abigail Rokison-Woodall""]",channel 4 sitcom named best comedy at the 1996 and 1999 baftas
"[""2015""]",once upon a time season 7episode 11 release date
"[""four""]",when did the north and south korea war start
"[""six""]",who led the metis in the rebellions at red river in 1870 and in the northwest in 1885
"[""Over 2,500""]",where does a cell obtain the energy for active transport
"[""redox reactions""]",when was the last time man utd won champions league
"[""Bella Dayne""]",when does the mist air on spike tv
"[""Queen's Park""]",how many olympic metals did johnny weir win
"[""A mood swing""]",who did the original voice for mickey mouse
"[""9""]",when did world war 2 in europe end
"[""Barbicide""]",the tendency for common resources to be overused is known as
"[""Tuticorin (Thoothukudi)""]",who played the gorilla in the cadbury advert
"[""Ryan ten Doeschate""]",who sings searching for a heart of gold
"[""E. M. Forster""]",who does the voice of erica in hotel transylvania 3
"[""US$500""]",who was the yellow eyed demon in supernatural
"[""Josh Groban""]",who wrote the song do you believe in magic
"[""May 5, 1992""]",when did brian wilde leave last of the summer wine
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",how many times did nwankwo kanu won the african player of the year title
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",where is robb stark in season 3 episode 1
"[""1982""]",what's the name of the atlanta braves new stadium
"[""Pom Klementieff""]",who is the girl that plays in resident evil
"[""2000""]",where did england come in world cup 2014
"[""PewDiePie""]",when was last time seattle seahawks won superbowl
"[""1980""]",when does cristina yang come back in season 9
"[""13""]",who plays the snake in the jungle book movie
"[""Australia""]",who introduced the concept of providing alu in the computer system
"[""1792""]",what is the queen of versailles show about
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when was the first internal combustion engine created
"[""Marley""]",who is top chef fan favorite season 15
"[""James Arthur""]",who spread the theory that one is a product of the mind and body
"[""Spectre""]",what is the third most spoken language in the united states
"[""1792""]",what's the name of the atlanta braves new stadium
"[""1984""]",when does a newly elected congress officially begin its work
"[""US$500""]",who wrote the lyrics to blowin in the wind
"[""Guaranteed Rate Field""]",when did enid blyton wrote the secret seven
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",who is the actor who plays ivar the boneless
"[""March 9, 2018""]",at what age can you vote in uk
"[""Zaira Wasim""]",where is the source of the river yare
"[""China""]",when did california become a territory of the united states
"[""West Bengal""]",where does the money come from for unemployment
"[""New Netherland""]",when was the national flood insurance program created
"[""rose window""]",where is the desert located in the usa
"[""35""]",who was sold by his brothers in the bible
"[""Anderson Silva""]",who plays mia in wisdom of the crowd
"[""six""]",where do portuguese man of war jellyfish live
"[""10""]",when does the star wars rebels finale air
"[""volume of the container decreases""]",who sang the song how much is that doggie in the window
"[""in 2018""]",where is john wiley and sons publishing located
"[""China""]",the scientific name for the african elephant is loxodonta africana. what is the species name
"[""March 27, 2018""]",who gives congress authority to grant authors and inventors copyright and patent rights
"[""179""]",what is the latest george rr martin book
"[""North Korea""]",where do most useful minerals occur in nature
"[""Bella Dayne""]",how old do you have to be to conceal carry in indiana
"[""Jason Michael Lee""]",who came up with the idea of daylight saving time
"[""Lebanese""]",when did ted hughes wrote the iron man
"[""Mars Bonfire""]",who was the lead architect that designed the world trade center and when was he born
"[""2024""]",what is the final episode of game of thrones season 7
"[""Bella Dayne""]",who was andy's girlfriend on the andy griffith show
"[""Spanish""]",1. what is erikson’s stage for the early childhood age group
"[""Prince Phillip""]",who played genie in i dream of jeannie
"[""1980""]",who plays michael myers in the original halloween
"[""1974""]",who gave women's right to vote first
"[""Edwin Hubble""]",who paid to build the golden gate bridge
"[""Venus""]",when did it don't matter to me come out
"[""China""]",who invaded china in 1937 and occupied the best farmland by 1938
"[""ice caps""]",who wrote michael jackson's man in the mirror
"[""Machilipatnam""]",who voices regina in glitter force doki doki
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",during which phase of sdlc are the test cases developed
"[""Ryan ten Doeschate""]",who wrote the classic novel war and peace
"[""Gal Gadot""]",what type of printer has a nozzle like printhead
"[""18""]",where is the world's highest waterfall located
"[""12""]",who won season 11 celebrity worst cooks in america
"[""Spectre""]",who plays noah in the boy next door
"[""Ryan Guzman""]",who sings the original some kind of wonderful
"[""March 25, 2011""]",who does collin dean play in hotel transylvania
"[""Anderson Silva""]",when did grocery stores start using plastic bags
"[""Spanish""]",where did they film the witches of eastwick
"[""eastward, in prograde motion""]",who has the most career points in nba history
"[""China""]",when did basketball become a sport in the olympics
"[""Over 2,500""]",when was the football hall of fame built
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",what is the most famous sport in russia
"[""7""]",when do the new walking dead episodes start
"[""Charles Young""]",which two types of cookware will not work for induction cooking
"[""7""]",who is chips voice in beauty and the beast
"[""2018""]",when is the next episode of bobs burgers coming out
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",visa requirements for australian citizens travelling to turkey
"[""West Indies""]",who is the patron st of lost causes
"[""1981""]",what kind of stores are walmart and target
"[""July 16, 2017""]",who sings the girl part in paris by the chainsmokers
"[""Zaira Wasim""]",who does the voice of gaara in naruto
"[""PewDiePie""]",when did the st pete grand prix start
"[""Alex Rodriguez""]",who plays celia in nanny mcphee and the big bang
"[""Marley""]",what was the name of the first ibm computer
"[""Molt Taylor""]",who does the voice of optimus prime in the transformers
"[""video editing""]",difference between 0 and o on serial number
"[""in 2018""]",who is responsible for enforcing the national electrical code
"[""March 9, 2018""]",who played john brown in the blue and the gray
"[""1962""]",what is the 1st lord of the rings movie
"[""10""]",which is the largest river island in india
"[""1962""]",when is game of thrones season 7 starts
"[""Zone Improvement Plan""]",who sings the song you don't own me
"[""1890""]",how much did it cost to build old trafford
"[""a wild Pikachu""]",who plays bobby joe hill in glory road
"[""17""]",who is the real owner of chelsea football club
"[""2–4 years""]",house of cards season 3 physical therapist actress
"[""the Ivrea Codex"",""the Apt Codex""]",who was blamed for ww1 in the treaty of versailles
"[""2018""]",who played ainsley hayes on the west wing
"[""constitutional republic""]",when did handmaid's tale go into production
"[""Niagara River""]",linden dollars created for use in second life are an example of
"[""Dev"",""Devin Star Tailes""]",what does cam stand for in property management
"[""Lebanese""]",who commanded the texas army and also was president of the texas republic
"[""1988""]",who is the top selling author of all time
"[""2012""]",who was the first person to win the ballon d'or
"[""pyramidion""]",how many times did the giants go to the superbowl
"[""Anderson Silva""]",who is pretending to be a in pretty little liars
"[""Zone Improvement Plan""]",when did old man harrison from pawn stars die
"[""eastward, in prograde motion""]",who has won the royal rumble from number 1
"[""Christopher Robert Evans""]",who was the dictator who ruled spain for 40 years
"[""9""]",who won rupaul's drag race season 6
"[""10 one-hour episodes""]",where did spain colonize in the new world
"[""Clayton Moore""]",what is the gmc version of the suburban
"[""1960""]",who played georgette on mary tyler moore show
"[""Potassium chlorate""]",which country is the largest producer of coconut in the world
"[""Miguel Cabrera""]",when were the articles of confederation put into effect
"[""Parafollicular cells""]",who sings hey hey my my in sons of anarchy
"[""West Indies""]",who does don mail meditations in an emergency to
"[""9""]",who wrote the song blowin in the wind
"[""1942""]",who is the person that works in the morgue
"[""Dylan""]",when did the methodist church became the united methodist church
"[""Constantine""]",how many times was the holy spirit used in the new testament
"[""179""]",when did brandy youre a fine girl come out
"[""10""]",when was a league of their own filmed
"[""King Edward Peak""]",who composed the music for jana gana mana
"[""Clayton Moore""]",who is the actress who plays flo in progressive commercials
"[""1967""]",who plays the bad guy in roger rabbit
"[""1962""]",when is the finale of rupaul's drag race season 10
"[""1,089 sq ft""]",what is the main language spoken in cuba
"[""Eagles""]",when was ellis island made into a museum
"[""Parafollicular cells""]",who does the voice for sterling in cars 3
"[""January–July 1975""]",who was the first person to win the ballon d'or
"[""13""]",what percentage of the everglades remains and is protected by the park
"[""1950""]",who was the actor that played little ricky
"[""San Antonio""]",learner as tabula rasa is a presumption in
"[""12""]",who directed indiana jones raiders of the lost ark
"[""1900""]",who did the voice of mrs. wolowitz on big bang theory
"[""2010""]",where is the gene located in the chromosome
"[""December 15, 2017""]",when did india get independence from british rule
"[""centroid""]",what is the role of neda in the philippine government
"[""Molt Taylor""]",when was the first anti stalking law passed
"[""Barry Biggs"",""Yorkville Grind"",""Blue Magic"",""Beady Eye""]",the longest of the state constitutions in total words is the state of
"[""35""]",who wrote the song the house that built me
"[""Australia""]",who plays walder frey in game of thrones
"[""copper""]",who is covered by the fair debt collection practices act
"[""Niagara River""]",who is next in line to the throne in england
"[""West Bengal""]",who has been on the 100 dollar bill
"[""December 15, 2017""]",what war is the charge of the light brigade
"[""those that have died""]",whose 47-ball century against england was the only hundred of the main world t20 competition
"[""New Netherland""]",who has scored the fastest goal in world cup
"[""Ryan ten Doeschate""]",where is the ribeye steak located on a cow
"[""March 27, 2018""]",who do robert griffin the third play for in the nfl
"[""E. M. Forster""]",who sings the song wish i knew you when i was young
"[""179""]",where does absorption take place in the small intestine
"[""July 16, 2017""]",how much did it cost to land a man on the moon
"[""10""]",when were the game of thrones books released
"[""2017""]",how many series are there of the mentalist
"[""4""]",the first collaboration of richard rodgers and oscar hammerstein ii was
"[""December 15, 2017""]",what is the furthest point from the sea in the uk
"[""1890""]",how many episodes on season 2 of stranger things
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",where does active transport occur in the membrane
"[""Sachin Tendulkar""]",how many episodes in black sails season 3
"[""Prince Phillip""]",who is the first lady pilot in india
"[""produces a lubricating mucus""]",when did the boy is mine come out
"[""March 27, 2018""]",who was the last australian to win the australian open
"[""centroid""]",​the authority of clerics in the iranian theocratic political system comes from
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who does the voice of wendy in peter pan
"[""Jose Garces""]",top 10 movies to make the most money
"[""1982""]",who won season 2 of the next iron chef
"[""Mars Bonfire""]",who plays helena cassa dine on general hospital
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",when was the aria built in las vegas
"[""Billie Jean King""]",who plays the cia director on madam secretary
"[""Molt Taylor""]",whats the highest score in the premier league
"[""Barbicide""]",who wrote the music for land of hope and glory
"[""after a minor infringement""]",who issues currency notes and coins in india
"[""Zaira Wasim""]",who won an emmy on american horror story
"[""in 2018""]",when was the election to the constituent assembly held in india
"[""1981""]",who played loretta lynn's father in coal miner's daughter
"[""3 to 8 days""]",who rules if the king is too young
"[""Sachin Tendulkar""]",when did louis armstrong make what a wonderful world
"[""in 2018""]",when was the flamingo hotel in las vegas built
"[""Constantine""]",who is the all time highest paid actor
"[""to perceive linear acceleration""]",how many number one hits did the supremes have
"[""Saleisha Stowers""]",who built the temple of bruhadiswara at tanjavore
"[""2017""]",which act lead to the disintegration of the whig party
"[""copper""]",what kind of horse was mentioned in like a rolling stone
"[""2015""]",who is the girl that does the trivago advert
"[""Christopher Eccleston as Robert Carmichael"",""Marsha Thomason as Katy Carmichael""]",who played the bird woman in mary poppins
"[""10""]",when was michael jackson off the wall released
"[""2017""]",who plays guitar on rihanna's wild thoughts
"[""Ryan Guzman""]",what kind of fish is in mcdonald's fish fillet
"[""Sarabi""]",who plays the t rex in the good dinosaur
"[""the axon terminal""]",where does most sugar come from in the us
"[""October 10, 2017""]",when was the hitchhiker's guide to the galaxy published
"[""1984""]",india's first satellite aryabhatta was launched in
"[""St. Louis Cardinals"",""San Francisco Giants""]",who sang be our guest in beauty and the beast
"[""volume of the container decreases""]",how many hours in a uk working day
"[""six""]",who are the writers of rick and morty
"[""3 to 8 days""]",when does fairy tail dragon cry come out in canada
"[""Miguel Cabrera""]",when does dragon ball super new episode come out
"[""Spanish""]",who wrote its all coming back to me now
"[""Molt Taylor""]",who is the coach of arizona state men's basketball
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",what are the 4 freedoms of the eu
"[""2024""]",when was the last indian head nickel made
"[""PewDiePie""]",who played mini-me in the austin power movies
"[""Gabrielle Haugh""]",who become the family wizard in wizards of waverly
"[""West Indies""]",how much does it cost to renew a cuban passport
"[""Josh Groban""]",how many grammy awards does r kelly have
"[""Islamic prophet Muhammad""]",star vs the forces of evil season 3 ep 8 release date
"[""Machilipatnam""]",who is being referred to in the song auld lang syne
"[""Justin Hartley"",""Chris Engen"",""Michael Muhney""]",what is the name of a group of llamas
"[""Charles Young""]",how many judges sit on the us court of appeals
"[""Anderson Silva""]",the movie schindlers list takes place during which historical event
"[""9""]",what kind of gun did dirty harry carry
"[""December 2003""]",how long was the eiffel tower the tallest building in the world
"[""1982""]",who scored the most points in basketball history
"[""ice caps""]",how many lds temples in the united states
"[""Niagara River""]",which afl team hasn t won a premiership
"[""December 15, 2017""]",how many doors does a toyota chr have
"[""Meredith Willson""]",when was the glass pyramid added to the louvre
"[""those that have died""]",where was king arthur legend of the sword shot
"[""China""]",what is jax real name from sons of anarchy
"[""PewDiePie""]",what degree do you get out of medical school
"[""copper""]",who has the most rushing yards in a season
"[""Meredith Willson""]",when did earth's population reached 6 billion
"[""Spanish""]",when did france and great britain declare war on germany
"[""PewDiePie""]",who holds the world record for most world records
"[""2000""]",who sponsored or started the colony at roanoke
"[""1988""]",who issued the decree written in three translations on the rosetta stone
"[""Over 2,500""]",who ordered the death of the knights templar
"[""Spanish""]",how many books are in the sherlock holmes series
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who is the world's longest reigning monarch ever
"[""1900""]",what is the type of government in brazil
"[""in 2018""]",when does school leaving age change to 18
"[""2017""]",what are 5 us states with spanish names
"[""Citytv""]",when did delhi became the capital of british india
"[""Italy"",""Adriatic Sea"",""Germany"",""Bohemia""]",when does mother come out at the cinema
"[""Shirley Mae Jones""]",who did ava jerome kill on general hospital
"[""George Hudson""]",when did the outsiders first appear on wcw
"[""Jose Garces""]",where does the water from slide rock come from
"[""Charles Young""]",what happened to flight 103 in 1988 in locherbie scotland
"[""2018""]",how many episodes are there in season 7 game of thrones
"[""Jason Michael Lee""]",who voices marco from star vs the forces of evil
"[""35""]",who founded the church of latter day saints
"[""oxidative phosphorylation""]",when was the term dark ages first used
"[""March 9, 2018""]",who did kyle play in little house on the prairie
"[""1998""]",when is the new episode of grey's anatomy airing
"[""in some cities in Mexico"",""southern France"",""Pamplona""]",when was registry of interpreters for the deaf founded
"[""Lacey Turner""]",when was the constitution of the united states ratified
"[""Gal Gadot""]",when do we vote for governor in michigan
"[""Spanish""]",who played our girl in the first series
"[""George Hudson""]",when did mt. rainier last have a significant eruption
"[""Marvin Gaye""]",what does barium do in a ct scan
"[""Marvin Gaye""]",when did the first season of black mirror come out
"[""US$500""]",who determines who the government will be in australia
"[""1920 to 1933""]",who plays the grandmother in switched at birth
"[""Marley""]",where does the prime minister of israel live
"[""Citytv""]",the time of day just after the sunsets
"[""Constantine""]",who played ryan's brother in the oc
"[""the Cambrian explosion""]",who won the popular vote in the 2016 u.s. presidential election
"[""March 9, 2018""]",where is honey i shrunk the audience in disney world
"[""Spanish""]",when does burke come back to grey's
"[""V8 engine""]",who is announcing tonight's world series game
"[""December 15, 2017""]",when did it become mandatory to have a social security number
"[""Australia""]",where did they film attack of the clones
"[""July 16, 2017""]",who won the golden ball of fifa 2018
"[""Windsor Great Park"",""Warner Bros. Studios, Leavesden"",""Snowdonia""]",where was the cabinet of dr caligari filmed
"[""18""]",who won the 2017 super high roller bowl
"[""Christopher Robert Evans""]",when did the song lost boy come out
"[""Zone Improvement Plan""]",who is known as iron man of haryana
"[""4""]",when did symphony of the seas set sail
"[""Guaranteed Rate Field""]",who was the japanese leader during world war ii
"[""12""]",when was the metric system adopted in england
"[""Jonah Marais Roth Frantzich"",""Daniel James Seavey"",""Jack Robert Avery"",""Corbyn Matthew Besson"",""Zachary Dean Herron""]",the chihuahua is a breed of dog believed to originate from what country
"[""Australia""]",who wrote the night the lights went out in georgia lyrics
"[""Marvin Gaye""]",where is the last scene of the sound of music filmed
"[""1981""]",who are the four actresses in the movie book club
"[""China""]",when did the first guardians of the galaxy comic come out
"[""a compulsory governmental insurance system""]",list of fair play award in ipl 2018
"[""Saleisha Stowers""]",when was the last time the browns were in the super bowl
"[""Anderson Silva""]",who coined the phrase manifest destiny and what does it mean
"[""redox reactions""]",who is the original singer of i think we're alone now
"[""December 2003""]",how many different types of daylilies are there
"[""12""]",when was pslv launched for the first time
"[""Elstree Studios""]",journey to the center of the earth actors names
"[""Queen's Park""]",when do jim and pam get together on the office
"[""video editing""]",whats the name of the orangutan in jungle book
"[""10 one-hour episodes""]",who plays michael myers in the original halloween
"[""horses""]",current world heavyweight champion of the ibf wbo wba and ibo
"[""Gabrielle Haugh""]",who scored the winning goal in the 1990 world cup final
"[""Mary Kate Schellhardt""]",what is the population in sutherland springs texas
"[""pyramidion""]",who does marshall end up with in how i met your mother
"[""Phillip Alford""]",how old is the kid that plays bruce wayne on gotham
"[""1967""]",how many episodes of jane the virgin is there
"[""Australia""]",what episode of the flash is crisis on earth x
"[""Bella Dayne""]",where does the ribeye come from on a cow
"[""Abigail Rokison-Woodall""]",who plays zoey on how i met your mother
"[""PewDiePie""]",when is the last time the celtics won a championship
"[""Jimmy Cliff""]",how many blocks did it take to build the great pyramid of khufu
"[""Welton Academy""]",when did the us women's team win the world cup
"[""Bella Dayne""]",when is mass conserved according to the law of conservation of mass
"[""August 17, 2018""]",where was the movie can't buy me love filmed
"[""eastward, in prograde motion""]",how many branches of hdfc life insurance in india
"[""Prince Phillip""]",what does the zip in zip code stand for
"[""a compulsory governmental insurance system""]",when did canada became a colony of britain
"[""2018""]",you shook me all night long video actress
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",what powers does the governor general have in australia
"[""PewDiePie""]",who was the first native american to greet the pilgrims
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",what kinds of bonds are broken by b-amylase
"[""Amanda Shiflett""]",who wrote we belong together by mariah carey
"[""18 August 2011""]",who is the voice of shadow on homeward bound
"[""12""]",when did the tenth doctor regenerate into himself
"[""Anderson Silva""]",what came out first arkham city or arkham asylum
"[""Season 4, Episode 8""]",where does the current president of france live
"[""2000""]",when is season 5 episode 11 of steven universe coming out
"[""Ryan ten Doeschate""]",when does the new series of wentworth come out
"[""Jesse Donald Knotts""]",who ran the first sub 4 minute mile
"[""12""]",when did england last win the rugby union world cup
"[""122""]",when was the original clash of the titans made
"[""V8 engine""]",sound of music where did they escape to
"[""Josh Groban""]",who built the first altar in the bible
"[""March 9, 2018""]",who has the most money in the nba
"[""2010""]",who wrote the song the fighter by keith urban
"[""35""]",where is the next fifa world cup going to take place
"[""Lacey Turner""]",who won the smackdown tag team champions at money in the bank
"[""constitutional republic""]",who sang the song please come to boston
"[""2017""]",which indian state does dish bisi bele bhath belong to
"[""2017""]",where does the tri tip steak come from
"[""1981""]",when was the first tom and jerry cartoon released
"[""Clemson\n1""]",who was the top scorer in the premier league last season
"[""Thurl Ravenscroft""]",when did the philadelphia eagles start playing football
"[""eastward, in prograde motion""]",who do the avengers fight in infinity war
"[""the Cambrian explosion""]",original singer of how am i supposed to live without you
"[""1967""]",who has the most ncaa mens basketball championships
"[""18""]",how many fraternities and sororities are at miami university
"[""St. Louis Cardinals"",""San Francisco Giants""]",question 2 of 5 who is the author of the harry potter series
"[""1967""]",what determines the number of seats in the house of representatives
"[""oxidative phosphorylation""]",when did the united states get involved in world war ii
"[""2018""]",what is the name of the compound with the formula al(ch3coo)3
"[""2000""]",what sports did jackie robinson play besides baseball
"[""Molt Taylor""]",what movie is singing in the rain from
"[""Zone Improvement Plan""]",who wrote the song do i love you
"[""centroid""]",what is the meaning of g s m
"[""Spanish""]",the south carolina exposition and protest was published in response to the
"[""Anil Kumar Jha""]",what channel is the weather channel.on direct tv
"[""Queen's Park""]",who takes over in the absence of the chef de cuisine
"[""John O'Banion""]",who has got the most followers in instagram
"[""Eli Marienthal""]",who plays ducky's assistant casey on ncis
"[""December 15, 2017""]",where is sperm made in the human body
"[""Miguel Cabrera""]",when did figure skating become an olympic sport
"[""March 9, 2018""]",who won the rugby between sa and england
"[""Anderson Silva""]",who played grace's daughter on will and grace
"[""Bella Dayne""]",who played phoebe's mother on the tv series friends
"[""Clemson\n1""]",what is the elevation of uluru-kata (in meters) in australia
"[""PewDiePie""]",what network does metro pcs run off of
"[""2015""]",how many episodes are in part 4 of the ranch
"[""George Hudson""]",who was the first woman pm of india
"[""ice caps""]",who developed the steam engine that could drive machinery
"[""April 1, 1999""]",when's the last time peru made it to the world cup
"[""9""]",black mirror season 4 episode 3 shooting locations
"[""12""]",largest great white shark ever caught on rod and reel
"[""4""]",who follows the secretary of state in presidential succession
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",who wrote it had to be you lyrics
"[""2–4 years""]",who sings listen to your heart original version
"[""Carole King""]",who plays yvonne in can i have your number
"[""those that have died""]",when does star wars the last jedi play
"[""China""]",what's the best record in major league baseball history
"[""12""]",when did ellis island close as an immigration station
"[""9""]",who played young jane in jane the virgin
"[""Islamic prophet Muhammad""]",where does a cell obtain the energy for active transport
"[""Queen's Park""]",who belongs to the absurd school of drama
"[""1960""]",who plays bob on that 70's show
"[""2002""]",when does the 7th season of once upon a time come out
"[""the axon terminal""]",describe how soil damage due to salinity could be reduced
"[""1998""]",who won the indian national title for man in 2003 in chess
"[""Jose Garces""]",who sings the song it should've been me
"[""Anil Kumar Jha""]",when will season 2 of anne with an e be released on netflix
"[""August 17, 2018""]",how many structures burned in the santa rosa fire
"[""1988""]",who won the second battle of sabine pass
"[""April 28, 2017""]",what state is the new england patriots football team from
"[""Pom Klementieff""]",when does nfl regular season schedule come out
"[""Calcium ions""]",when was the peace treaty signed in ww2
"[""122""]",when was the last time the dodgers and the yankees played in the world series
"[""Spectre""]",who did lin manuel miranda play in hamilton
"[""rose window""]",when was the first gold dollar coin made
"[""12""]",who played mr freeze in the batman tv series
"[""1939""]",who plays the mom in the fault in our stars
"[""Christopher Robert Evans""]",the 2000 presidential election came down to which state's electoral votes
"[""December 15, 2017""]",when was the last year georgia beat florida
"[""Guaranteed Rate Field""]",who does the voice for the geico gecko
"[""those that have died""]",who played han solo son in star wars
"[""ground state""]",what happened to flight 103 in 1988 in locherbie scotland
"[""2002""]",james taylor long ago and far away backing vocals
"[""Dylan""]",when was the first lever action repeating rifle made
"[""Parafollicular cells""]",which state of india has its own flag
"[""the Cambrian explosion""]",girl from hinder lips of an angel video
"[""1900""]",camila cabello never be the same release date
"[""May 5, 1992""]",who started the saka era still used by the government of india
"[""1967""]",who is the highest paid athlete in the nba
"[""Citytv""]",first country to declare independence from the soviet union
"[""Lacey Turner""]",when did just dance by lady gaga come out
"[""Spanish""]",who represents fresno in the california assembly and state senate
"[""Barbara Stanwyck"",""Linda Evans"",""Lee Majors"",""Peter Breck"",""Richard Long""]",who is the mother of moses in the holy bible
"[""In 1995""]",what's carly's last name in icarly
"[""Parafollicular cells""]",how many u-boats did germany have in world war 2
"[""Spectre""]",where do i find the gifts of the spirit in the bible
"[""Mary Kate Schellhardt""]",the munsters today and mcmillan & wife star john
"[""Anil Kumar Jha""]",when was the first harry pitter book released
"[""Parafollicular cells""]",what kind of music did whitney houston sing
"[""those that have died""]",what case applied the exclusionary rule to the states
"[""35""]",what allies suffered the greatest military and civilian loss of life during world war ii
"[""July 16, 2017""]",who was in charge of the spanish inquisition
"[""ice caps""]",who is the head of defence in india
"[""Jason Michael Lee""]",who sang the original greatest love of all
"[""9""]",where is the sydney opera house located in australia
"[""2015""]",when did the winter olympics start this year
"[""2012""]",where was the cabinet of dr caligari filmed
"[""2018""]",who played the father on my three sons
"[""Sachin Tendulkar""]",who sang will it go round in circles
"[""1960""]",who establishes the rules about naturalization of citizens
"[""May 5, 1992""]",who wrote the letter to the hebrews in the bible
"[""12""]",what is the channel number for cartoon network on spectrum
"[""Spectre""]",how many places did the israelites camp in the wilderness
"[""Welton Academy""]",what is jude's friends name on the fosters
"[""Phillip Alford""]",what type of dog is fang from get smart
"[""a compulsory governmental insurance system""]",what kind of fur was used in the 1933 film king kong
"[""2018""]",who had the most points in an nba game
"[""eastward, in prograde motion""]",who is becky in when calls the heart
"[""1980""]",which state elected maximum member of the rajya sabha
"[""ground state""]",who played the first lady in olympus has fallen
"[""1920 to 1933""]",when did we start singing god save the queen
"[""ice caps""]",who is jack in a star is born
"[""West Indies""]",when do riley and danny get together in baby daddy
"[""New York Yankees""]",who sang the song with or without you
"[""1939""]",female roles in joseph and the technicolor dreamcoat
"[""volume of the container decreases""]",who is the voice actor for erza in fairy tail
"[""Over 2,500""]",when did canada sign the un declaration on the rights of indigenous peoples
"[""Dylan""]",where are the highest tides in the us
"[""1939""]",where was ex on the beach season 4 filmed
"[""horses""]",what is the 2nd most viewed video on youtube
"[""those that have died""]",who invested in the green fresh patch pitch
"[""August 27, 2017""]",what unit would you use to measure the weight of a apple
"[""July 16, 2017""]",when did the game of thrones books come out
"[""1967""]",where did the first in n out open
"[""eastward, in prograde motion""]",when did india win its first cricket world cup
"[""PewDiePie""]",where are hair follicles located in the skin
"[""the Ivrea Codex"",""the Apt Codex""]",when was the women's army corps established
"[""New Netherland""]",who was the first host of antiques roadshow
"[""1962""]",who has been appointed new president of the indian council of cultural relations
"[""April 28, 2017""]",what are unalienable rights in the declaration of independence
"[""Lionel Messi""]",who wrote you don't know what it's like to love somebody
"[""1988""]",how many innings are there in the world series
"[""Mars Bonfire""]",who conducted experiments to determine how much earth weighs
"[""Marvin Gaye""]",who was looking for a heart in the wizard of oz
"[""a compulsory governmental insurance system""]",name the right bank and the left bank tributaries of ganga
"[""Elvy Yost"",""Max Carver"",""Keli'i""]",the girl that played hilary on fresh prince
"[""2002""]",who plays darla's mom on queen sugar
"[""Mahagauri"",""Skandamata"",""Siddhidhatri"",""Kaalratri"",""Kushmanda"",""Shailaputri"",""Chandraghanta"",""Brahmacharini"",""Katyayini""]",who has the most wins ever in nascar
"[""2010""]",what language is the king james version of the bible
"[""George Casper Homans""]",who hoisted indian national flag for the first time
"[""In 1995""]",who has the most grand slams in major league baseball history
"[""the Cambrian explosion""]",who wrote as long as i live by toni braxton
"[""Sachin Tendulkar""]",where was the ark of the covenant taken
"[""Queen's Park""]",where does the surname janse van rensburg come from
"[""San Antonio""]",who made the song i wish i was a baller
"[""December 2003""]",when was the book the lion the witch and the wardrobe published
"[""Venus""]",what percentage of the everglades remains and is protected by the park
"[""Venus""]",how many episodes are in season 8 of modern family
"[""Mexico"",""Soviet Union""]",what materials were used in ancient greek architecture
"[""Jason Michael Lee""]",when did rodan and fields start direct sales
"[""John O'Banion""]",who led the hebrews out of their captivity in egypt
"[""2018""]",who's the actress that plays kevin costner's daughter on yellowstone
"[""1967""]",who is hope engaged to on days of our lives
"[""a maroon Bristol 405""]",where does the saying skin in the game come from
"[""1982""]",who played the boy in kramer vs kramer
"[""1980""]",when did the uk smoking ban came into force
"[""2015""]",where is the scottish golf open being played
"[""1982""]",what episode do eddie and patricia get back together
