date,pressure,temperature,wind
2010-07-30T02:50:10,1016.5,10.9,3.6
2010-03-28T23:01:09,1016.2,9.4,3.5
2010-04-17T11:26:14,1017.0,11.4,3.9
2010-03-12T03:11:02,1017.2,3.1,3.5
2010-10-20T01:34:33,1018.8,6.8,3.7
2010-03-17T01:47:24,1017.4,5.9,3.6
2010-10-02T20:05:47,1017.3,6.5,3.8
2010-10-21T11:31:27,1017.7,10.5,3.1
2010-11-05T23:59:46,1017.7,10.4,3.6
2010-02-21T11:23:37,1017.5,13.6,3.5
2010-07-19T03:37:17,1016.9,7.5,3.8
2010-12-29T19:33:59,1017.5,11.2,2.7
2010-05-31T18:16:07,1016.8,7.3,3.2
2010-09-04T12:34:10,1017.7,6.3,3.4
2010-05-14T18:56:24,1017.3,6.4,3.7
2010-05-09T10:31:10,1018.6,5.4,4.0
2010-05-21T05:44:44,1016.9,12.9,3.4
2010-04-03T12:28:49,1017.2,12.8,3.6
2010-11-07T22:44:20,1016.7,4.3,3.8
2010-07-19T20:02:50,1016.3,9.3,3.5
2010-06-02T10:24:30,1017.5,6.5,3.9
2010-05-16T04:50:02,1017.0,15.5,3.8
2010-12-20T08:30:54,1018.1,15.3,3.3
2010-01-15T12:02:45,1017.8,17.9,4.0
2010-06-15T15:54:27,1017.0,12.0,4.4
2010-01-23T13:35:40,1017.9,6.9,3.5
2010-11-04T02:31:36,1017.0,6.7,4.3
2010-08-09T16:49:20,1017.7,24.4,2.9
2010-09-25T18:26:44,1016.5,7.7,4.7
2010-10-06T18:47:37,1016.6,13.0,4.4
2010-02-12T18:11:24,1017.4,8.0,3.2
2010-08-02T17:21:51,1017.2,13.7,3.0
2010-06-17T09:45:56,1017.9,12.6,3.7
2010-10-03T07:51:26,1016.5,8.1,3.4
2010-11-06T11:18:54,1016.2,3.1,4.1
2010-05-10T05:32:47,1016.4,12.8,4.5
2010-02-02T02:17:12,1017.2,14.0,3.3
2010-09-20T01:34:28,1018.7,24.4,3.6
2010-04-30T09:26:16,1017.0,14.3,4.1
2010-01-04T03:23:36,1017.4,9.9,3.9
2010-08-24T01:10:11,1018.3,11.6,4.0
2010-06-10T15:34:54,1015.6,4.0,3.5
2010-07-02T22:51:01,1017.8,4.3,3.1
2010-09-21T10:46:39,1016.5,8.8,3.9
2010-07-04T23:39:39,1017.3,8.6,3.6
2010-09-01T01:59:19,1016.6,4.9,3.3
2010-08-18T10:48:09,1018.3,3.1,2.9
2010-03-28T18:28:51,1016.5,19.6,3.7
2010-10-12T08:26:16,1016.0,9.2,3.3
2010-04-27T20:04:21,1016.8,17.3,3.8
2010-07-08T09:35:30,1016.7,12.5,3.4
2010-04-12T05:17:49,1017.8,20.3,3.9
2010-06-08T06:40:08,1017.0,14.5,4.4
2010-08-17T03:02:59,1016.3,6.2,3.1
2010-03-09T18:30:39,1018.1,10.2,3.3
2010-10-15T01:23:30,1016.8,7.2,3.7
2010-11-06T21:07:14,1017.0,10.6,3.7
2010-07-30T14:38:23,1017.0,11.3,4.3
2010-08-09T13:58:50,1017.1,6.3,3.0
2010-10-09T14:12:32,1016.7,15.0,3.5
2010-04-14T08:52:47,1017.2,9.0,2.7
2010-02-17T15:59:58,1017.0,6.8,3.3
2010-10-14T17:48:48,1016.4,12.5,4.2
2010-02-19T04:38:59,1017.2,20.2,4.2
2010-06-03T16:17:58,1017.5,3.7,3.7
2010-07-04T15:18:35,1018.1,22.5,3.9
2010-12-27T04:17:51,1017.2,15.1,3.9
2010-02-08T15:12:47,1016.9,13.6,3.7
2010-07-25T15:14:16,1017.1,6.7,4.0
2010-04-30T18:47:09,1017.7,14.7,3.4
2010-03-09T07:00:29,1017.7,9.6,3.6
2010-10-03T23:50:40,1017.1,6.8,3.5
2010-05-23T12:38:32,1017.4,5.5,3.9
2010-07-18T19:59:34,1016.5,10.8,3.1
2010-11-03T14:44:23,1017.0,14.9,3.7
2010-02-10T20:15:35,1018.6,9.8,3.7
2010-01-10T23:03:15,1017.6,6.3,3.3
2010-05-10T12:52:41,1016.8,6.9,3.7
2010-07-07T12:18:01,1017.2,3.1,4.6
2010-05-08T05:29:01,1016.6,4.5,3.5
2010-03-14T11:11:14,1017.0,9.6,3.9
2010-10-19T03:03:36,1018.1,4.9,3.5
2010-05-08T01:52:29,1016.8,9.2,3.2
2010-05-27T21:37:44,1018.7,5.2,4.0
2010-07-30T06:37:43,1015.4,11.7,4.0
2010-11-04T05:08:28,1016.6,7.2,3.0
2010-02-24T13:14:53,1016.3,10.3,2.5
2010-06-27T09:33:01,1015.7,15.6,3.7
2010-04-04T17:26:42,1016.6,14.1,4.1
2010-08-27T01:17:39,1016.2,15.1,3.7
2010-04-12T01:49:08,1018.0,9.7,3.4
2010-11-28T17:04:52,1017.3,5.4,3.2
2010-03-29T08:23:40,1017.2,5.9,3.4
2010-06-27T22:42:13,1017.2,5.3,3.9
2010-07-29T10:02:20,1017.9,5.4,3.8
2010-09-19T01:10:25,1018.3,11.2,3.5
2010-01-25T18:09:03,1015.6,21.4,2.7
2010-09-04T22:19:37,1017.1,18.2,2.9
2010-05-14T16:31:58,1017.5,16.5,3.5
2010-09-29T02:01:35,1017.5,18.0,4.5
2010-11-17T08:48:36,1016.0,5.8,3.0
2010-08-03T03:19:12,1017.4,17.4,3.6
2010-07-11T12:46:23,1016.3,16.7,2.8
2010-07-04T23:59:27,1017.9,17.4,3.2
2010-01-26T15:45:11,1017.1,5.4,3.7
2010-05-04T05:18:51,1016.5,6.8,3.8
2010-06-01T11:32:44,1016.9,14.1,3.4
2010-06-28T18:59:15,1018.0,17.2,3.7
2010-09-08T13:19:52,1018.9,18.9,2.7
2010-12-17T20:35:35,1018.4,9.8,3.7
2010-12-17T18:33:09,1017.4,6.1,3.3
2010-11-30T16:43:05,1016.1,13.9,2.4
2010-06-14T07:21:29,1017.9,13.1,3.3
2010-05-09T08:27:01,1016.3,23.7,3.5
2010-05-12T18:27:34,1015.8,12.8,3.8
2010-11-25T11:50:53,1017.3,10.3,3.3
2010-01-15T06:42:52,1015.4,12.0,3.8
2010-03-11T01:38:09,1017.6,10.4,3.4
2010-08-06T16:14:39,1015.9,11.9,3.7
2010-03-07T03:07:42,1016.6,7.3,3.9
2010-02-17T14:47:53,1015.5,16.1,4.1
2010-07-05T05:34:50,1017.7,7.1,4.0
2010-05-31T22:22:16,1017.1,6.1,4.1
2010-01-14T02:52:11,1016.2,9.0,3.1
2010-06-05T03:55:35,1017.8,4.1,4.2
2010-07-22T23:21:19,1017.4,4.9,2.6
2010-11-02T13:06:00,1017.1,6.0,4.0
2010-03-10T06:11:10,1017.2,14.5,3.2
2010-01-31T01:49:41,1016.0,10.9,3.6
2010-07-25T15:42:26,1017.4,21.9,4.1
2010-07-02T03:34:21,1017.8,13.2,3.7
2010-05-28T19:13:33,1017.6,8.1,3.2
2010-08-31T03:54:37,1016.6,24.4,3.9
2010-04-09T08:11:12,1016.1,6.6,2.9
2010-02-18T02:27:28,1016.6,11.6,3.7
2010-01-27T14:43:13,1016.9,12.0,3.9
2010-09-19T20:48:11,1016.9,14.3,3.5
2010-01-20T18:38:31,1016.8,9.3,3.9
2010-09-07T10:41:21,1017.4,15.4,3.6
2010-07-18T23:45:29,1016.7,9.3,3.4
2010-04-11T01:14:01,1017.2,11.2,3.6
2010-02-10T02:44:14,1017.4,6.5,3.4
2010-12-26T22:21:05,1016.3,8.6,4.1
2010-04-25T23:50:50,1016.7,5.0,3.5
2010-03-17T21:43:52,1017.5,17.2,4.7
2010-12-20T18:59:06,1016.7,7.0,3.4
2010-02-05T02:05:26,1016.8,12.5,3.4
2010-12-12T02:53:14,1016.6,11.3,3.6
2010-03-18T07:52:44,1017.5,7.0,3.6
2010-08-23T22:10:37,1018.4,12.7,3.8
2010-05-16T01:47:15,1017.4,8.0,3.2
2010-10-04T02:34:22,1017.1,12.0,3.7
2010-01-21T22:43:53,1016.9,3.6,3.5
2010-07-23T09:13:51,1016.2,17.4,4.7
2010-07-04T09:26:51,1017.9,19.6,2.8
2010-06-01T00:45:49,1018.4,17.3,2.8
2010-08-31T15:12:46,1017.0,10.2,3.6
2010-02-28T09:32:02,1017.2,13.3,3.6
2010-03-25T10:34:17,1017.1,10.2,3.4
2010-12-13T13:33:14,1016.6,9.3,3.6
2010-01-14T21:52:41,1017.7,12.5,4.2
2010-05-19T16:12:56,1015.6,10.7,3.8
2010-07-05T23:16:33,1017.4,12.3,2.3
2010-08-07T04:58:02,1017.1,16.5,4.0
2010-03-03T15:42:14,1017.2,17.4,4.2
2010-12-19T05:32:44,1016.3,12.1,3.7
2010-11-28T07:31:13,1016.8,5.9,3.6
2010-03-22T00:37:57,1017.5,11.7,3.7
2010-03-12T19:42:46,1017.9,6.3,4.1
2010-10-19T14:38:03,1018.0,7.2,3.9
2010-04-02T02:58:19,1016.9,12.0,3.0
2010-08-16T20:26:24,1018.3,8.9,3.8
2010-09-12T22:38:20,1016.9,10.3,4.1
2010-01-13T22:04:50,1016.2,5.2,3.2
2010-07-08T18:06:26,1017.9,24.4,4.0
2010-03-09T01:04:06,1018.0,7.9,4.4
2010-12-06T03:23:13,1016.5,8.9,3.1
2010-03-04T10:10:23,1016.1,9.0,4.2
2010-08-11T03:14:25,1016.5,15.6,3.6
2010-02-07T00:54:42,1018.0,10.0,4.0
2010-01-18T05:35:54,1018.2,6.6,3.1
2010-09-28T08:03:09,1017.8,9.4,3.5
2010-02-03T23:18:04,1015.6,6.4,3.2
2010-09-06T12:37:10,1018.3,10.7,3.7
2010-05-28T22:05:24,1017.4,15.5,3.5
2010-10-30T14:48:15,1016.6,6.3,4.3
2010-05-02T08:48:15,1016.1,16.3,3.8
2010-01-21T11:17:42,1017.0,13.4,3.9
2010-05-21T08:19:18,1017.6,3.1,3.8
2010-12-26T06:12:50,1017.8,12.7,4.0
2010-05-30T06:41:02,1017.7,11.7,3.6
2010-08-03T07:35:37,1016.9,10.0,4.0
2010-11-15T00:12:42,1016.8,14.4,3.3
2010-02-25T12:47:23,1017.6,16.3,3.8
2010-02-24T01:01:34,1017.0,6.7,3.0
2010-10-29T12:08:20,1017.6,4.6,3.4
2010-08-01T10:16:21,1016.9,15.8,3.7
2010-01-26T08:23:53,1017.2,14.3,4.1
2010-10-11T12:10:35,1017.0,7.1,3.1
2010-12-29T23:08:24,1015.9,8.7,4.2
2010-02-22T18:35:33,1016.2,8.7,4.4
2010-05-14T01:51:51,1017.0,12.4,3.7
2010-05-26T01:25:03,1017.7,7.8,4.7
2010-07-11T19:17:45,1017.0,3.1,3.8
2010-04-10T15:15:50,1017.4,4.6,2.9
2010-05-25T21:37:30,1016.4,5.1,3.1
2010-02-22T13:17:45,1017.0,10.4,3.1
2010-04-16T16:24:08,1018.3,10.5,3.3
2010-09-15T16:50:06,1016.9,9.7,2.5
2010-05-13T20:43:59,1017.3,15.5,3.8
2010-11-03T03:36:50,1016.9,16.1,4.3
2010-02-19T12:51:09,1017.2,14.8,4.3
2010-09-05T08:44:49,1016.6,7.7,4.4
2010-09-24T04:39:22,1016.8,15.9,2.9
2010-07-15T16:58:18,1016.9,13.1,3.9
2010-03-01T20:57:19,1017.6,10.7,3.8
2010-01-03T14:41:42,1016.3,8.0,3.7
2010-01-11T19:31:00,1016.6,13.0,3.6
2010-11-20T06:21:57,1018.6,17.0,3.8
2010-08-08T18:35:44,1016.7,7.8,3.4
2010-09-22T23:42:40,1018.8,13.1,2.9
2010-06-14T18:22:03,1017.2,15.9,3.9
2010-09-23T04:32:28,1017.6,14.8,3.6
2010-09-13T12:06:11,1017.5,15.5,3.8
2010-10-02T17:49:34,1018.5,5.3,3.6
2010-01-16T00:30:42,1017.9,5.6,3.4
2010-05-06T05:42:09,1017.2,12.6,3.8
2010-06-08T06:25:18,1017.2,6.7,4.0
2010-12-22T07:52:55,1016.3,6.6,3.6
2010-05-28T13:01:19,1016.9,12.2,4.4
2010-08-02T22:30:27,1018.0,5.7,3.8
2010-08-29T21:08:02,1018.1,17.8,4.0
2010-07-01T02:13:03,1015.9,8.8,4.4
2010-08-15T22:36:04,1017.3,15.7,3.3
2010-02-03T10:11:49,1017.6,22.1,3.6
2010-08-22T14:40:47,1017.9,24.4,4.6
2010-06-28T17:12:34,1017.8,9.1,4.4
2010-02-22T01:35:59,1017.9,5.3,3.4
2010-10-12T00:17:23,1017.7,11.3,3.6
2010-12-13T22:12:24,1016.8,19.7,3.5
2010-03-23T23:22:45,1017.9,4.9,4.1
2010-12-05T16:55:48,1016.1,18.4,3.6
2010-06-02T18:59:43,1016.7,13.1,3.7
2010-07-16T13:58:29,1016.2,9.8,4.0
2010-10-15T19:27:53,1017.6,7.2,2.9
2010-11-06T08:48:36,1016.5,7.8,3.6
2010-08-19T00:36:56,1017.7,9.8,3.6
2010-08-27T13:49:41,1017.8,10.1,3.0
2010-08-13T21:48:41,1017.5,15.1,3.4
2010-04-05T06:16:00,1016.7,7.9,2.4
2010-10-20T11:27:04,1016.9,8.4,3.8
2010-01-13T02:50:02,1016.2,14.4,2.9
2010-12-26T13:22:50,1016.7,7.7,4.2
2010-11-22T04:13:51,1017.2,7.6,4.7
2010-06-03T07:31:19,1018.7,3.3,3.5
2010-06-14T08:50:49,1016.8,7.3,3.2
2010-07-29T10:00:07,1016.2,10.7,3.1
2010-03-14T23:35:46,1017.4,4.1,3.6
2010-10-17T20:13:42,1016.8,9.6,3.5
2010-01-08T16:32:45,1016.9,9.1,3.0
2010-02-24T05:06:51,1017.8,8.3,4.0
2010-05-14T02:37:42,1019.5,5.9,4.1
2010-10-31T03:52:58,1015.8,13.0,3.1
2010-09-25T04:30:02,1017.2,4.6,3.7
2010-12-09T17:34:08,1017.3,14.0,3.5
2010-06-17T04:13:31,1018.3,9.0,3.2
2010-03-09T10:49:18,1018.2,17.3,3.2
2010-01-05T08:11:15,1016.2,4.6,4.4
2010-12-21T18:10:48,1017.1,8.7,4.1
2010-02-12T20:24:25,1016.8,8.3,3.9
2010-11-09T09:19:43,1016.2,5.4,3.1
2010-06-26T04:21:39,1017.8,15.9,3.3
2010-04-15T12:55:36,1017.5,14.5,3.5
2010-01-06T00:24:55,1017.8,9.0,4.0
2010-07-20T14:22:19,1016.8,10.1,3.3
2010-07-30T21:10:30,1017.8,7.3,4.2
2010-06-08T06:04:34,1017.6,9.4,3.2
2010-06-14T21:08:03,1017.4,3.1,4.1
2010-01-31T12:39:30,1017.5,5.8,3.3
2010-09-22T11:38:56,1016.9,4.7,3.5
2010-07-06T16:17:44,1017.4,8.3,3.5
2010-07-25T09:10:21,1016.9,8.4,3.4
2010-06-08T16:55:54,1017.9,6.2,3.1
2010-09-17T04:42:48,1018.2,10.9,4.0
2010-05-10T23:24:25,1017.5,24.4,3.9
2010-01-14T03:14:58,1017.9,17.8,3.1
2010-09-05T23:01:09,1016.4,7.4,3.2
2010-12-02T16:28:56,1017.5,24.4,3.7
2010-05-09T12:21:13,1016.7,8.1,2.4
2010-02-06T06:37:33,1017.8,18.5,4.2
2010-05-06T04:31:36,1017.3,5.0,3.3
2010-03-23T23:32:28,1017.9,6.8,2.8
2010-07-13T22:06:12,1017.1,8.0,3.2
2010-04-18T18:36:07,1017.9,9.8,2.6
2010-02-20T14:01:57,1015.4,10.4,2.7
2010-08-03T21:28:26,1018.0,13.4,3.4
2010-01-18T08:17:26,1018.3,8.1,3.8
2010-08-06T10:11:43,1016.5,12.5,3.3
2010-09-03T23:26:22,1016.7,6.5,4.4
2010-09-11T11:49:32,1017.5,12.8,3.3
2010-03-16T07:06:37,1017.9,8.7,4.0
2010-08-14T20:31:05,1016.6,12.5,3.2
2010-10-24T14:01:45,1017.3,7.7,4.1
2010-02-04T05:19:48,1017.2,6.6,3.5
2010-12-21T09:25:35,1018.1,8.6,3.4
2010-12-17T08:01:37,1016.6,9.3,3.5
2010-10-16T15:11:40,1017.3,8.1,3.6
2010-03-17T23:39:40,1016.0,6.7,3.6
2010-02-17T06:57:52,1017.7,20.8,4.1
2010-02-22T00:01:24,1017.5,11.1,3.6
2010-09-28T05:11:25,1017.3,11.4,3.7
2010-09-04T06:25:21,1017.4,8.0,3.7
2010-05-30T23:43:13,1017.1,21.4,3.8
2010-06-12T21:39:08,1018.2,19.7,4.7
2010-01-13T15:10:17,1017.6,8.8,3.6
2010-03-31T08:29:22,1017.0,24.4,4.3
2010-07-19T12:53:29,1017.2,11.4,3.4
2010-10-02T22:43:42,1017.4,10.3,3.0
2010-01-21T01:09:40,1018.0,14.9,4.1
2010-10-12T09:27:42,1016.8,7.9,2.9
2010-12-26T18:32:59,1017.1,18.0,3.4
2010-03-16T11:58:24,1017.6,9.8,4.2
2010-09-11T15:06:16,1017.9,9.9,3.8
2010-03-25T03:48:06,1017.3,10.3,3.5
2010-04-28T08:14:19,1016.2,13.8,3.2
2010-11-20T02:20:00,1017.0,24.1,3.2
2010-06-27T04:34:00,1017.1,14.9,3.2
2010-12-19T13:27:43,1017.2,8.6,4.1
2010-09-18T02:34:48,1016.6,24.4,3.5
2010-10-09T17:02:07,1015.6,10.4,3.3
2010-12-18T02:46:58,1016.3,8.1,3.8
2010-12-11T11:12:11,1016.2,18.5,3.0
2010-04-19T21:00:40,1016.3,6.5,3.1
2010-11-30T14:43:34,1016.7,5.9,4.1
2010-12-08T15:00:09,1017.6,10.5,3.9
2010-05-07T14:49:08,1017.2,8.3,3.7
2010-08-07T23:12:13,1016.6,10.2,3.9
2010-10-15T00:03:58,1017.3,14.7,3.5
2010-05-02T23:37:33,1016.8,12.7,2.7
2010-10-29T20:12:07,1016.6,7.3,4.7
2010-02-03T19:38:48,1017.5,5.0,3.0
2010-12-05T12:07:10,1017.3,9.3,4.4
2010-02-06T13:55:35,1016.7,10.7,3.6
2010-12-10T08:43:46,1017.1,7.5,4.5
2010-03-28T01:58:34,1016.9,9.1,3.3
2010-03-06T02:47:00,1017.7,10.8,3.8
2010-07-19T19:28:21,1018.0,5.9,3.3
2010-12-02T16:43:35,1017.7,12.9,3.9
2010-11-28T08:21:52,1018.1,10.9,4.3
2010-08-01T20:00:39,1018.6,9.0,3.2
2010-12-16T02:16:16,1016.3,24.4,4.2
2010-12-16T15:00:50,1016.8,13.2,4.7
2010-04-08T10:04:39,1016.8,14.6,3.6
2010-12-28T11:52:38,1016.7,6.4,2.9
2010-12-21T07:01:58,1017.7,6.4,2.9
2010-10-11T16:09:51,1017.7,8.1,3.6
2010-01-10T07:13:34,1016.7,6.8,3.5
2010-09-16T15:31:40,1016.0,12.7,2.4
2010-07-20T11:12:09,1016.6,8.2,3.9
2010-04-18T20:57:21,1017.2,10.2,2.8
2010-08-23T08:22:28,1016.5,18.8,4.1
2010-04-22T10:38:47,1018.1,15.0,3.6
2010-05-05T17:49:07,1017.6,9.1,4.2
2010-09-15T03:07:43,1017.4,16.5,2.7
2010-07-03T08:25:19,1017.6,10.5,3.0
2010-05-05T02:16:12,1016.3,13.2,3.2
2010-04-25T23:20:30,1017.3,18.6,3.3
2010-11-13T19:19:36,1016.3,10.5,3.7
2010-11-29T12:27:42,1015.7,15.9,3.4
2010-10-07T10:41:17,1017.6,18.9,3.7
2010-06-26T01:56:20,1017.4,3.1,3.6
2010-02-04T02:49:40,1016.2,9.2,3.8
2010-04-02T20:23:57,1016.8,14.5,3.2
2010-08-23T04:47:26,1017.4,8.2,3.3
2010-11-12T16:00:13,1017.2,11.7,3.5
2010-03-14T00:31:59,1016.9,9.2,3.3
2010-04-04T01:26:43,1019.1,4.1,4.1
2010-03-14T20:15:12,1017.2,11.2,4.1
2010-04-21T04:24:46,1018.5,12.4,3.8
2010-01-15T20:28:36,1016.8,4.4,4.3
2010-02-12T15:53:11,1016.9,7.2,4.7
2010-07-26T12:20:00,1016.2,10.6,4.0
2010-07-06T19:04:39,1017.2,13.2,3.3
2010-01-17T02:49:38,1016.8,6.7,3.7
2010-05-29T10:40:28,1017.8,12.3,3.2
2010-08-27T01:18:22,1016.7,8.5,3.9
2010-03-02T16:02:18,1016.8,8.1,3.7
2010-09-15T05:08:35,1017.4,3.1,3.8
2010-06-20T05:32:19,1016.8,10.7,3.4
2010-01-19T11:05:07,1015.7,9.8,2.9
2010-08-10T13:04:45,1016.5,5.9,3.5
2010-07-12T10:00:03,1017.2,9.9,3.5
2010-05-20T11:29:59,1017.4,6.2,3.4
2010-03-24T09:56:48,1017.3,6.9,2.9
2010-10-25T10:24:09,1018.0,9.2,3.6
2010-04-07T00:19:23,1016.3,13.3,2.8
2010-11-04T21:29:35,1016.6,8.6,3.6
2010-02-27T22:00:50,1017.9,20.3,4.1
2010-09-08T00:56:10,1017.6,10.2,3.2
2010-08-03T09:43:29,1017.7,12.0,3.4
2010-04-08T12:33:51,1016.7,7.8,3.4
2010-02-03T10:07:29,1016.5,7.3,4.3
2010-06-12T12:35:34,1017.1,4.1,3.4
2010-09-05T09:03:57,1016.3,13.7,3.3
2010-03-09T03:04:03,1016.5,9.5,2.7
2010-08-14T06:14:52,1017.2,5.5,3.7
2010-11-01T06:20:20,1016.5,7.1,3.5
2010-05-03T08:27:22,1017.2,14.4,3.2
2010-05-22T05:52:57,1016.5,8.0,4.1
2010-06-06T15:49:11,1017.0,9.8,3.1
2010-12-20T17:06:45,1016.7,12.6,3.4
2010-07-18T16:13:46,1017.2,14.1,4.7
2010-04-20T04:34:15,1017.7,6.0,3.5
2010-04-13T23:21:29,1016.8,8.7,3.8
2010-04-11T04:25:33,1017.3,10.3,4.0
2010-04-22T10:08:51,1017.3,11.4,3.1
2010-03-07T05:59:08,1017.6,14.0,3.3
2010-06-15T20:32:39,1015.6,11.4,3.0
2010-09-17T11:54:50,1017.4,3.7,3.4
2010-03-27T21:28:03,1017.2,12.5,3.5
2010-03-08T06:22:25,1016.8,9.8,4.4
2010-01-10T20:30:34,1016.6,8.9,3.5
2010-02-21T11:26:23,1017.4,5.8,3.6
2010-10-05T11:20:15,1016.9,16.8,2.7
2010-07-27T09:11:14,1017.3,9.2,3.7
2010-01-04T07:40:30,1017.4,12.8,3.3
2010-04-22T11:17:07,1016.5,5.4,3.6
2010-07-16T11:58:14,1018.3,9.8,4.3
2010-08-22T22:23:48,1016.7,4.7,4.1
2010-08-01T08:18:13,1017.0,7.5,3.9
2010-06-24T05:53:34,1017.4,12.5,3.2
2010-03-20T17:05:47,1017.0,13.2,2.8
2010-07-13T20:21:35,1015.7,15.9,4.0
2010-01-10T22:17:30,1016.9,24.4,3.4
2010-06-12T15:30:50,1016.2,6.9,3.0
2010-07-10T00:08:04,1017.0,8.5,3.2
2010-06-06T12:58:29,1017.6,8.0,3.2
2010-04-08T09:42:56,1016.4,3.6,4.3
2010-12-24T04:57:04,1017.1,3.6,3.9
2010-08-13T07:14:47,1017.7,13.4,4.2
2010-01-16T16:01:35,1017.8,10.0,3.6
2010-08-26T10:05:22,1016.7,18.7,3.0
2010-09-11T03:31:15,1016.2,4.9,4.0
2010-10-31T22:52:37,1017.5,9.2,4.1
2010-10-02T11:52:00,1018.2,16.1,3.9
2010-02-18T09:14:42,1016.8,10.0,2.9
2010-04-28T23:08:23,1017.6,14.7,3.5
2010-03-31T12:41:59,1017.5,16.3,4.0
2010-10-29T17:07:53,1017.2,17.6,3.7
2010-05-18T07:35:00,1016.4,7.1,3.3
2010-05-22T12:51:22,1016.7,14.6,4.3
2010-09-07T15:02:56,1016.2,4.9,3.4
2010-12-11T21:18:27,1017.8,19.4,4.2
2010-07-31T15:23:29,1017.4,14.2,3.5
2010-09-24T13:10:05,1016.7,10.3,3.0
2010-02-11T04:28:15,1017.6,24.4,3.1
2010-06-21T16:46:57,1017.1,19.1,3.4
2010-04-02T12:13:33,1019.3,12.9,3.6
2010-05-19T12:27:08,1015.8,7.9,3.4
2010-04-15T00:11:19,1017.8,9.9,3.7
2010-01-04T18:36:33,1017.6,6.4,3.9
2010-04-05T12:24:31,1016.5,12.1,4.7
2010-12-10T05:22:29,1017.4,20.4,3.3
2010-09-30T10:43:13,1017.2,9.1,4.5
2010-08-19T07:34:19,1016.8,10.2,3.7
2010-06-19T20:27:21,1015.9,3.1,3.7
2010-04-01T03:32:26,1017.2,6.4,3.2
2010-01-05T23:57:10,1016.8,11.5,4.4
2010-08-06T12:11:23,1016.8,7.2,3.6
2010-06-30T04:36:23,1017.9,8.4,3.8
2010-07-16T13:52:23,1016.6,24.4,3.1
2010-12-06T21:37:02,1016.5,8.4,3.6
2010-02-19T10:24:31,1016.9,6.8,2.7
2010-09-25T04:40:37,1018.6,3.8,4.7
2010-11-23T09:24:49,1016.2,10.0,3.2
2010-05-29T17:13:15,1016.7,4.0,3.2
2010-06-30T16:27:35,1017.0,4.7,4.1
2010-06-27T20:45:04,1017.3,11.0,3.7
2010-05-27T01:17:44,1017.1,4.9,3.9
2010-08-06T07:45:23,1018.4,7.9,3.3
2010-12-14T00:17:30,1016.5,14.0,4.1
2010-03-27T21:19:02,1017.3,18.4,4.0
2010-09-17T12:16:09,1017.4,13.3,2.8
2010-09-22T19:42:25,1017.0,11.3,4.0
2010-12-04T15:43:31,1016.1,4.3,3.7
2010-02-16T11:41:55,1017.1,15.5,4.0
2010-05-15T22:49:08,1016.6,14.2,3.4
2010-03-16T05:40:30,1016.5,18.3,2.7
2010-10-15T02:05:36,1017.8,10.5,3.2
2010-04-30T03:09:41,1016.9,9.3,3.6
2010-05-09T11:14:05,1016.5,14.5,3.9
2010-08-17T09:57:43,1016.7,17.7,3.5
2010-12-19T06:12:18,1016.6,12.4,4.3
2010-07-12T15:30:18,1016.9,12.9,3.0
2010-02-24T15:20:39,1018.1,7.5,4.1
2010-02-22T03:35:46,1017.6,10.5,3.6
2010-04-26T20:51:42,1016.3,9.0,2.7
2010-12-12T15:17:16,1017.4,12.9,3.9
2010-10-12T02:24:08,1017.2,7.5,4.2
2010-03-25T12:01:16,1017.2,4.3,3.1
2010-05-07T08:42:48,1017.0,11.2,3.1
2010-09-01T05:39:48,1016.2,11.5,3.6
2010-07-14T23:19:06,1016.1,6.3,4.3
2010-10-05T14:27:01,1018.5,10.4,4.0
2010-05-29T17:40:35,1017.4,17.4,3.2
2010-06-27T08:51:46,1018.3,13.0,3.0
2010-01-20T10:22:37,1017.1,8.9,3.6
2010-03-16T11:43:09,1018.8,18.3,3.6
2010-01-23T00:28:35,1017.2,7.7,3.7
2010-12-30T23:57:25,1019.2,6.9,3.5
2010-08-26T21:08:56,1017.0,10.6,3.7
2010-01-31T18:00:15,1018.4,16.5,3.6
2010-08-10T12:07:33,1017.0,12.2,3.8
2010-10-21T11:35:58,1016.4,9.7,3.3
2010-10-05T02:44:08,1016.1,4.9,3.5
2010-04-09T04:10:20,1017.5,10.4,3.9
2010-09-19T14:05:59,1017.8,7.6,3.7
2010-09-19T11:15:17,1016.7,14.9,2.9
2010-07-09T21:08:04,1016.6,15.2,4.2
2010-10-12T14:06:25,1017.7,11.1,3.3
2010-08-01T21:31:20,1018.2,6.2,3.2
2010-01-08T08:37:02,1016.7,9.7,4.4
2010-04-09T20:01:45,1017.5,7.8,3.9
2010-08-01T05:58:21,1016.8,13.9,3.4
2010-09-12T16:04:02,1016.4,13.0,3.5
2010-10-10T02:33:00,1016.8,15.1,3.8
2010-12-09T21:07:57,1017.5,14.1,3.3
2010-03-29T12:17:23,1017.4,17.4,4.0
2010-11-11T05:03:24,1017.5,15.7,3.9
2010-03-01T14:04:35,1017.2,18.8,4.4
2010-10-21T18:56:31,1017.7,19.4,4.3
2010-06-06T10:19:04,1017.0,7.5,3.8
2010-01-23T05:25:02,1016.9,9.8,3.7
2010-12-11T13:50:36,1017.7,6.5,3.7
2010-09-17T02:58:59,1017.6,12.3,3.9
2010-07-14T12:30:58,1017.4,4.5,3.7
2010-09-21T19:23:15,1016.1,6.1,4.2
