item_id,common_name,scientific_name,gap_species_code,county_id,habitat_yearround_pct
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,30222,0.2183
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,10899,0.4584
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,35563,0.2772
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,33221,0.5304
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,11164,0.1115
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,40606,0.8887
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,40480,0.8404
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1694,0.4724
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,52165,0.7967
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,9121,0.5236
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,48972,0.601
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,41547,0.3232
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,16258,0.8416
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,35585,0.8656
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,1586,0.3309
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,6275,0.2178
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,5466,0.0335
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,26444,0.2857
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,15181,0.0221
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,2156,0.4152
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,9802,0.6051
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,55450,0.0151
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,23746,0.3986
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,4646,0.8956
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,26829,0.9144
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,45531,0.3716
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,42707,0.769
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,19054,0.6145
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,48048,0.5549
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,16647,0.3396
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,34456,0.1086
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,22370,0.3638
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,12218,0.3655
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,21344,0.3768
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,44129,0.7255
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,30291,0.3633
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,7011,0.7133
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,30514,0.7566
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,21481,0.6251
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,54337,0.4495
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,37792,0.6083
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,51426,0.809
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,29764,0.2528
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,41962,0.6452
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,8813,0.3962
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,15488,0.2715
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,23080,0.424
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,12413,0.8887
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,46090,0.059
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,20301,0.3737
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,27774,0.2079
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,32710,0.6434
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,46200,0.9513
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,48371,0.3001
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,49318,0.5601
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,11180,0.9152
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,19326,0.9393
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,8159,0.1149
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,19542,0.9168
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,47957,0.7614
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,29549,0.5714
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,6175,0.1722
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,4213,0.7948
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,24512,0.7399
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,2467,0.8217
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,45000,0.3796
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,44012,0.1468
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,34803,0.6729
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,20390,0.2987
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,27948,0.5346
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,22350,0.4305
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,31851,0.8064
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,11179,0.8399
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,46633,0.1494
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,49167,0.0526
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,10191,0.3141
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,31479,0.3389
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,38939,0.19
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,11085,0.6562
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,43295,0.652
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,5980,0.9577
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,11915,0.2144
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,19730,0.8166
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,4484,0.4775
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,43869,0.2166
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,30250,0.7511
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,37218,0.9094
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,43200,0.2193
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,36444,0.8021
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,2989,0.0726
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,20595,0.4851
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,14263,0.2432
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,43369,0.1473
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,10710,0.544
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,12856,0.5297
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,3690,0.0924
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,38131,0.3756
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,48094,0.5656
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,22395,0.7883
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,29872,0.5797
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,28543,0.6353
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,49981,0.4424
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,30074,0.4223
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,20481,0.1529
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,41696,0.9371
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,37525,0.9113
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,18349,0.4533
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1043,0.8587
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,34460,0.5676
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,13032,0.8105
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,49417,0.1431
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,19218,0.0237
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,51275,0.0109
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,35770,0.845
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,42804,0.181
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,48052,0.0682
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,21813,0.786
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,27317,0.775
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,4919,0.0333
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,53428,0.5625
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,35015,0.4429
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,38182,0.8134
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,43507,0.1789
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,24896,0.2789
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,22233,0.6004
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,38435,0.0604
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,31758,0.6672
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,8720,0.9711
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,23028,0.8098
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,29275,0.8956
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,45601,0.8349
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,2884,0.7773
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,40648,0.2793
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,14385,0.2234
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,10982,0.8621
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,17185,0.5418
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,46546,0.8713
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,11023,0.6331
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,48104,0.6272
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,24145,0.6249
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,49193,0.5773
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,42486,0.8532
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,35845,0.4003
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,15804,0.3566
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,1187,0.6638
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,10728,0.9359
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,35418,0.6048
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,38883,0.1811
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,52244,0.4567
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,20384,0.1885
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,50827,0.686
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,1814,0.745
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,23413,0.3895
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,6794,0.2975
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,43816,0.1929
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,35645,0.5523
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,50483,0.1819
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,52378,0.683
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,33649,0.5144
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,37013,0.1669
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,23036,0.8111
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,42916,0.3564
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,40614,0.7855
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,37442,0.1809
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,17857,0.9718
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,31666,0.7865
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,30097,0.2349
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,3857,0.8598
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,49969,0.9953
58fe0f4fe4b0074928294636	rCOGAx,Common Gartersnake	Thamnophis sirtalis,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,19395,0.1905
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Turdus migratorius	58fa449fe4b0b7ea54524c5e,,40816,0.1301
58fe0f4fe4b0074928294636	rCOGAx,White-tailed Deer	Odocoileus virginianus,Lithobates catesbeianus	58fa3f0be4b0b7ea54524859,,29948,0.792
58fe0f4fe4b0074928294636	rCOGAx,American Bullfrog	Lithobates catesbeianus,Thamnophis sirtalis	58fe0f4fe4b0074928294636,,36712,0.5769
58fe0f4fe4b0074928294636	rCOGAx,American Robin	Turdus migratorius,Odocoileus virginianus	58fa817ae4b0b7ea54525c2f,,13301,0.0884
