Financial District North	Manhattan	4.01	14.8
Clinton East	Manhattan	0.61	18.7
Lenox Hill East	Manhattan	0.62	42.54
Upper East Side South	Manhattan	3.56	9.7
Alphabet City	Manhattan	0.14	46.2
Murray Hill	Manhattan	0.46	24.78
Clinton East	Manhattan	0.88	28.29
Little Italy/NoLiTa	Manhattan	2.69	36
Lincoln Square East	Manhattan	1.37	30.3
Upper East Side South	Manhattan	0.19	36.49
Midtown North	Manhattan	0.91	16.2
World Trade Center	Manhattan	1.37	12.3
Sutton Place/Turtle Bay North	Manhattan	0.09	23.72
Midtown East	Manhattan	1.32	12.74
Greenpoint	Brooklyn	0.9	11.5
TriBeCa/Civic Center	Manhattan	1.78	24.1
Lenox Hill East	Manhattan	1.72	32
Astoria	Queens	0.25	36.11
SoHo	Manhattan	0.5	21
LaGuardia Airport	Queens	0.91	8.86
Upper West Side North	Manhattan	0.12	7.7
Lincoln Square East	Manhattan	0.61	11.12
East Harlem North	Manhattan	0.99	20.75
Greenwich Village North	Manhattan	1.61	18.13
Jackson Heights	Queens	2.65	21.44
Bushwick South	Brooklyn	5.46	34.3
Penn Station/Madison Sq West	Manhattan	4.62	31.17
Penn Station/Madison Sq West	Manhattan	0.4	18.25
Central Harlem	Manhattan	2.65	59.68
Times Sq/Theatre District	Manhattan	1.74	51.82
Times Sq/Theatre District	Manhattan	0.36	14.94
Upper West Side North	Manhattan	3.54	11.65
Penn Station/Madison Sq West	Manhattan	1.12	11.9
Bushwick South	Brooklyn	0.17	18.4
East Harlem South	Manhattan	0.96	14.5
LaGuardia Airport	Queens	5.23	19.82
Jackson Heights	Queens	1.35	7.99
Richmond Hill	Queens	0.01	103.93
Midtown North	Manhattan	2.6	23
East Harlem North	Manhattan	2.75	15.96
Jamaica	Queens	2.5	16.6
Gramercy	Manhattan	0.46	13.11
SoHo	Manhattan	4.7	8.18
Lincoln Square West	Manhattan	1.62	50.1
Lincoln Square East	Manhattan	1.75	12.59
Manhattan Valley	Manhattan	2.3	26.73
Chinatown	Manhattan	1.87	17.7
Belmont	Bronx	2.13	32.5
Midtown Center	Manhattan	1.36	20.6
Lenox Hill West	Manhattan	0.44	20.11
Upper East Side South	Manhattan	1.34	5.26
Flatiron	Manhattan	1.09	14.1
Brooklyn Heights	Brooklyn	1.77	38.2
Kips Bay	Manhattan	0.08	92.02
Midtown North	Manhattan	0.82	10.6
Upper West Side South	Manhattan	0.88	24.3
Soundview/Bruckner	Bronx	9.68	129.82
JFK Airport	Queens	2.11	22.7
West Chelsea/Hudson Yards	Manhattan	5.94	128.76
Lower East Side	Manhattan	1.45	4.89
Kips Bay	Manhattan	3.31	13.27
Borough Park	Brooklyn	5.18	6.6
Lincoln Square East	Manhattan	1.69	20.33
Greenwich Village North	Manhattan	0.81	11.5
Upper West Side South	Manhattan	1.77	24.3
Forest Hills	Queens	0.86	10.25
Lincoln Square East	Manhattan	0.13	15.12
East Harlem South	Manhattan	0.42	27.61
Union Sq	Manhattan	0.02	17.8
Midwood	Brooklyn	0.58	17
UN/Turtle Bay South	Manhattan	1.72	16.68
Clinton East	Manhattan	1.22	24.8
Central Harlem	Manhattan	0.92	21.84
East Harlem South	Manhattan	1.08	20.33
Midtown East	Manhattan	0.97	11.3
Sunnyside	Queens	0.14	25.3
Midtown Center	Manhattan	1.48	16.4
Greenwich Village North	Manhattan	0.97	25.92
Clinton East	Manhattan	0.2	45.1
Gramercy	Manhattan	0.17	21.64
Gramercy	Manhattan	13.26	50.11
Gramercy	Manhattan	1.27	149.92
Upper West Side South	Manhattan	0.06	30.15
LaGuardia Airport	Queens	0.19	150.87
Times Sq/Theatre District	Manhattan	0.02	28.1
Upper East Side South	Manhattan	3.06	14.8
Penn Station/Madison Sq West	Manhattan	0.1	16.36
Union Sq	Manhattan	0.14	66.63
Battery Park City	Manhattan	0.89	15.37
Lincoln Square East	Manhattan	0.9	33.3
JFK Airport	Queens	4.6	18.38
Downtown Brooklyn/MetroTech	Brooklyn	0.14	36.04
Yorkville West	Manhattan	1.29	16.33
Times Sq/Theatre District	Manhattan	0.87	29.72
Little Italy/NoLiTa	Manhattan	0.3	38.01
Lincoln Square West	Manhattan	2.04	6.2
Midtown North	Manhattan	2.05	17
Boerum Hill	Brooklyn	1.02	12.2
Clinton East	Manhattan	4.05	13.37
Penn Station/Madison Sq West	Manhattan	1.48	31.9
Central Harlem North	Manhattan	0.15	12.4
Upper West Side North	Manhattan	4.94	16
East Village	Manhattan	6.08	17.83
Penn Station/Madison Sq West	Manhattan	0.79	59
East Chelsea	Manhattan	0.79	14.21
Yorkville East	Manhattan	0.3	20.6
Midtown East	Manhattan	0.79	18.77
Midtown East	Manhattan	0.22	27.37
Yorkville East	Manhattan	0.06	18.93
Clinton East	Manhattan	1.91	13.46
Flatiron	Manhattan	0.22	25
Allerton/Pelham Gardens	Bronx	0.29	32.4
World Trade Center	Manhattan	7.48	32.9
Union Sq	Manhattan	1.72	11.86
Lenox Hill West	Manhattan	2.3	15.3
Murray Hill	Manhattan	5.57	26.46
Penn Station/Madison Sq West	Manhattan	0.92	30.76
Gravesend	Brooklyn	0.49	20.53
Upper East Side North	Manhattan	0.03	10.5
Sutton Place/Turtle Bay North	Manhattan	3.29	44.46
JFK Airport	Queens	0.2	19.04
Greenwich Village South	Manhattan	1.67	22.45
Midtown Center	Manhattan	2.23	23.33
Murray Hill	Manhattan	0.09	7.7
East Village	Manhattan	3.09	26.7
Upper East Side South	Manhattan	2.13	13.69
Upper West Side North	Manhattan	4.1	14.61
LaGuardia Airport	Queens	2.2	41.51
Garment District	Manhattan	1.03	30.02
East Village	Manhattan	3.79	17.2
Boerum Hill	Brooklyn	0.99	40.6
Lenox Hill West	Manhattan	0.27	61.4
East Village	Manhattan	0.58	21.8
East Chelsea	Manhattan	0.55	63.33
Upper East Side South	Manhattan	0.66	70.1
East Harlem South	Manhattan	4.05	20
Greenwich Village North	Manhattan	3.92	19.7
Two Bridges/Seward Park	Manhattan	8.37	57.64
East Village	Manhattan	3.41	33
Midtown Center	Manhattan	0.97	132.73
Flatiron	Manhattan	1.37	21.33
Kingsbridge Heights	Bronx	0.55	35.07
Murray Hill	Manhattan	1.04	23.44
Midtown South	Manhattan	1.37	34.9
Garment District	Manhattan	0.04	27.81
Cobble Hill	Brooklyn	2.16	16.9
Meatpacking/West Village West	Manhattan	5.66	94.12
Lenox Hill West	Manhattan	4.91	50.5
Times Sq/Theatre District	Manhattan	2.8	15
East Chelsea	Manhattan	1.29	16.84
Battery Park City	Manhattan	0.99	9.9
Lenox Hill East	Manhattan	1.01	13.29
Sutton Place/Turtle Bay North	Manhattan	0.84	40.86
Upper West Side South	Manhattan	1.32	14.7
Flatiron	Manhattan	0.04	40.89
Clinton East	Manhattan	2.92	8.6
Lenox Hill West	Manhattan	0.96	20.81
Penn Station/Madison Sq West	Manhattan	4.4	12.85
Elmhurst	Queens	0.67	23.1
West Village	Manhattan	3.85	13.2
Lower East Side	Manhattan	1.3	30.5
Boerum Hill	Brooklyn	2.89	16.35
Clinton East	Manhattan	0.45	41.2
Kingsbridge Heights	Bronx	2.08	5.19
Lower East Side	Manhattan	0.09	79.31
Flatiron	Manhattan	1.55	30.59
Central Harlem	Manhattan	0.97	20.81
East Village	Manhattan	1.58	28.28
Midtown South	Manhattan	1.44	71.21
Times Sq/Theatre District	Manhattan	5.95	17.78
Hudson Sq	Manhattan	2.04	29.53
Upper East Side South	Manhattan	0.71	12.3
Midtown North	Manhattan	2.25	18.8
Midtown Center	Manhattan	0.11	6.7
Penn Station/Madison Sq West	Manhattan	5.74	22.4
East Village	Manhattan	4.4	14.48
Midtown East	Manhattan	7.3	7.33
Belmont	Bronx	0.48	16.63
JFK Airport	Queens	1.03	18.87
Clinton East	Manhattan	5.21	28.7
East Chelsea	Manhattan	2.9	30.5
JFK Airport	Queens	1.3	44.55
Central Harlem North	Manhattan	2.29	17.87
Clinton East	Manhattan	2.12	9.9
Mott Haven/Port Morris	Bronx	0.25	10.4
JFK Airport	Queens	2.05	48.36
Lincoln Square East	Manhattan	2.05	15.4
Union Sq	Manhattan	0.01	20.7
Union Sq	Manhattan	2.38	18.8
Midtown North	Manhattan	0.58	33.8
Midtown Center	Manhattan	1.71	24.96
Little Italy/NoLiTa	Manhattan	2.61	13.9
JFK Airport	Queens	5	19.6
Upper East Side North	Manhattan	0.19	11.4
LaGuardia Airport	Queens	0.58	15.5
Upper East Side South	Manhattan	5.2	22.38
Lincoln Square East	Manhattan	1.79	43.18
Clinton East	Manhattan	5.33	85.26
East Harlem South	Manhattan	1.93	21.49
Crown Heights North	Brooklyn	2.27	33.82
Garment District	Manhattan	0.71	13.8
JFK Airport	Queens	3.33	10.02
Midtown Center	Manhattan	2.67	22
East Village	Manhattan	1.99	91.1
Lincoln Square East	Manhattan	8.44	14.4
Union Sq	Manhattan	3.07	20.76
Lenox Hill East	Manhattan	0.38	16.6
Upper West Side South	Manhattan	0.55	14.3
Brighton Beach	Brooklyn	0.21	32
Upper West Side North	Manhattan	1.94	19.03
Downtown Brooklyn/MetroTech	Brooklyn	0.28	18.66
Upper West Side South	Manhattan	1.87	12.8
TriBeCa/Civic Center	Manhattan	0.22	22.62
Penn Station/Madison Sq West	Manhattan	0.37	23.47
West Village	Manhattan	0.03	20.7
LaGuardia Airport	Queens	1.9	142.68
Morningside Heights	Manhattan	2.08	20.64
Murray Hill	Manhattan	6.41	21.5
West Chelsea/Hudson Yards	Manhattan	1.5	9.2
Bloomingdale	Manhattan	2.29	33.2
East Harlem North	Manhattan	0.04	23.89
Lenox Hill East	Manhattan	0.04	12
Times Sq/Theatre District	Manhattan	1.62	9.35
East Harlem North	Manhattan	8.61	8.9
Central Harlem	Manhattan	3.16	15.5
Yorkville East	Manhattan	3.03	57.06
Crown Heights North	Brooklyn	0.37	10.2
East Chelsea	Manhattan	0.24	18.92
Central Park	Manhattan	0.86	30.7
Lenox Hill West	Manhattan	1.47	17.94
Seaport	Manhattan	7.62	12.4
Midtown East	Manhattan	1.18	23.9
Midtown East	Manhattan	4.22	22.42
Hudson Sq	Manhattan	4.59	16.69
Hamilton Heights	Manhattan	2.41	29.16
Gramercy	Manhattan	2.6	16.91
Downtown Brooklyn/MetroTech	Brooklyn	1.78	31.1
Midtown South	Manhattan	0.82	59.92
Upper East Side South	Manhattan	0.39	12.26
UN/Turtle Bay South	Manhattan	2.34	29.27
TriBeCa/Civic Center	Manhattan	0.25	14.37
East Flatbush/Remsen Village	Brooklyn	4.01	11.47
Clinton West	Manhattan	1.06	20.76
West Chelsea/Hudson Yards	Manhattan	3.36	26.04
Lincoln Square East	Manhattan	1.42	11.8
JFK Airport	Queens	0.59	12.44
Flatiron	Manhattan	2.37	77.99
Bloomingdale	Manhattan	1.72	15.7
Midtown Center	Manhattan	1.05	21.7
Carroll Gardens	Brooklyn	0.23	9.4
Financial District North	Manhattan	0.12	24.1
Lincoln Square East	Manhattan	0.49	26.54
West Chelsea/Hudson Yards	Manhattan	5.65	117
Central Park	Manhattan	0.28	18.75
Maspeth	Queens	2.43	19.1
Long Island City/Hunters Point	Queens	6.7	68.2
Yorkville West	Manhattan	0.87	17.53
Lower East Side	Manhattan	0.58	19.2
East Village	Manhattan	3.4	10.2
Clinton West	Manhattan	0.7	67.7
Lincoln Square East	Manhattan	0.55	14.48
Midtown North	Manhattan	4.75	47.3
Times Sq/Theatre District	Manhattan	1.79	29.13
Stuyvesant Heights	Brooklyn	9.82	16.41
Garment District	Manhattan	0.91	44.79
Midwood	Brooklyn	7.01	35.6
Midtown Center	Manhattan	1.9	28.8
East Village	Manhattan	1.27	18.26
Midtown East	Manhattan	1.09	11.92
Astoria	Queens	3.83	23.6
Upper West Side North	Manhattan	2.51	20.62
East Harlem South	Manhattan	2.26	26
Lenox Hill East	Manhattan	0.46	12.8
Kips Bay	Manhattan	0.39	17.55
Sutton Place/Turtle Bay North	Manhattan	0.31	15.06
Sutton Place/Turtle Bay North	Manhattan	0.72	83.94
Murray Hill	Manhattan	0.21	38.51
Seaport	Manhattan	1.03	32.72
Greenwich Village North	Manhattan	1.31	15.82
Upper West Side South	Manhattan	2.63	23.33
LaGuardia Airport	Queens	5.65	43.11
Yorkville East	Manhattan	0.38	17.4
LaGuardia Airport	Queens	0.12	44.7
Financial District North	Manhattan	1.38	47.3
Midtown East	Manhattan	0.49	27.78
Downtown Brooklyn/MetroTech	Brooklyn	1.48	25.85
Flatiron	Manhattan	2.95	11.2
Upper East Side North	Manhattan	0.83	8.2
Boerum Hill	Brooklyn	0.52	15.11
Williamsburg (North Side)	Brooklyn	0.04	21.07
Times Sq/Theatre District	Manhattan	2.64	9.4
East New York	Brooklyn	2.71	7.7
Jackson Heights	Queens	2.2	16.21
East Chelsea	Manhattan	0.82	67.8
Lincoln Square East	Manhattan	4.13	14.75
Fort Greene	Brooklyn	6.93	14.28
Hudson Sq	Manhattan	2	19.64
East Chelsea	Manhattan	3.57	29.1
East Chelsea	Manhattan	0.02	7.1
Central Harlem	Manhattan	0.46	26.9
Garment District	Manhattan	3.78	26.7
Morningside Heights	Manhattan	4.81	23.32
Central Harlem North	Manhattan	1.65	97.21
Lincoln Square East	Manhattan	0.11	22.4
Sutton Place/Turtle Bay North	Manhattan	3.29	36.09
Cambria Heights	Queens	0.18	11.61
Morningside Heights	Manhattan	0.92	44.77
Upper West Side South	Manhattan	0.84	10.9
Midtown East	Manhattan	3.75	19.2
Upper West Side North	Manhattan	1.57	20.13
JFK Airport	Queens	1.68	11.75
LaGuardia Airport	Queens	0.43	20.59
Penn Station/Madison Sq West	Manhattan	3.11	8.54
Lincoln Square East	Manhattan	0.92	14.4
Morningside Heights	Manhattan	4.05	15.2
Lincoln Square West	Manhattan	4.18	41.55
Clinton East	Manhattan	0.19	21.6
Clinton East	Manhattan	0.04	17.1
Old Astoria	Queens	0.39	23.69
Carroll Gardens	Brooklyn	0.14	46.9
Financial District North	Manhattan	0.81	18.61
SoHo	Manhattan	2.74	24.26
Jackson Heights	Queens	0.48	28.67
JFK Airport	Queens	0.95	13.06
UN/Turtle Bay South	Manhattan	1.66	16.06
East Village	Manhattan	0.32	33.5
Union Sq	Manhattan	0.29	31.9
Boerum Hill	Brooklyn	1.63	16.06
Midtown Center	Manhattan	3.05	49.68
Upper West Side South	Manhattan	2.43	15.36
LaGuardia Airport	Queens	0.02	16.09
Midtown North	Manhattan	1.8	17
UN/Turtle Bay South	Manhattan	0.23	13.8
Lenox Hill East	Manhattan	3.56	11.79
Upper West Side North	Manhattan	1.38	14.16
Upper East Side South	Manhattan	6.08	15.46
Upper East Side South	Manhattan	2.71	21.25
Kips Bay	Manhattan	4.13	32.82
Midtown North	Manhattan	1.36	118.63
Kips Bay	Manhattan	0.61	17.81
Astoria	Queens	1.39	19.51
Midtown East	Manhattan	2.15	14.45
East Chelsea	Manhattan	0.27	41.3
Highbridge	Bronx	0.76	28.5
Seaport	Manhattan	0.71	38.03
Morningside Heights	Manhattan	0.52	36.1
Clinton East	Manhattan	1.56	26.14
Clinton East	Manhattan	1.79	104.2
Lincoln Square East	Manhattan	2.24	18.22
Midtown South	Manhattan	0.72	20.16
East Village	Manhattan	2.09	67.9
Flatiron	Manhattan	3.19	10.8
Penn Station/Madison Sq West	Manhattan	1.11	26.13
Upper West Side South	Manhattan	3.54	37.11
Ridgewood	Queens	3.3	29.33
West Chelsea/Hudson Yards	Manhattan	0.53	25.6
Upper East Side South	Manhattan	2.75	19.76
Yorkville West	Manhattan	10.09	96.79
Penn Station/Madison Sq West	Manhattan	1.69	11.56
TriBeCa/Civic Center	Manhattan	1.73	8.9
Lincoln Square East	Manhattan	0.93	32.65
Jackson Heights	Queens	3.17	19.37
Greenwich Village North	Manhattan	5.73	25.6
Old Astoria	Queens	1.82	48
JFK Airport	Queens	7.64	17
East Harlem North	Manhattan	0.36	15.45
LaGuardia Airport	Queens	0.06	20.5
Boerum Hill	Brooklyn	2.36	12.44
West Village	Manhattan	7.4	53.1
LaGuardia Airport	Queens	0.48	8.8
Lower East Side	Manhattan	2.6	31.83
Lincoln Square West	Manhattan	1.2	13.8
Brighton Beach	Brooklyn	0.84	21.92
Greenwich Village South	Manhattan	4.17	20.4
West Village	Manhattan	0.79	19.64
Gramercy	Manhattan	2.25	27.09
Murray Hill	Manhattan	2.02	7.68
Queensboro Hill	Queens	0.59	19.3
Washington Heights South	Manhattan	1.73	6.9
Upper East Side South	Manhattan	2.02	39.19
JFK Airport	Queens	0.13	20.25
TriBeCa/Civic Center	Manhattan	1.45	12.92
Alphabet City	Manhattan	2.06	29.57
Clinton East	Manhattan	1.6	43
Penn Station/Madison Sq West	Manhattan	0.05	9.9
East Village	Manhattan	1.46	15.73
Brooklyn Heights	Brooklyn	7.3	8.73
Old Astoria	Queens	2.15	80.52
Lenox Hill East	Manhattan	1.99	20.52
Midtown Center	Manhattan	0.92	46.68
East Chelsea	Manhattan	3.59	23.5
Greenwich Village South	Manhattan	2.63	11.14
East Village	Manhattan	0.01	41.7
Sutton Place/Turtle Bay North	Manhattan	0.18	35.71
Upper East Side North	Manhattan	3.62	25.67
West Village	Manhattan	0.06	12.9
Long Island City/Hunters Point	Queens	0.19	25.68
Greenwich Village South	Manhattan	0.7	21.9
Greenwich Village South	Manhattan	0.6	19.8
East Chelsea	Manhattan	0.62	26.3
Flatiron	Manhattan	0.52	90.4
East Flatbush/Remsen Village	Brooklyn	2.03	11
Midtown South	Manhattan	4.86	13.7
Upper West Side South	Manhattan	0.96	21.7
Upper East Side North	Manhattan	0.25	27.35
Gramercy	Manhattan	0.47	28
LaGuardia Airport	Queens	1.07	11.53
JFK Airport	Queens	5.63	27.19
West Village	Manhattan	0.03	31.8
Clinton East	Manhattan	1.22	34.77
Times Sq/Theatre District	Manhattan	2.2	14.28
Upper East Side North	Manhattan	0.78	11
Jackson Heights	Queens	0.53	64.21
East Chelsea	Manhattan	0.02	45
Yorkville West	Manhattan	1.47	17.6
JFK Airport	Queens	0.26	12.91
Central Park	Manhattan	3.5	6.1
Yorkville East	Manhattan	1.11	53.81
JFK Airport	Queens	4.88	39
East Village	Manhattan	0.65	8.59
Midtown Center	Manhattan	0.77	27.39
East Village	Manhattan	0.98	8.81
Meatpacking/West Village West	Manhattan	0.13	131.93
Times Sq/Theatre District	Manhattan	1.12	34.21
East Chelsea	Manhattan	0.84	26.56
Penn Station/Madison Sq West	Manhattan	0.2	32.6
Upper West Side North	Manhattan	2.81	25.5
Murray Hill	Manhattan	0.94	78.5
West Village	Manhattan	0.85	144.68
Garment District	Manhattan	0.09	23.6
Yorkville West	Manhattan	7.05	20
Central Harlem	Manhattan	4.9	12.85
Upper West Side South	Manhattan	0.32	47.8
Yorkville East	Manhattan	0.54	40.46
Upper East Side North	Manhattan	4.8	28.49
Sutton Place/Turtle Bay North	Manhattan	3.77	26.33
Crotona Park East	Bronx	0.52	24.97
Union Sq	Manhattan	1.12	10.81
Bloomingdale	Manhattan	4.57	34.59
LaGuardia Airport	Queens	0.09	45.88
Financial District North	Manhattan	0.23	11.1
East Harlem North	Manhattan	3.53	37.41
Clinton West	Manhattan	1.44	11.96
Upper West Side North	Manhattan	0.17	10.52
TriBeCa/Civic Center	Manhattan	0.3	74.1
Murray Hill	Manhattan	0.7	12.5
Forest Hills	Queens	0.47	19.74
Lenox Hill East	Manhattan	1.07	47.84
Murray Hill	Manhattan	0.11	18.18
Yorkville West	Manhattan	2.1	16.81
UN/Turtle Bay South	Manhattan	2.42	9.76
Penn Station/Madison Sq West	Manhattan	0.14	33.4
Murray Hill	Manhattan	4.08	29.5
Times Sq/Theatre District	Manhattan	3.53	20.4
Alphabet City	Manhattan	4.19	18.11
Midtown Center	Manhattan	0.03	18.21
Long Island City/Hunters Point	Queens	0.33	16.45
Midtown Center	Manhattan	0.04	9.37
Times Sq/Theatre District	Manhattan	2.16	27.01
Midtown South	Manhattan	2.38	15.05
Sutton Place/Turtle Bay North	Manhattan	3.27	16.86
Gramercy	Manhattan	0.72	61.2
West Chelsea/Hudson Yards	Manhattan	1.4	21.99
Penn Station/Madison Sq West	Manhattan	1.46	6.78
West Village	Manhattan	2.73	16.91
Meatpacking/West Village West	Manhattan	0.24	17.36
Midtown North	Manhattan	3.79	26.37
East Flatbush/Remsen Village	Brooklyn	1.31	10.7
Hudson Sq	Manhattan	0.18	35.3
Upper East Side North	Manhattan	3.27	23.9
Flushing	Queens	2.15	12.6
Lenox Hill East	Manhattan	1.15	11
East Harlem North	Manhattan	3.15	7
West Village	Manhattan	1.23	5.3
Lower East Side	Manhattan	3.48	52.7
Lower East Side	Manhattan	2.84	12.9
Lower East Side	Manhattan	0.28	13.01
Gramercy	Manhattan	1	41.66
Sheepshead Bay	Brooklyn	0.27	11.3
Lenox Hill West	Manhattan	0.29	19.4
Midtown South	Manhattan	0.02	20.5
Lower East Side	Manhattan	2.05	14.73
Upper West Side North	Manhattan	2.48	28.5
East Harlem South	Manhattan	0.95	14.7
Yorkville East	Manhattan	0.19	63.75
Forest Hills	Queens	0.59	45.6
Kips Bay	Manhattan	2.54	24.8
Upper West Side South	Manhattan	4.7	26.2
Midtown Center	Manhattan	0.11	10.05
Jackson Heights	Queens	2.65	23.2
West Village	Manhattan	0.48	11
Murray Hill	Manhattan	0.66	45.4
Central Park	Manhattan	1.31	40.83
Brooklyn Heights	Brooklyn	4.02	57.7
Midtown South	Manhattan	7.38	17.71
TriBeCa/Civic Center	Manhattan	1.33	20
Little Italy/NoLiTa	Manhattan	1.17	20.5
East Harlem North	Manhattan	1.46	39.39
Battery Park City	Manhattan	1.24	16.4
Sutton Place/Turtle Bay North	Manhattan	3.48	14.8
Greenwich Village North	Manhattan	6.55	106.77
Midtown South	Manhattan	4.5	8.53
Greenpoint	Brooklyn	0.32	92
Upper East Side North	Manhattan	7.95	11.9
Financial District North	Manhattan	1.33	79.8
Woodside	Queens	0.22	31.79
West Village	Manhattan	1.52	16.8
Upper East Side North	Manhattan	2.24	19.8
East Village	Manhattan	5.22	16
Clinton East	Manhattan	2.31	12.83
Steinway	Queens	1.08	17.6
Morningside Heights	Manhattan	2.28	30.51
Central Park	Manhattan	0.52	10.2
Sutton Place/Turtle Bay North	Manhattan	0.07	37.37
UN/Turtle Bay South	Manhattan	0.64	11.4
Upper East Side North	Manhattan	0.62	82.08
SoHo	Manhattan	2.72	45.2
Greenwich Village South	Manhattan	0.14	42.63
Midtown South	Manhattan	0.81	14.8
Lower East Side	Manhattan	3.22	17.75
Clinton Hill	Brooklyn	0.03	29.34
Morningside Heights	Manhattan	2.46	22.2
Midtown East	Manhattan	2.36	17.47
Times Sq/Theatre District	Manhattan	0.09	29
Lower East Side	Manhattan	0.42	21.59
East Harlem South	Manhattan	0.24	21.1
Sutton Place/Turtle Bay North	Manhattan	4.15	28
Central Park	Manhattan	6.78	35.1
Morrisania/Melrose	Bronx	2.64	40.4
West Chelsea/Hudson Yards	Manhattan	0.5	30.01
West Chelsea/Hudson Yards	Manhattan	0.72	18.5
Manhattan Valley	Manhattan	0.8	15.2
Upper West Side North	Manhattan	2.32	20.52
Brooklyn Heights	Brooklyn	0.39	13.1
Fort Greene	Brooklyn	1.17	26.22
Upper West Side North	Manhattan	0.12	19.3
Upper East Side North	Manhattan	0.82	23.62
Murray Hill	Manhattan	0.93	34.24
Upper West Side South	Manhattan	1.22	30.6
DUMBO/Vinegar Hill	Brooklyn	0.43	37.17
Midtown Center	Manhattan	0.23	10.56
Brooklyn Heights	Brooklyn	7.7	20.01
Financial District North	Manhattan	1.31	48.2
Astoria	Queens	0.17	9.59
UN/Turtle Bay South	Manhattan	0.74	15.86
Midtown North	Manhattan	0.23	35.9
Midtown East	Manhattan	1.42	13.8
Upper East Side North	Manhattan	0.64	25.3
Upper East Side South	Manhattan	0.23	17.39
Greenwich Village North	Manhattan	0.64	18.88
Midtown East	Manhattan	0.08	59.28
East Village	Manhattan	3.76	7.88
Downtown Brooklyn/MetroTech	Brooklyn	1.21	39.32
Lenox Hill East	Manhattan	0.48	18.34
Central Park	Manhattan	3.05	103.47
Clinton East	Manhattan	0.52	11.8
Union Sq	Manhattan	1.95	36.18
Garment District	Manhattan	3.68	11.4
East Tremont	Bronx	0.87	21.83
Lenox Hill East	Manhattan	2.74	24.34
Murray Hill	Manhattan	3.33	14.2
Midtown East	Manhattan	0.23	150
Midtown South	Manhattan	1.5	83.51
Cobble Hill	Brooklyn	0.46	26.84
Upper West Side South	Manhattan	0.18	15.7
Jackson Heights	Queens	1.36	78.8
Times Sq/Theatre District	Manhattan	1.58	29.6
East Village	Manhattan	4.99	12
Union Sq	Manhattan	3.13	16.73
East New York	Brooklyn	0.2	17.97
Upper East Side South	Manhattan	0.21	25.2
LaGuardia Airport	Queens	1.02	27.5
Midtown East	Manhattan	1.51	43.49
Financial District North	Manhattan	4.55	23.58
Upper East Side North	Manhattan	0.24	24.5
Upper East Side North	Manhattan	0.18	67.59
Douglaston	Queens	3.3	16.13
Sutton Place/Turtle Bay North	Manhattan	0.2	63
Upper West Side North	Manhattan	2.6	19.63
Lincoln Square East	Manhattan	0.41	19.5
Yorkville West	Manhattan	0.14	48.29
East Village	Manhattan	6.54	16.18
Midtown East	Manhattan	2.77	38.5
Lincoln Square East	Manhattan	4.27	42.1
UN/Turtle Bay South	Manhattan	0.63	16.3
Penn Station/Madison Sq West	Manhattan	4.1	15.7
Midtown Center	Manhattan	2.5	24.01
Lenox Hill West	Manhattan	0.23	32.52
Sheepshead Bay	Brooklyn	1.19	26.5
Upper East Side South	Manhattan	0.93	37.48
Lenox Hill West	Manhattan	2.39	20.49
Lenox Hill East	Manhattan	4.73	54.92
West Chelsea/Hudson Yards	Manhattan	0.86	16.62
Midtown South	Manhattan	0.73	29.1
Midtown East	Manhattan	1.34	38.1
Lenox Hill West	Manhattan	0.61	16.01
JFK Airport	Queens	1.05	26.57
Sutton Place/Turtle Bay North	Manhattan	1.07	12.1
Seaport	Manhattan	4.21	29.2
Midtown South	Manhattan	1.54	79.2
Midtown East	Manhattan	0.78	67.48
Upper East Side South	Manhattan	2.52	16.17
LaGuardia Airport	Queens	0.3	25.97
West Chelsea/Hudson Yards	Manhattan	0.29	11.5
East Harlem South	Manhattan	2.73	20.41
UN/Turtle Bay South	Manhattan	2.96	69.95
Hamilton Heights	Manhattan	2.38	28.59
Times Sq/Theatre District	Manhattan	3.76	18.86
Parkchester	Bronx	4.38	21.8
LaGuardia Airport	Queens	0.75	23.58
Union Sq	Manhattan	0.15	42.18
Central Harlem	Manhattan	0.08	35.54
East Harlem South	Manhattan	2.41	32.42
Crown Heights South	Brooklyn	1.79	14
UN/Turtle Bay South	Manhattan	4.79	29.39
West Chelsea/Hudson Yards	Manhattan	1.16	9.19
Upper East Side North	Manhattan	3.49	9.67
Kips Bay	Manhattan	0.46	39.1
Midtown South	Manhattan	0.39	20.51
Midtown Center	Manhattan	0.51	49.99
Battery Park City	Manhattan	0.03	20.1
Union Sq	Manhattan	4.02	15.8
Greenwich Village North	Manhattan	2.36	13.01
Upper East Side South	Manhattan	1.24	24.05
Yorkville East	Manhattan	0.16	12.06
Lenox Hill West	Manhattan	3.59	24.98
Washington Heights South	Manhattan	2.31	23.47
Union Sq	Manhattan	0.84	27.6
JFK Airport	Queens	0.11	51
Upper East Side South	Manhattan	0.47	13.97
West Village	Manhattan	7.75	8.71
Flatiron	Manhattan	0.79	21.6
Midtown North	Manhattan	3.52	18.8
Lincoln Square East	Manhattan	2.68	46.44
Sutton Place/Turtle Bay North	Manhattan	2.7	22.5
Union Sq	Manhattan	0.13	41.4
East Chelsea	Manhattan	0.16	19.14
Steinway	Queens	0.12	54.37
Morningside Heights	Manhattan	0.68	28.14
Central Park	Manhattan	4.56	20.51
