year,month,date_of_month,day_of_week,births
2003,10,16,4,8128
2003,1,7,7,10050
2003,7,17,5,11470
2003,3,21,1,13576
2003,11,10,6,10414
2003,1,2,7,12750
2003,5,27,3,9695
2003,2,21,6,11015
2003,1,23,2,10487
2003,5,14,2,10906
2003,1,22,7,11948
2003,11,6,3,14540
2003,4,15,1,8795
2003,9,29,1,10069
2003,9,6,7,10701
2003,7,13,6,8113
2003,9,12,5,11794
2003,10,18,2,8526
2003,6,5,7,10642
2003,5,24,1,10157
2003,3,27,3,13382
2003,7,29,5,13140
2003,10,3,3,10841
2003,2,24,2,11812
2003,1,17,4,11664
2003,10,29,5,10066
2003,4,3,5,11533
2003,8,13,4,12036
2003,8,4,4,10975
2003,10,19,4,12651
2003,5,19,4,11239
2003,9,2,2,13343
2003,9,6,5,8668
2003,4,3,1,9979
2003,1,17,1,14194
2003,12,14,1,14540
2003,12,19,2,8058
2003,5,12,7,11878
2003,2,30,6,11419
2003,6,12,1,10296
2003,1,27,1,10928
2003,8,28,2,9639
2003,11,19,2,10957
2003,11,23,5,9891
2003,2,20,7,7271
2003,3,20,2,13568
2003,4,27,7,13145
2003,6,26,7,9661
2003,3,14,5,9758
2003,8,8,5,7963
2003,4,3,5,11224
2003,4,7,2,12981
2003,2,21,4,14540
2003,6,11,5,12403
2003,4,26,1,8769
2003,7,21,6,9772
2003,12,16,5,10152
2003,9,2,6,8672
2003,7,5,7,10871
2003,1,12,4,13303
2003,7,19,7,10607
2003,3,16,1,10150
2003,4,11,1,10604
2003,3,12,4,11925
2003,6,17,7,11036
2003,3,29,1,11040
2003,1,9,2,11589
2003,8,20,7,8333
2003,5,1,1,11398
2003,6,29,2,13108
2003,6,7,5,8317
2003,3,16,6,12296
2003,6,30,3,14195
2003,11,10,5,12816
2003,3,10,1,11090
2003,11,3,3,9165
2003,4,28,4,10946
2003,10,23,6,7890
2003,9,17,2,10476
2003,12,21,4,8632
2003,6,12,3,8475
2003,2,29,1,10489
2003,6,17,6,8841
2003,7,27,2,7862
2003,9,6,5,11255
2003,12,31,3,11288
2003,7,15,2,14123
2003,1,25,7,10113
2003,4,31,1,12511
2003,2,24,6,10588
2003,11,8,5,7877
2003,4,18,4,8517
2003,5,6,2,11199
2003,3,28,6,7500
2003,4,8,3,7804
2003,1,19,2,12434
2003,1,6,1,10287
2003,9,3,1,10623
2003,2,13,1,10321
2003,6,28,1,9629
2003,4,5,4,8438
2003,6,23,5,11027
2003,2,25,5,13115
2003,4,30,4,13837
2003,2,19,3,6443
2003,11,22,2,11574
2003,12,24,4,10307
2003,5,30,1,9950
2003,6,27,6,12597
2003,9,24,6,8779
2003,6,10,5,10304
2003,6,11,5,8384
2003,1,5,3,8802
2003,1,31,3,12674
2003,3,24,4,11090
2003,12,24,1,10044
2003,3,5,5,14456
2003,12,16,3,13041
2003,2,18,4,9760
2003,12,3,2,14540
2003,3,24,5,11314
2003,6,4,1,14540
2003,1,27,6,11702
2003,4,17,4,9317
2003,10,15,3,11262
2003,1,30,1,9700
2003,3,8,6,6443
2003,9,10,5,11407
2003,11,20,3,9513
2003,8,30,4,11964
2003,5,29,5,8501
2003,12,14,1,7757
2003,7,21,4,12575
2003,9,11,6,13154
2003,12,25,7,10755
2003,8,22,2,12937
2003,6,3,2,10494
2003,3,19,1,12233
2003,3,13,5,8580
2003,9,11,3,11847
2003,5,29,3,12456
2003,3,17,4,11443
2003,2,25,5,7837
2003,12,13,3,11924
2003,5,26,2,7622
2003,5,8,3,8300
2003,11,14,5,10537
2003,5,24,3,11070
2003,1,29,1,9420
2003,11,4,3,11605
2003,12,27,3,8599
2003,6,8,7,14467
2003,3,16,5,8022
2003,5,30,2,10024
2003,10,11,4,10630
2003,4,24,7,10388
2003,10,6,2,10635
2003,6,20,7,10436
2003,7,11,5,9444
