series,year,month,count,rate,date
Leisure and hospitality,2007,1,722.0,9.4,2023-08-12T19:39:35
Leisure and hospitality,2006,6,1321.0,6.3,2024-03-23T12:52:06
Leisure and hospitality,2003,10,914.0,6.6,2021-07-23T06:12:09
Leisure and hospitality,2009,5,1007.0,10.2,2020-09-08T00:10:38
Leisure and hospitality,2004,8,729.0,8.3,2023-11-30T07:53:17
Leisure and hospitality,2009,6,827.0,10.1,2023-08-18T20:56:43
Leisure and hospitality,2003,6,894.0,8.2,2021-01-23T14:36:41
Leisure and hospitality,2001,11,869.0,10.6,2022-10-06T01:33:38
Leisure and hospitality,2005,3,932.0,9.1,2024-12-19T05:56:05
Leisure and hospitality,2004,1,875.0,6.6,2022-10-19T03:28:46
Leisure and hospitality,2000,4,766.0,9.6,2021-12-24T01:24:52
Leisure and hospitality,2006,7,812.0,6.1,2024-01-01T07:38:03
Leisure and hospitality,2005,12,693.0,8.0,2024-06-13T09:57:02
Leisure and hospitality,2009,8,944.0,5.8,2021-06-26T03:25:52
Leisure and hospitality,2003,12,1182.0,7.6,2023-10-27T20:07:15
Leisure and hospitality,2003,10,1344.0,6.8,2021-08-28T04:22:26
Leisure and hospitality,2002,3,737.0,9.6,2020-05-10T23:07:27
Leisure and hospitality,2007,11,849.0,7.4,2020-09-01T21:17:07
Leisure and hospitality,2005,7,855.0,7.8,2024-01-14T09:05:29
Leisure and hospitality,2000,3,873.0,8.2,2024-11-15T15:47:04
Leisure and hospitality,2005,8,1138.0,10.8,2024-08-04T16:57:44
Leisure and hospitality,2008,10,1123.0,9.7,2023-06-29T05:07:32
Leisure and hospitality,2006,11,1320.0,9.2,2023-08-12T06:28:41
Leisure and hospitality,2007,12,1306.0,7.0,2020-03-06T19:54:53
Leisure and hospitality,2007,1,786.0,8.2,2020-08-18T07:48:04
Leisure and hospitality,2001,1,932.0,9.8,2020-11-18T04:02:49
Leisure and hospitality,2002,1,984.0,7.5,2023-10-08T02:43:10
Leisure and hospitality,2001,10,1170.0,7.6,2023-05-13T09:20:04
Leisure and hospitality,2000,11,984.0,10.6,2021-08-08T19:46:50
Leisure and hospitality,2009,5,950.0,7.5,2021-10-03T23:20:38
Leisure and hospitality,2008,7,748.0,6.8,2022-04-28T21:51:52
Leisure and hospitality,2005,5,1053.0,9.4,2024-06-19T03:09:17
Leisure and hospitality,2001,2,1096.0,7.8,2021-01-04T09:50:11
Leisure and hospitality,2008,9,1297.0,4.9,2020-10-19T20:12:59
Leisure and hospitality,2003,5,836.0,8.7,2021-02-10T16:01:55
Leisure and hospitality,2009,6,896.0,7.8,2021-03-12T20:56:15
Leisure and hospitality,2001,9,860.0,6.9,2020-08-24T14:25:48
Leisure and hospitality,2003,9,936.0,5.3,2021-07-31T06:37:17
Leisure and hospitality,2003,4,798.0,9.9,2024-01-23T15:32:27
Leisure and hospitality,2004,7,927.0,6.1,2024-02-08T21:05:48
Leisure and hospitality,2001,8,757.0,7.7,2020-02-18T02:09:46
Leisure and hospitality,2002,3,1013.0,7.7,2020-02-16T11:47:45
Leisure and hospitality,2006,7,765.0,9.3,2022-04-09T07:14:20
Leisure and hospitality,2007,2,952.0,7.9,2021-05-29T22:57:35
Leisure and hospitality,2002,2,1738.0,6.6,2023-10-08T07:29:50
Leisure and hospitality,2002,12,781.0,8.2,2023-07-29T14:54:15
Leisure and hospitality,2005,9,938.0,9.6,2024-07-10T20:31:08
Leisure and hospitality,2008,3,1106.0,8.2,2021-05-28T10:17:57
Leisure and hospitality,2003,8,933.0,10.2,2024-06-26T20:38:17
Leisure and hospitality,2007,10,1006.0,8.2,2022-05-20T14:57:43
Leisure and hospitality,2006,7,808.0,9.2,2020-05-21T18:58:34
Leisure and hospitality,2006,10,1014.0,7.8,2020-07-07T23:03:24
Leisure and hospitality,2007,10,1021.0,7.4,2024-12-16T15:18:10
Leisure and hospitality,2005,8,1116.0,10.6,2023-04-27T08:26:12
Leisure and hospitality,2003,4,1100.0,8.9,2021-08-07T03:52:39
Leisure and hospitality,2001,2,738.0,8.1,2023-08-14T12:40:15
Leisure and hospitality,2005,4,1221.0,7.2,2023-11-02T19:51:45
Leisure and hospitality,2006,5,874.0,7.0,2020-07-08T03:24:30
Leisure and hospitality,2007,2,1291.0,8.2,2024-03-19T05:18:34
Leisure and hospitality,2003,1,937.0,7.8,2024-04-01T07:24:19
Other,2010,11,197.0,6.6,2020-06-14T23:03:43
Other,2003,5,407.0,8.1,2023-09-17T14:32:09
Other,2007,3,155.0,7.3,2024-03-09T07:57:44
Other,2000,12,536.0,5.8,2021-11-20T16:55:14
Other,2003,10,325.0,5.2,2023-10-16T03:34:52
Other,2001,5,186.0,4.9,2021-11-29T10:59:04
Other,2008,1,317.0,3.7,2024-07-19T10:00:14
Other,2009,2,228.0,5.1,2022-05-19T12:26:03
Other,2001,3,240.0,6.6,2021-02-06T00:07:34
Other,2007,5,375.0,8.3,2020-12-07T17:41:45
Other,2009,2,435.0,3.9,2021-07-16T19:51:35
Other,2001,12,408.0,4.5,2024-05-22T06:53:23
Other,2006,6,371.0,4.5,2020-05-24T05:48:07
Other,2009,6,232.0,5.3,2024-11-05T10:26:49
Other,2009,1,268.0,4.6,2022-02-13T09:11:34
Other,2003,12,262.0,3.9,2021-08-31T10:30:55
Other,2003,9,313.0,4.2,2022-10-23T19:50:26
Other,2000,9,349.0,7.1,2021-11-14T11:15:45
Other,2004,12,233.0,7.5,2022-09-10T09:13:20
Other,2002,6,372.0,7.4,2021-11-30T18:08:46
Other,2002,6,268.0,3.5,2023-07-15T10:58:34
Other,2008,4,182.0,3.9,2024-12-14T21:04:28
Other,2009,10,408.0,4.4,2023-05-22T19:09:06
Other,2006,5,251.0,5.2,2021-10-24T16:39:10
Other,2002,1,379.0,4.6,2023-04-01T17:46:34
Other,2006,6,271.0,5.5,2024-11-26T09:47:04
Other,2005,5,294.0,3.9,2020-08-01T05:22:21
Other,2002,11,337.0,5.0,2023-03-11T04:23:03
Other,2009,3,295.0,4.6,2022-06-09T05:51:45
Other,2009,4,449.0,6.0,2021-02-11T16:50:04
Other,2003,12,255.0,4.6,2021-01-09T10:20:39
Other,2009,2,383.0,4.4,2021-02-04T18:04:29
Other,2008,6,601.0,6.9,2022-06-23T22:20:10
Other,2009,3,212.0,5.6,2020-10-08T17:08:46
Other,2006,1,317.0,5.0,2022-07-14T22:27:39
Other,2005,4,275.0,4.4,2024-03-03T04:15:38
Other,2009,12,208.0,3.3,2024-06-01T00:38:22
Other,2006,8,333.0,4.7,2022-11-17T00:09:28
Other,2004,4,340.0,5.8,2023-06-08T08:57:28
Other,2003,11,438.0,5.9,2022-11-03T08:22:07
Other,2003,12,256.0,4.8,2022-05-29T05:53:07
Other,2009,1,297.0,6.8,2023-04-16T04:58:33
Other,2000,3,408.0,5.4,2020-08-05T12:10:46
Other,2001,2,299.0,3.2,2021-02-15T02:25:18
Other,2006,8,391.0,5.0,2020-08-19T05:05:09
Other,2006,5,258.0,5.5,2023-10-01T09:22:30
Other,2000,2,302.0,7.6,2022-03-31T18:33:26
Other,2006,8,257.0,3.6,2024-10-01T06:12:46
Other,2006,3,348.0,3.5,2024-02-08T18:06:48
Other,2008,7,157.0,5.5,2021-10-07T13:11:33
Other,2002,6,300.0,4.1,2020-02-02T01:19:23
Other,2002,4,301.0,6.1,2022-05-06T09:14:39
Other,2003,4,280.0,6.3,2024-06-25T11:23:17
Other,2002,10,383.0,3.8,2020-07-14T14:43:53
Other,2005,10,504.0,5.1,2023-12-04T13:49:15
Other,2001,2,242.0,5.3,2021-06-14T22:37:59
Other,2004,6,359.0,6.1,2022-04-13T12:56:09
Other,2006,9,312.0,5.3,2020-03-06T22:29:13
Other,2006,7,308.0,4.1,2023-09-15T03:37:56
Other,2004,8,329.0,5.1,2022-02-09T05:55:41
Other,2005,12,252.0,5.8,2022-07-23T02:35:22
Other,2009,6,213.0,4.8,2022-03-31T03:06:20
Other,2007,7,367.0,4.1,2022-04-25T15:37:00
Other,2005,1,282.0,4.9,2023-06-28T08:11:06
Other,2004,1,229.0,3.0,2020-08-30T16:22:57
Other,2003,3,482.0,3.7,2020-01-05T07:17:48
Other,2010,6,269.0,6.1,2022-09-03T07:10:19
Other,2005,7,212.0,4.3,2021-07-30T02:05:03
Other,2005,4,468.0,3.1,2024-06-10T13:48:57
Other,2002,4,265.0,6.3,2022-09-25T06:23:08
Other,2003,3,483.0,3.7,2024-04-14T08:56:38
Other,2009,3,171.0,3.6,2024-12-22T09:48:07
Other,2001,1,232.0,3.6,2021-12-30T05:35:00
Other,2009,7,318.0,7.1,2023-12-05T04:34:07
Other,2005,9,247.0,3.3,2020-05-25T03:53:01
Other,2007,12,199.0,7.5,2020-11-15T19:11:00
Other,2001,4,280.0,5.1,2023-03-20T07:49:22
Other,2007,8,234.0,6.1,2023-05-20T16:45:18
Other,2008,12,326.0,3.4,2021-04-21T23:29:25
Other,2009,11,360.0,7.4,2022-07-30T10:44:31
Other,2003,5,424.0,6.0,2024-08-16T03:06:12
Other,2001,12,422.0,5.1,2020-10-14T20:28:34
Other,2003,7,337.0,7.9,2023-04-09T12:26:51
Other,2004,1,301.0,4.2,2023-02-17T04:11:32
Other,2008,6,299.0,5.6,2020-10-11T08:54:38
Other,2008,7,366.0,4.7,2020-11-06T05:00:09
Other,2005,3,205.0,3.7,2023-04-03T21:09:52
Other,2001,2,329.0,5.1,2020-01-15T22:36:05
Other,2003,7,292.0,5.4,2022-04-08T02:32:38
Other,2002,2,293.0,6.4,2022-01-08T14:48:54
Other,2002,3,292.0,6.1,2020-07-22T04:37:58
Other,2001,8,261.0,5.8,2020-07-24T07:51:06
Other,2005,7,226.0,9.7,2021-06-06T17:52:18
Other,2009,3,346.0,5.1,2023-08-20T00:41:09
Other,2010,7,321.0,5.3,2021-06-10T06:52:58
Other,2000,1,374.0,3.9,2024-07-15T06:32:35
Other,2001,8,277.0,4.1,2024-07-29T22:22:23
Other,2001,3,193.0,4.4,2024-12-18T01:26:43
Other,2001,8,280.0,4.3,2021-08-22T20:40:57
Other,2001,1,326.0,5.5,2020-02-18T03:54:09
Other,2008,3,391.0,4.2,2023-03-19T08:39:44
Other,2006,5,309.0,5.4,2021-01-11T08:19:58
Other,2010,5,184.0,5.8,2022-01-10T00:15:51
Other,2007,10,485.0,6.3,2022-10-02T02:13:21
Other,2008,6,403.0,5.0,2020-11-12T09:23:08
Other,2005,12,231.0,4.8,2024-05-31T01:56:50
Other,2006,2,220.0,4.4,2022-04-06T17:47:22
Other,2001,11,330.0,6.6,2023-05-22T09:01:40
Other,2005,1,312.0,6.9,2020-06-24T02:43:03
Other,2005,4,218.0,4.5,2023-01-14T19:31:36
Other,2001,4,333.0,6.9,2024-11-17T17:52:30
Other,2006,12,350.0,5.0,2022-01-24T12:33:54
Other,2008,8,330.0,6.4,2022-12-27T06:58:31
Other,2005,12,207.0,5.3,2023-02-19T10:15:24
Other,2001,4,258.0,4.8,2021-11-16T02:01:06
Other,2001,11,441.0,5.0,2022-03-03T01:56:40
Other,2007,6,223.0,5.2,2024-11-03T18:52:33
Other,2001,6,212.0,4.8,2023-11-21T18:38:19
Other,2003,8,285.0,4.7,2023-05-29T06:06:19
Other,2003,7,290.0,7.4,2024-11-15T21:57:55
Other,2001,5,231.0,4.3,2021-10-29T13:19:41
Other,2009,7,280.0,5.2,2021-06-01T18:29:38
Agriculture,2007,12,211.0,4.8,2023-10-22T12:47:53
Agriculture,2004,8,121.0,12.9,2024-03-25T17:30:39
Agriculture,2003,1,206.0,7.4,2021-03-12T04:02:05
Agriculture,2006,3,194.0,7.9,2023-09-03T21:12:06
Agriculture,2001,6,180.0,11.2,2022-01-29T09:28:20
Agriculture,2002,5,302.0,3.1,2023-05-14T04:28:28
Agriculture,2006,9,139.0,8.6,2020-04-27T14:47:50
Agriculture,2005,2,202.0,9.6,2022-04-08T05:15:11
Agriculture,2003,2,121.0,17.8,2020-11-16T04:23:25
Agriculture,2003,5,72.0,5.5,2023-10-31T23:57:38
Agriculture,2000,4,129.0,3.0,2024-07-26T00:02:40
Agriculture,2002,7,200.0,6.7,2020-05-06T14:45:55
Agriculture,2006,11,101.0,8.5,2021-05-23T04:47:16
Agriculture,2005,12,94.0,12.9,2021-08-24T11:19:04
Agriculture,2007,3,191.0,19.6,2023-08-14T13:19:09
Agriculture,2006,12,119.0,10.7,2024-12-05T02:49:44
Agriculture,2008,1,180.0,9.4,2023-01-01T10:18:40
Agriculture,2008,4,152.0,9.4,2023-09-15T11:35:28
Agriculture,2003,2,65.0,7.2,2022-04-08T15:01:50
Agriculture,2008,11,158.0,4.0,2024-11-27T13:03:59
Agriculture,2001,8,108.0,4.0,2023-02-01T15:40:49
Agriculture,2003,2,124.0,13.2,2021-09-23T17:59:57
Agriculture,2001,2,172.0,15.3,2023-10-20T12:53:58
Agriculture,2006,3,70.0,12.9,2020-02-24T01:16:31
Agriculture,2006,6,98.0,12.6,2020-08-31T01:48:32
Agriculture,2009,8,112.0,4.3,2024-01-11T13:02:47
Agriculture,2006,5,154.0,14.3,2022-02-16T18:08:41
Agriculture,2006,5,93.0,5.7,2020-06-24T02:34:12
Agriculture,2009,5,243.0,6.9,2021-09-07T07:01:24
Agriculture,2001,6,120.0,9.1,2021-01-29T01:58:48
Agriculture,2007,1,80.0,11.2,2022-04-07T09:08:22
Agriculture,2001,11,121.0,12.4,2024-08-18T23:43:03
Agriculture,2000,8,82.0,14.2,2024-02-07T03:02:23
Agriculture,2003,11,115.0,19.1,2021-09-06T10:57:54
Agriculture,2004,1,104.0,12.4,2020-12-18T18:52:35
Agriculture,2003,3,82.0,3.6,2020-06-13T18:45:16
Agriculture,2004,1,229.0,7.3,2023-04-22T13:04:06
Agriculture,2007,6,93.0,6.2,2022-03-24T03:25:49
Agriculture,2008,7,92.0,7.6,2023-05-03T05:27:19
Agriculture,2004,7,152.0,8.0,2021-06-19T04:32:22
Agriculture,2000,10,146.0,12.1,2020-01-23T15:55:10
Agriculture,2009,10,140.0,11.4,2023-10-09T10:53:57
Agriculture,2006,8,147.0,5.9,2023-03-20T22:16:21
Agriculture,2008,7,136.0,9.2,2020-02-17T14:52:02
Agriculture,2007,6,100.0,6.4,2024-12-16T16:41:06
Agriculture,2005,10,243.0,13.8,2023-05-14T18:59:21
Agriculture,2007,7,193.0,7.5,2022-09-25T20:10:59
Agriculture,2009,9,108.0,7.2,2023-09-01T19:14:52
Agriculture,2003,3,140.0,11.2,2024-04-16T15:58:40
Agriculture,2005,3,75.0,13.0,2024-06-13T10:03:27
Agriculture,2006,1,106.0,9.6,2022-04-09T17:56:16
Agriculture,2007,1,83.0,9.6,2022-02-18T00:27:35
Agriculture,2003,1,169.0,9.5,2020-08-13T06:12:16
Agriculture,2009,7,34.0,8.6,2024-07-03T05:19:33
Agriculture,2004,11,161.0,9.7,2022-04-05T16:52:05
Agriculture,2003,2,122.0,9.1,2023-09-10T12:08:43
Agriculture,2005,7,151.0,15.3,2020-09-14T20:04:13
Agriculture,2003,4,99.0,5.9,2024-09-06T15:15:56
Agriculture,2008,2,148.0,13.0,2023-10-05T11:38:26
Agriculture,2008,4,129.0,11.9,2021-09-23T16:25:43
Agriculture,2005,4,141.0,9.4,2023-10-03T16:48:28
Agriculture,2000,3,102.0,5.4,2021-01-24T01:28:37
Agriculture,2001,6,64.0,6.4,2021-12-19T14:42:59
Agriculture,2009,7,132.0,7.3,2022-04-04T04:41:22
Agriculture,2003,3,125.0,12.2,2023-06-26T01:55:50
Agriculture,2007,11,199.0,5.0,2022-09-02T05:53:50
Agriculture,2000,5,115.0,10.7,2023-12-04T21:08:42
Agriculture,2006,11,65.0,16.9,2021-12-15T08:20:02
Agriculture,2005,8,151.0,10.4,2022-03-18T07:41:12
Agriculture,2000,8,98.0,14.7,2021-04-06T09:53:13
Agriculture,2005,7,135.0,3.9,2022-01-28T22:40:23
Agriculture,2002,6,83.0,10.8,2023-06-27T15:10:54
Agriculture,2001,9,81.0,9.7,2023-08-09T20:46:00
Agriculture,2001,1,150.0,10.5,2022-12-16T02:37:29
Agriculture,2003,3,191.0,14.1,2022-02-12T08:35:06
Agriculture,2010,11,79.0,13.4,2023-07-29T16:04:30
Agriculture,2009,1,82.0,9.1,2022-02-28T15:04:12
Agriculture,2010,12,101.0,9.9,2024-02-27T23:12:16
Agriculture,2003,1,60.0,10.4,2022-09-27T06:19:22
Agriculture,2009,6,227.0,9.6,2021-07-03T15:16:33
Agriculture,2007,9,178.0,10.7,2020-07-15T09:28:44
Agriculture,2004,2,163.0,13.9,2023-03-14T00:27:43
Agriculture,2003,11,105.0,10.0,2024-08-12T07:36:49
Agriculture,2004,7,143.0,13.8,2024-02-27T21:53:23
Agriculture,2004,9,97.0,7.4,2021-01-11T18:46:26
Agriculture,2007,5,180.0,7.6,2022-12-17T11:34:20
Agriculture,2000,2,158.0,7.8,2020-05-23T08:39:02
Agriculture,2004,3,62.0,5.6,2024-10-27T07:36:51
Agriculture,2003,1,115.0,6.2,2023-07-14T20:51:38
Agriculture,2009,7,223.0,9.5,2023-06-03T04:08:41
Agriculture,2008,4,122.0,6.2,2020-08-18T10:12:29
Agriculture,2005,3,103.0,3.9,2020-01-19T14:28:41
Agriculture,2005,4,76.0,10.9,2023-09-23T07:34:29
Agriculture,2002,7,183.0,8.0,2020-02-26T13:48:40
Agriculture,2001,4,117.0,6.3,2024-06-02T09:23:16
Agriculture,2006,1,153.0,5.9,2020-10-10T20:03:46
Agriculture,2003,5,128.0,5.3,2020-07-12T13:12:48
Agriculture,2009,12,154.0,10.2,2020-02-18T15:04:10
Agriculture,2008,12,255.0,13.6,2020-03-27T19:23:36
Agriculture,2006,6,98.0,3.4,2022-01-29T18:53:43
Agriculture,2002,1,91.0,5.1,2021-08-27T23:30:41
Agriculture,2003,11,60.0,9.6,2021-05-05T23:40:30
Agriculture,2000,6,57.0,10.0,2021-02-06T07:30:52
Agriculture,2005,2,268.0,6.2,2022-05-22T20:38:56
Agriculture,2005,9,115.0,5.8,2020-01-22T11:19:56
Agriculture,2010,3,169.0,6.9,2021-01-21T09:40:22
Agriculture,2004,2,131.0,5.0,2023-05-16T11:38:10
Agriculture,2005,5,39.0,10.9,2022-03-29T18:27:15
Agriculture,2001,2,101.0,3.7,2022-02-02T06:53:05
Agriculture,2005,10,92.0,8.2,2022-02-16T23:09:00
Agriculture,2004,4,92.0,8.0,2020-05-01T05:58:20
Agriculture,2006,12,104.0,13.8,2024-08-23T08:44:49
Agriculture,2004,8,64.0,9.0,2024-11-13T01:48:57
Agriculture,2000,2,131.0,4.3,2021-06-30T17:20:35
Agriculture,2003,12,100.0,11.8,2022-08-12T01:40:51
Agriculture,2007,4,116.0,16.1,2024-03-10T14:21:28
Agriculture,2009,6,157.0,7.5,2022-10-28T20:36:38
Agriculture,2002,9,155.0,6.6,2020-11-10T17:26:54
Agriculture,2002,12,190.0,5.3,2021-11-01T03:56:10
Agriculture,2008,5,127.0,6.8,2021-05-30T02:25:12
Agriculture,2009,1,90.0,12.6,2022-04-01T03:18:47
Agriculture,2006,8,148.0,11.4,2022-09-12T22:39:30
Self-employed,2008,10,640.0,2.4,2023-09-16T11:10:28
Self-employed,2008,8,154.0,1.7,2022-09-15T22:28:35
Self-employed,2001,9,283.0,5.6,2024-12-12T16:05:31
Self-employed,2001,2,244.0,3.5,2023-01-14T23:43:12
Self-employed,2000,7,199.0,4.3,2021-10-21T07:43:16
Self-employed,2001,3,339.0,2.1,2020-03-10T22:39:35
Self-employed,2003,1,425.0,3.8,2024-01-18T19:25:22
Self-employed,2001,10,332.0,2.9,2020-11-06T12:57:13
Self-employed,2002,10,194.0,3.7,2023-02-18T09:49:02
Self-employed,2006,7,315.0,2.7,2022-02-18T20:57:05
Self-employed,2004,9,210.0,4.9,2021-08-23T10:08:35
Self-employed,2000,6,386.0,3.2,2024-07-15T01:53:14
Self-employed,2001,12,378.0,3.1,2022-04-23T17:04:23
Self-employed,2005,11,414.0,2.8,2020-05-22T08:21:23
Self-employed,2005,3,350.0,2.4,2021-05-01T06:17:07
Self-employed,2001,11,365.0,2.3,2023-01-20T20:27:23
Self-employed,2002,6,319.0,2.7,2020-02-04T21:49:20
Self-employed,2005,2,156.0,3.8,2020-11-10T23:51:22
Self-employed,2006,3,300.0,3.3,2024-10-20T08:18:52
Self-employed,2010,7,594.0,3.5,2023-08-06T21:35:08
Self-employed,2000,7,461.0,6.2,2024-08-31T18:19:30
Self-employed,2007,2,383.0,2.0,2022-11-08T02:42:01
Self-employed,2001,6,305.0,2.4,2023-04-07T05:18:20
Self-employed,2005,2,222.0,3.2,2024-12-30T15:23:14
Self-employed,2001,8,304.0,2.5,2022-05-16T08:47:58
Self-employed,2005,6,406.0,2.7,2020-07-27T18:15:30
Self-employed,2006,6,347.0,3.0,2024-06-01T00:08:07
Self-employed,2000,4,530.0,3.7,2021-12-09T20:46:39
Self-employed,2003,10,310.0,2.8,2024-03-20T18:55:53
Self-employed,2004,9,467.0,4.0,2022-01-02T04:32:11
Self-employed,2005,3,417.0,2.5,2022-04-24T22:15:18
Self-employed,2008,9,272.0,2.1,2020-06-28T01:56:19
Self-employed,2002,1,222.0,2.7,2021-05-09T10:59:55
Self-employed,2000,1,379.0,3.4,2022-07-13T15:07:58
Self-employed,2009,7,319.0,2.0,2023-06-16T05:23:46
Self-employed,2003,10,348.0,2.4,2023-06-06T11:14:25
Self-employed,2008,7,301.0,2.7,2023-06-01T00:07:27
Self-employed,2005,3,196.0,3.1,2024-12-14T23:12:40
Self-employed,2002,7,204.0,3.7,2022-04-21T12:13:12
Self-employed,2007,9,344.0,3.0,2023-12-29T15:20:52
Self-employed,2001,1,212.0,3.4,2024-05-29T03:09:32
Self-employed,2003,12,354.0,3.3,2024-03-01T15:06:41
Self-employed,2008,9,243.0,2.4,2021-09-29T00:34:33
Self-employed,2008,12,322.0,4.2,2023-01-14T10:45:25
Self-employed,2003,6,261.0,3.1,2023-10-18T05:48:37
Self-employed,2008,4,247.0,3.6,2024-07-04T23:41:23
Self-employed,2007,7,194.0,3.1,2024-06-06T21:06:49
Self-employed,2008,9,211.0,3.5,2024-06-03T09:03:07
Self-employed,2009,2,355.0,1.6,2021-03-02T20:20:43
Self-employed,2008,12,360.0,3.7,2021-09-28T08:38:01
Self-employed,2000,11,307.0,4.3,2020-02-14T08:41:09
Self-employed,2004,6,502.0,3.2,2022-04-19T23:05:21
Self-employed,2000,5,440.0,4.2,2022-10-02T09:59:48
Self-employed,2004,2,216.0,3.2,2021-06-29T00:49:48
Self-employed,2005,2,211.0,1.4,2023-12-01T06:05:22
Self-employed,2003,5,245.0,3.5,2024-09-16T06:42:33
Self-employed,2006,1,292.0,2.8,2024-01-19T11:49:04
Self-employed,2004,5,385.0,3.2,2022-01-26T21:02:29
Self-employed,2004,2,242.0,1.8,2023-08-23T01:35:14
Self-employed,2004,8,247.0,1.6,2022-03-31T00:54:50
Self-employed,2002,12,372.0,1.9,2024-03-24T09:54:25
Self-employed,2007,5,248.0,1.9,2021-03-25T19:42:38
Self-employed,2001,11,278.0,3.0,2022-02-25T17:46:33
Self-employed,2007,4,312.0,2.1,2023-09-23T23:14:24
Self-employed,2001,9,259.0,3.1,2022-03-29T17:23:46
Self-employed,2000,8,153.0,2.5,2020-06-24T08:14:25
Self-employed,2001,3,268.0,3.6,2022-12-01T21:48:13
Self-employed,2009,4,293.0,5.5,2024-03-03T02:40:23
Self-employed,2006,3,316.0,2.1,2021-07-01T01:43:39
Self-employed,2005,8,563.0,2.1,2024-05-07T17:28:57
Self-employed,2002,1,499.0,3.6,2024-09-13T17:55:38
Self-employed,2009,2,257.0,2.8,2021-09-02T09:15:40
Self-employed,2008,1,564.0,5.8,2023-06-14T22:55:45
Self-employed,2003,3,337.0,5.3,2020-10-30T22:50:43
Self-employed,2004,10,520.0,2.5,2024-12-29T06:23:59
Self-employed,2006,5,321.0,2.2,2023-01-02T07:20:18
Self-employed,2007,2,426.0,2.7,2020-05-04T01:08:21
Self-employed,2005,8,240.0,2.4,2024-01-10T00:28:41
Self-employed,2005,7,366.0,3.0,2021-06-13T20:07:06
Self-employed,2009,8,293.0,3.0,2024-12-15T02:40:43
Self-employed,2004,5,214.0,2.2,2020-10-02T11:00:10
Self-employed,2006,8,208.0,3.4,2021-01-16T14:48:12
Self-employed,2001,9,231.0,3.8,2020-12-16T18:55:32
Self-employed,2000,11,402.0,2.7,2023-09-06T07:27:57
Self-employed,2009,12,505.0,2.3,2023-09-05T21:07:38
Self-employed,2001,4,261.0,2.1,2020-12-16T05:50:54
Self-employed,2009,2,374.0,2.1,2023-12-04T14:57:22
Self-employed,2001,12,266.0,2.3,2023-05-11T13:43:14
Self-employed,2008,7,399.0,2.1,2020-05-02T11:29:07
Self-employed,2006,2,230.0,1.7,2020-03-28T08:13:35
Self-employed,2004,1,321.0,2.0,2022-06-26T14:29:02
Self-employed,2009,1,334.0,3.3,2024-09-30T03:40:12
Self-employed,2000,6,198.0,3.6,2022-05-25T08:27:30
Self-employed,2007,11,447.0,4.3,2023-12-24T22:31:18
Self-employed,2000,9,208.0,1.9,2021-08-29T04:48:42
Self-employed,2001,9,268.0,3.6,2020-09-06T13:00:34
Self-employed,2010,6,295.0,1.4,2021-11-01T18:43:08
Self-employed,2002,11,229.0,2.9,2023-01-05T23:12:44
Self-employed,2003,4,523.0,3.0,2022-01-24T23:19:01
Self-employed,2005,11,580.0,2.5,2020-02-12T15:01:53
Self-employed,2005,7,512.0,1.7,2024-02-23T06:25:42
Self-employed,2009,8,238.0,5.5,2024-03-15T23:23:19
Self-employed,2009,9,322.0,2.7,2024-08-06T22:21:09
Self-employed,2005,7,297.0,3.5,2020-03-13T09:37:36
Self-employed,2000,10,188.0,2.1,2021-05-25T22:37:03
Self-employed,2004,6,368.0,2.7,2023-11-29T10:32:07
Self-employed,2002,8,351.0,2.1,2020-06-19T20:16:49
Self-employed,2001,2,216.0,2.9,2024-06-02T17:48:42
Self-employed,2003,5,325.0,2.4,2021-02-07T04:29:02
Self-employed,2004,7,570.0,3.2,2023-08-11T13:37:32
Self-employed,2006,6,284.0,2.1,2023-09-14T03:45:07
Self-employed,2005,11,204.0,1.5,2022-02-13T16:58:08
Self-employed,2000,4,171.0,2.0,2021-09-21T02:34:41
Self-employed,2001,4,324.0,2.0,2023-07-05T07:02:00
Self-employed,2004,6,284.0,4.4,2021-12-22T03:37:03
Self-employed,2009,10,416.0,3.6,2020-01-16T10:08:44
Self-employed,2000,3,349.0,3.2,2021-08-24T11:52:15
Self-employed,2008,6,296.0,3.6,2024-02-24T07:04:27
Self-employed,2010,1,517.0,3.4,2021-08-13T19:44:15
Self-employed,2007,2,313.0,2.0,2023-08-17T17:16:21
Self-employed,2003,5,197.0,1.9,2020-05-01T18:31:44
Self-employed,2001,1,367.0,5.1,2024-05-04T21:39:38
