year,month,date_of_month,day_of_week,births
2009,12,17,5,6896
2009,12,27,4,11778
2009,8,24,2,12880
2009,5,7,6,10972
2009,7,24,1,11881
2009,11,16,5,13978
2009,4,25,6,9467
2009,2,22,7,8758
2009,3,23,7,11162
2009,5,25,1,10274
2009,12,27,1,9467
2009,8,22,3,11866
2009,8,29,4,10422
2009,11,28,7,11364
2009,10,27,4,10299
2009,6,22,2,14315
2009,9,23,4,13771
2009,8,29,5,10298
2009,4,10,6,12071
2009,5,30,4,12752
2009,6,6,2,10636
2009,4,26,5,10650
2009,7,7,3,13872
2009,8,28,7,11923
2009,9,13,5,13131
2009,1,21,1,9627
2009,12,30,7,6664
2009,6,5,1,12177
2009,3,26,1,12393
2009,8,26,7,7002
2009,8,12,6,13100
2009,12,24,2,12956
2009,7,3,6,14408
2009,7,2,2,13227
2009,4,23,4,13271
2009,5,12,3,11430
2009,4,29,4,14333
2009,7,12,2,8552
2009,1,2,5,7860
2009,4,29,6,12053
2009,3,9,3,11880
2009,3,4,4,6036
2009,5,23,6,13630
2009,1,17,7,11456
2009,10,23,1,12464
2009,11,15,5,13345
2009,10,23,2,12472
2009,10,13,2,12042
2009,11,6,5,12699
2009,6,10,2,10756
2009,2,2,5,12452
2009,6,16,4,12137
2009,9,27,5,13346
2009,5,31,2,12967
2009,7,20,2,9366
2009,7,23,7,11004
2009,10,3,1,12241
2009,3,10,5,13273
2009,2,6,2,13871
2009,12,19,2,12736
2009,4,6,5,13014
2009,4,20,4,15168
2009,9,7,1,12068
2009,2,25,6,11175
2009,6,15,1,10628
2009,5,5,4,8932
2009,4,22,1,10146
2009,12,22,1,12382
2009,3,27,6,5728
2009,11,3,4,7308
2009,4,6,2,11719
2009,11,10,6,12235
2009,12,20,7,15164
2009,6,31,6,12569
2009,10,3,1,12341
2009,2,3,2,13210
2009,7,30,3,7237
2009,5,14,2,12796
2009,5,16,1,10774
2009,3,24,2,11009
2009,3,12,1,10260
2009,11,19,5,6859
2009,8,22,1,9941
2009,5,1,3,15003
2009,8,6,1,12694
2009,6,29,7,9723
2009,12,6,5,8682
2009,10,2,1,12456
2009,10,23,5,14330
2009,8,17,7,12934
2009,2,3,4,14434
2009,3,7,5,14630
2009,9,24,7,7717
2009,2,23,4,9655
2009,8,7,1,10111
2009,5,15,4,7874
2009,9,14,6,10170
2009,11,4,2,6469
2009,7,27,6,10384
2009,6,16,5,13052
2009,12,11,6,9496
2009,7,10,4,9537
2009,9,29,6,14149
2009,4,23,3,12370
2009,4,15,2,11670
2009,2,26,5,13016
2009,3,2,2,12960
2009,12,24,7,10928
2009,4,12,6,14489
2009,8,18,7,11970
2009,5,18,2,12692
2009,3,23,5,13061
2009,8,17,5,11118
2009,2,2,4,10045
2009,5,15,1,16081
2009,1,27,3,12979
2009,12,29,7,14126
2009,7,20,6,15554
2009,8,13,4,9395
2009,3,27,4,10691
2009,8,21,3,14969
2009,9,11,2,12658
2009,1,4,4,10996
2009,6,18,5,10303
2009,9,12,5,13511
2009,5,21,5,10465
2009,6,19,1,11329
2009,5,6,3,8752
2009,2,29,5,16081
2009,11,24,2,11939
2009,10,3,5,10530
2009,8,27,5,8338
2009,8,2,3,8771
2009,8,15,2,15245
2009,12,25,4,13315
2009,12,8,7,9343
2009,4,23,2,14045
2009,11,6,1,11157
2009,2,22,3,9808
2009,2,28,4,16081
2009,2,9,5,8381
2009,8,1,7,12433
2009,10,10,4,15322
2009,12,18,5,6808
2009,12,23,4,10618
2009,4,31,7,13201
2009,12,9,1,12519
2009,5,9,6,10416
2009,10,4,4,13277
2009,8,12,1,16081
2009,4,30,7,11557
2009,2,24,6,12599
2009,5,11,3,13855
2009,11,7,2,12866
2009,9,28,3,8531
2009,9,8,5,5728
2009,3,7,1,7777
2009,2,20,7,12006
2009,5,15,4,13054
2009,10,4,5,8605
2009,3,7,3,9923
2009,2,30,6,13034
2009,1,25,4,11365
2009,3,7,7,13182
2009,1,16,4,6349
2009,11,15,5,12590
2009,8,18,3,14257
2009,9,3,7,12079
2009,12,22,6,9597
2009,2,9,4,7095
2009,12,13,6,11152
2009,12,21,4,11175
2009,4,20,1,14383
2009,12,1,7,9657
2009,6,17,1,12701
2009,7,25,2,15383
2009,5,16,1,16081
2009,4,3,6,14081
2009,10,7,7,11226
2009,11,24,2,11297
2009,8,26,1,12996
2009,1,28,6,16081
2009,5,12,4,11411
2009,2,15,2,9983
2009,7,23,6,8743
2009,8,12,6,9188
2009,3,17,2,10532
2009,3,21,7,13361
2009,4,6,1,13127
2009,10,11,7,7252
2009,1,4,4,8744
2009,4,28,5,9497
2009,1,17,3,14038
2009,3,23,2,8211
2009,3,29,5,10352
2009,4,20,3,11473
2009,3,18,3,10029
2009,12,29,6,8468
2009,6,22,7,10020
2009,6,27,3,9101
2009,6,14,4,10099
2009,11,24,2,12834
2009,3,7,6,10606
2009,7,24,7,10138
2009,8,15,4,11378
2009,11,10,3,11072
2009,1,28,4,7767
2009,10,21,4,8482
2009,5,20,7,12472
2009,4,21,6,11343
2009,3,11,4,10825
2009,7,15,3,16081
2009,2,18,1,13149
2009,8,14,2,10275
2009,3,11,1,11129
2009,2,18,3,10711
2009,11,18,1,13809
2009,2,7,2,12939
2010,5,2,3,14350
2010,10,20,4,11777
2010,6,9,7,10632
2010,8,9,1,11749
2010,3,14,6,10975
2010,3,13,4,11855
2010,5,24,5,15839
2010,5,3,4,12688
2010,9,27,6,10860
2010,5,19,6,15325
2010,7,29,4,9557
2010,5,18,1,13606
2010,1,3,5,13324
2010,9,9,2,8836
2010,6,21,2,14539
2010,12,29,5,15308
2010,12,9,2,15514
2010,12,10,3,12347
2010,7,13,2,11885
2010,1,7,7,13386
2010,10,29,7,11160
2010,10,24,3,12483
2010,9,24,5,8880
2010,1,17,3,11914
2010,11,27,1,9315
2010,4,20,4,11578
2010,3,2,1,7057
2010,3,18,1,12991
2010,2,15,5,12090
2010,2,6,5,13464
2010,8,2,5,14682
2010,10,25,3,12186
2010,10,25,6,7809
2010,7,13,1,12815
2010,6,7,2,11472
2010,3,22,1,8745
2010,5,4,7,13950
2010,1,25,6,11689
2010,2,20,3,10691
2010,1,17,3,16081
2010,12,16,1,11755
2010,1,19,4,8275
2010,6,12,1,12793
2010,5,9,3,5728
2010,10,20,5,11055
2010,1,8,2,13938
2010,4,7,3,9962
2010,7,11,1,13736
2010,8,29,7,9734
2010,12,30,4,10840
2010,7,26,5,9408
2010,8,28,7,6650
2010,8,19,2,11342
2010,2,27,4,14665
2010,6,31,7,13386
2010,1,4,3,12159
2010,1,28,4,13824
2010,7,5,1,9922
2010,11,7,1,9200
2010,6,19,4,16081
2010,5,17,7,12178
2010,11,23,5,9526
2010,12,17,6,11805
2010,7,11,7,15820
2010,4,8,2,7691
2010,6,13,6,13028
2010,12,28,4,14037
2010,11,24,7,13303
2010,1,9,2,13673
2010,3,20,4,8644
2010,9,3,7,11354
2010,10,13,7,11170
2010,12,14,4,11048
2010,1,25,2,13404
2010,7,22,7,16081
2010,12,2,7,9392
2010,1,8,4,10685
2010,1,26,3,11003
2010,5,15,4,8068
2010,12,28,3,11596
2010,5,5,2,16081
2010,8,19,5,10609
2010,5,3,7,15290
2010,12,19,6,6985
2010,4,23,5,7627
2010,5,9,4,9344
2010,9,16,4,9595
2010,6,13,3,9920
2010,2,7,6,8694
2010,8,7,2,12746
2010,3,8,7,7463
2010,3,4,3,10232
2010,8,2,5,13184
2010,9,17,1,12159
2010,8,27,5,10441
2010,3,21,7,12802
2010,8,28,5,12208
2010,2,18,3,13267
2010,3,2,6,16081
2010,5,22,1,10475
2010,6,7,2,16081
2010,12,8,2,12291
2010,1,27,1,8511
2010,9,4,5,10459
2010,3,7,5,12231
2010,9,31,1,11652
2010,8,28,7,8910
2010,12,8,3,8548
2010,1,1,2,14292
2010,6,3,4,11135
2010,4,9,4,10460
2010,10,20,5,15599
2010,6,9,3,12001
2010,2,10,6,9177
2010,5,24,7,15146
2010,2,31,3,10328
2010,1,16,7,11372
2010,1,21,7,9117
2010,1,23,4,16081
2010,5,15,7,12239
2010,11,21,4,6813
2010,11,28,2,12872
2010,7,5,6,10455
2010,7,29,7,10837
2010,10,16,4,11538
2010,6,6,5,9204
2010,1,27,7,15632
2010,1,15,6,9805
2010,11,20,3,13402
2010,4,1,7,12307
2010,11,19,4,11001
2010,10,21,2,11027
2010,5,6,6,16081
2010,4,25,6,12637
2010,4,14,6,13876
2010,1,27,3,14281
2010,7,29,4,14366
2010,5,15,6,11605
2010,11,28,3,10807
2010,12,16,4,8663
2010,7,30,7,11094
2010,2,4,7,9918
2010,1,15,4,11521
2010,11,30,6,9196
2010,12,27,3,13000
2010,9,19,5,15346
2010,11,20,6,10737
2010,11,24,1,11424
2010,11,28,7,16081
2010,2,2,1,9424
2010,5,12,4,14285
2010,10,23,7,10506
2010,1,3,2,12452
2010,7,15,3,9301
2010,11,7,7,5728
2010,5,15,5,14461
2010,11,11,2,9269
2010,4,24,2,11344
2010,6,17,4,12581
2010,12,6,5,10838
2010,6,9,6,13186
2010,11,7,3,11271
2010,10,23,1,8482
2010,8,19,1,13631
2010,7,9,4,10920
2010,12,5,5,10636
2010,9,23,4,10587
2010,11,3,5,10833
2010,12,4,2,10619
2010,9,8,5,8858
2010,10,2,5,13456
2010,8,22,4,10822
2010,2,4,6,6679
2010,4,25,5,10921
2010,7,9,1,7350
2010,11,11,5,10536
2010,4,6,5,8757
2010,7,26,4,11624
2010,9,2,5,11093
2010,10,25,3,11873
2010,3,9,6,14388
2010,3,11,4,12153
2010,4,27,1,9763
2010,4,16,6,14135
2010,1,5,5,13651
2010,5,7,6,9712
2010,9,26,7,9313
2010,4,12,5,9515
2010,11,15,3,13730
2010,10,4,1,14473
2010,8,8,4,11353
2010,4,6,5,10808
2010,8,3,4,11694
2010,6,4,2,11493
2010,1,11,6,13006
2010,4,8,5,13950
2010,7,14,3,8881
2010,4,13,3,13969
2010,12,22,2,11843
2010,3,5,5,6921
2010,12,19,4,13320
2010,7,2,5,10888
2010,8,5,4,13889
2010,6,5,2,9542
2010,10,7,4,11942
2010,8,17,1,15926
2010,11,26,5,13059
2010,3,24,6,12236
2010,12,22,4,13523
2010,7,17,3,9817
2010,6,23,1,11962
2010,3,1,1,10610
2010,12,11,6,13081
2010,8,21,3,11208
2010,1,6,2,8686
2010,1,7,6,12172
2010,6,25,6,12314
2010,8,7,1,12174
2010,5,14,4,11859
2010,9,10,7,9278
2010,2,16,2,9543
2010,12,9,4,12105
2010,8,24,5,6766
2010,10,14,3,12591
2010,8,11,3,10165
2010,1,17,6,12941
2010,2,28,1,13334
2010,9,13,3,13957
2010,1,21,4,13076
2010,6,13,3,12423
2010,2,13,6,12136
2010,6,19,7,8801
2010,7,12,4,13561
2010,1,5,2,12196
2010,7,17,7,13745
2010,7,29,6,16081
2010,10,21,6,9256
2010,12,20,3,9627
2010,11,18,5,16081
2010,9,3,3,12640
2010,4,11,3,10049
2010,5,19,3,11448
2010,12,25,6,12877
2010,7,29,1,13487
2010,9,30,1,14662
2010,5,25,6,13308
2010,9,27,6,11212
2010,11,2,1,13384
2010,7,21,4,12700
2010,7,29,7,10651
2010,3,7,3,8941
2010,6,18,1,9472
2010,1,1,4,13472
2010,11,8,1,10966
2010,9,30,5,6775
2010,7,10,7,11884
2010,12,8,4,11465
2010,7,6,7,12457
2010,5,31,1,13238
2010,2,2,5,16081
2010,5,8,3,8867
2010,8,17,3,14469
2010,4,27,1,11071
2010,7,11,3,16081
2010,8,29,6,8086
2010,1,13,5,14399
2010,4,13,5,13882
2010,5,20,1,7976
2010,10,9,4,11555
2010,5,16,7,12111
2010,11,22,7,13668
2010,6,28,7,12207
2010,11,8,1,16081
2010,6,10,1,10832
2010,12,20,2,7810
2010,3,20,5,8720
2010,6,26,7,13213
2010,6,30,2,11342
2010,12,12,1,9625
2010,12,29,2,10801
2010,6,5,2,14636
2010,4,17,5,13588
2010,11,16,4,12170
2010,10,30,2,16010
2010,3,15,2,8943
2010,4,9,4,7965
2010,10,26,5,11461
2010,9,4,2,12684
2010,10,16,1,9479
2010,2,25,1,13140
2010,3,9,2,9388
2010,10,14,1,9356
2010,2,15,1,12428
2010,11,16,1,11381
2010,2,9,2,11517
2010,7,16,4,10865
2010,3,3,4,11426
2010,12,5,4,13217
2010,6,10,4,8656
2010,2,13,7,12992
2010,12,11,6,10957
2010,8,3,7,11216
2010,3,19,6,8577
2010,6,11,5,8692
2010,2,6,7,11033
2010,10,29,2,10507
2010,8,20,1,14030
2010,7,10,4,11858
2010,1,11,7,11645
2010,11,5,3,11306
2010,9,10,1,12289
2010,6,30,4,11022
2010,1,12,4,10810
2010,8,11,1,9805
2010,9,11,6,12427
2010,8,23,3,10396
2010,8,30,7,13730
2010,10,28,5,12034
2010,2,21,4,9734
2010,11,4,2,10977
2010,8,8,3,7501
2010,11,22,5,12704
2010,11,8,1,11998
2010,2,21,6,9722
2010,2,12,4,12681
2010,11,20,2,12383
2010,2,2,7,11308
2010,5,21,7,9138
2010,8,5,2,10786
2010,1,29,5,9423
2010,2,30,1,10585
2010,5,5,7,12663
2010,12,30,5,14759
2010,5,30,5,9039
2010,10,25,5,10145
2010,1,27,2,9908
2010,10,1,3,9697
2010,12,19,7,10580
2010,3,29,6,10149
2010,8,7,3,13499
2010,6,26,7,13287
2010,7,4,7,12142
2010,10,8,7,12825
2010,11,31,6,11800
2011,4,1,2,10861
2011,5,3,4,11320
2011,6,2,1,12482
2011,11,26,5,14617
2011,4,29,2,13658
2011,8,30,5,12331
2011,3,30,1,12382
2011,5,5,1,12682
2011,6,20,1,11830
2011,2,30,2,12180
2011,6,17,5,11624
2011,1,27,4,15587
2011,4,1,3,11640
2011,10,20,3,8703
2011,11,30,1,14770
2011,12,2,7,13349
2011,2,14,4,12053
2011,11,21,2,9352
2011,5,17,4,11113
2011,1,21,2,11369
2011,1,10,7,8159
2011,2,12,3,11886
2011,2,30,1,11196
2011,10,13,7,8839
2011,12,30,4,9948
2011,5,3,4,13159
2011,6,14,7,10302
2011,4,12,3,15043
2011,7,23,1,11206
2011,2,3,7,16081
2011,2,17,6,8616
2011,6,17,3,11610
2011,8,30,7,9447
2011,12,25,6,9534
2011,7,26,4,14762
2011,4,19,6,12338
2011,10,8,7,11192
2011,11,27,6,13740
2011,9,9,2,10298
2011,8,12,4,13660
2011,4,5,5,11405
2011,11,30,2,9655
2011,10,15,5,11449
2011,1,21,1,12724
2011,11,31,4,13332
2011,2,7,5,11654
2011,6,6,7,14569
2011,10,4,6,10051
2011,3,27,7,12337
2011,4,9,2,9837
2011,12,6,5,10618
2011,3,3,4,11408
2011,11,9,2,12745
2011,3,4,1,13973
2011,1,14,6,14512
2011,2,22,5,10047
2011,11,29,7,7986
2011,8,28,6,15437
2011,8,9,7,10353
2011,8,6,1,9751
2011,4,20,6,11910
2011,5,11,6,13464
2011,12,30,6,9494
2011,9,2,7,12124
2011,7,21,5,9202
2011,3,21,1,15236
2011,5,7,1,11219
2011,8,26,3,10287
2011,1,18,6,13321
2011,11,4,5,15081
2011,7,2,1,11007
2011,6,6,3,11843
2011,6,2,4,9440
2011,1,21,5,10194
2011,8,24,4,10083
2011,2,25,6,13321
2011,2,11,1,12066
2011,3,24,6,11723
2011,5,15,6,13737
2011,4,29,1,10357
2011,3,26,2,9816
2011,10,14,4,12505
2011,3,24,4,11285
2011,3,22,4,9683
2011,5,3,2,9577
2011,2,30,3,11673
2011,6,27,6,11394
2011,6,15,2,6043
2011,4,24,6,12459
2011,7,24,7,9767
2011,9,17,4,10715
2011,5,18,1,11669
2011,3,18,4,8797
2011,4,5,4,10380
2011,2,22,4,8745
2011,2,19,1,13504
2011,11,22,1,6842
2011,9,21,2,12818
2011,9,31,1,11471
2011,10,11,2,13489
2011,9,17,7,12511
2011,7,2,3,11655
2011,5,26,7,9047
2011,8,7,4,13739
2011,7,18,4,10471
2011,5,26,1,16081
2011,8,23,1,14122
2011,12,12,6,11040
2011,6,29,1,13407
2011,6,23,7,9015
2011,6,10,2,11742
2011,3,24,4,14474
2011,1,28,2,11402
2011,3,18,3,12592
2011,7,15,4,10648
2011,3,2,5,10696
2011,5,18,6,6172
2011,11,3,7,11800
2011,6,26,5,10662
2011,5,10,1,12078
2011,9,9,2,11241
2011,8,29,6,13357
2011,8,30,3,11711
2011,10,2,1,11208
2011,1,3,5,12161
2011,10,2,6,8583
2011,4,4,6,15132
2011,11,23,5,12246
2011,9,18,6,10172
2011,2,13,6,5728
2011,7,20,6,9302
2011,5,28,3,10369
2011,7,10,4,14348
2011,3,23,6,11777
2011,9,14,4,10494
2011,1,9,3,9112
2011,9,13,1,11845
2011,2,7,3,8249
2011,11,4,2,10770
2011,12,22,1,7510
2011,10,19,3,10973
2011,2,29,5,13154
2011,12,10,1,11222
2011,10,9,7,14837
2011,12,20,6,12874
2011,2,16,5,12778
2011,12,12,7,14263
2011,7,24,6,8939
2011,4,28,6,11340
2011,12,13,4,11018
2011,4,26,2,8955
2011,2,9,5,10116
2011,9,3,6,9613
2011,3,26,7,9488
2011,1,4,4,13030
2011,5,5,3,9833
2011,12,15,4,12225
2011,2,28,4,11755
2011,6,3,1,12079
2011,6,24,4,14217
2011,2,28,2,14834
2011,6,2,1,8866
2011,12,29,4,12236
2011,8,27,2,9663
2011,5,11,6,10753
2011,11,18,7,12223
2011,2,28,2,14993
2011,2,21,5,10476
2011,9,23,6,15286
2011,11,3,2,11783
2011,3,24,4,11110
2011,11,2,6,14707
2011,1,19,6,14009
2011,5,5,6,13215
2011,6,10,3,7304
2011,5,9,2,13534
2011,11,12,4,16081
2011,12,26,5,8850
2011,3,22,3,14258
2011,4,9,5,13382
2011,8,17,4,14151
2011,12,24,1,15332
2011,11,22,7,10958
2011,5,11,7,11425
2011,6,14,5,13120
2011,7,29,7,11464
2011,9,7,5,12913
2011,12,22,2,12469
2011,2,30,6,11838
2011,8,9,1,11352
2011,7,26,3,10863
2011,12,26,7,8260
2011,3,13,4,9847
2011,5,9,3,6449
2011,3,28,6,15419
2011,4,18,2,13044
2011,8,22,3,10776
2011,7,27,2,13781
2011,2,12,7,9282
2011,3,10,7,16081
2011,9,26,6,6308
2011,3,5,6,9209
2011,12,15,7,9332
2011,12,14,7,10937
2011,9,21,2,13187
2011,1,20,1,12837
2011,5,10,3,8995
2011,12,9,1,11641
2011,10,5,3,11476
2011,8,25,4,13700
2011,5,10,4,9817
2011,2,11,7,10920
2011,6,2,2,8761
2011,11,21,2,9332
2011,8,24,6,10670
2011,5,21,2,10166
2011,4,4,4,11804
2011,6,12,2,12452
2011,4,21,5,14122
2011,1,10,7,11249
2011,4,12,2,13086
2011,10,10,3,8377
2011,7,19,2,10922
2011,5,28,1,11960
2011,12,2,1,13187
2011,4,6,7,7578
2011,8,12,2,11778
2011,8,7,2,9302
2011,12,8,7,11061
2011,8,2,2,11445
2011,3,15,4,7426
2011,3,12,2,9595
2011,6,20,7,14781
2011,4,22,3,9077
2011,2,8,7,11186
2011,3,27,7,14738
2011,7,14,1,12848
2011,3,23,4,9908
2011,1,22,4,5847
2011,9,30,7,9174
2011,2,23,2,8934
2011,12,31,4,9994
2011,7,14,7,11524
2011,12,19,6,13083
2011,1,26,2,13197
2011,11,26,5,10183
2011,4,8,1,15652
2011,7,25,6,11506
2011,10,21,6,11890
2011,6,6,5,12790
2011,5,6,4,13088
2011,9,23,3,9162
2011,4,3,4,14182
2011,12,24,3,10071
2011,12,26,2,12320
2011,2,10,1,7810
2011,9,23,5,8174
2011,12,18,5,10471
2011,4,6,4,10605
2011,8,13,5,10424
2011,7,3,7,10986
2011,12,14,7,11400
2011,8,10,3,11423
2011,12,17,1,12113
2011,2,26,2,7196
2011,2,1,4,12227
2011,12,3,4,10156
2011,5,14,5,13192
2011,12,23,5,12616
2011,12,30,4,16081
2011,11,27,7,7423
2011,3,9,3,11895
2011,6,16,2,11824
2011,8,21,3,6321
2011,6,10,6,11019
2011,9,6,7,8506
2011,12,5,1,14458
2011,12,31,1,10202
2011,6,12,5,10634
2011,4,21,1,12246
2011,12,28,4,13628
2011,9,12,4,15122
2011,6,21,4,12978
2011,3,8,2,10209
2011,2,25,6,12903
2011,7,14,3,5728
2011,11,4,1,16081
2011,7,12,6,14605
2011,4,17,1,10876
2011,10,14,2,13164
2011,2,1,6,9959
2011,4,10,3,12660
2011,5,5,5,9830
2011,3,8,2,12907
2011,10,15,5,14895
2011,7,2,4,9607
2011,4,16,6,13158
2011,12,13,7,12729
2011,5,23,2,9231
2011,2,6,5,9058
2011,5,26,7,12293
2011,12,14,1,15919
2011,4,14,4,13237
2011,2,14,6,12232
2011,9,4,3,9010
2011,3,17,7,8385
2011,10,7,3,13082
2011,3,22,7,16081
2011,8,8,6,12793
2011,2,13,2,11161
2011,2,28,4,7855
2011,8,12,6,11024
2011,5,5,6,8291
2011,8,29,1,11079
2011,9,27,1,15642
2011,5,13,1,12282
2011,3,8,7,11073
2011,2,31,3,14863
2011,2,15,3,12012
2011,4,2,4,12812
2011,7,4,5,9303
2011,5,28,2,14086
2011,1,5,6,10044
2011,7,25,2,15196
2011,4,24,7,15000
2011,12,22,5,11185
2011,10,18,5,12287
2011,12,21,3,10317
2011,8,26,4,9444
2011,6,25,7,13350
2011,10,5,5,16081
2011,9,1,2,13405
2011,12,14,5,11209
2011,2,30,6,13148
2011,5,6,6,13262
2011,2,6,2,11681
2011,10,13,4,9327
2011,1,2,2,11023
2011,3,13,1,10535
2011,8,20,3,16081
2011,6,1,5,12470
2011,5,10,2,9841
2011,11,28,5,8757
2011,12,13,3,12641
2011,9,14,4,7809
2011,6,18,4,12372
2012,7,23,2,11792
2012,8,23,3,7134
2012,5,8,3,13354
2012,11,18,5,5987
2012,6,26,7,10105
2012,3,28,2,12110
2012,8,15,6,9753
2012,8,14,4,14667
2012,12,8,2,11987
2012,10,23,3,10999
2012,6,17,2,9102
2012,10,10,6,14078
2012,8,2,2,12459
2012,11,26,7,12015
2012,4,3,7,14698
2012,9,2,1,16081
2012,7,19,1,10124
2012,1,22,1,12776
2012,4,26,2,8496
2012,4,12,2,11969
2012,10,22,4,11676
2012,10,15,3,8586
2012,7,6,2,14493
2012,12,14,6,11970
2012,10,5,1,9915
2012,11,30,1,9905
2012,10,9,2,9850
2012,4,16,2,12177
2012,12,4,7,16081
2012,10,6,6,12924
2012,4,11,3,10616
2012,2,7,4,10487
2012,10,18,5,15132
2012,3,1,2,11265
2012,1,17,4,14355
2012,9,5,6,11017
2012,1,30,2,14198
2012,8,7,2,10420
2012,5,16,2,10079
2012,4,23,3,11344
2012,10,6,5,9239
2012,6,23,7,7445
2012,7,14,7,12237
2012,8,21,1,11240
2012,11,30,6,11336
2012,4,11,2,12321
2012,11,28,7,10090
2012,6,29,5,16081
2012,10,29,1,11550
2012,7,22,7,10039
2012,6,29,2,8756
2012,1,30,7,8301
2012,5,30,6,9791
2012,3,14,5,14846
2012,1,3,2,10616
2012,11,7,1,9982
2012,3,20,4,8916
2012,8,8,1,14046
2012,3,20,3,12285
2012,9,23,4,11312
2012,9,14,2,7745
2012,9,23,1,11171
2012,4,17,2,11563
2012,6,16,6,12664
2012,9,22,7,14717
2012,3,16,7,11364
2012,1,14,6,7938
2012,1,14,1,9794
2012,5,4,6,8607
2012,11,2,5,9158
2012,4,19,2,8719
2012,10,29,3,9678
2012,4,13,1,12544
2012,8,25,6,10984
2012,6,27,7,10156
2012,8,14,1,10621
2012,3,22,2,12167
2012,10,18,7,13087
2012,9,16,7,11469
2012,1,23,1,14123
2012,1,26,7,8124
2012,3,24,3,12781
2012,1,8,4,10383
2012,7,13,1,12113
2012,8,3,2,9587
2012,6,4,2,10892
2012,5,16,5,9879
2012,2,3,6,11924
2012,1,9,6,14914
2012,7,7,5,10436
2012,4,11,4,14032
2012,1,8,3,12110
2012,2,31,1,13002
2012,6,18,5,14334
2012,7,29,3,14486
2012,3,5,7,14023
2012,10,2,4,13371
2012,4,20,2,13177
2012,8,7,1,7908
2012,2,13,4,11126
2012,6,23,7,11523
2012,5,9,4,11331
2012,5,27,2,13012
2012,11,26,2,10220
2012,8,6,2,14118
2012,6,27,2,12546
2012,4,17,6,12737
2012,4,6,3,11048
2012,11,3,1,11262
2012,4,14,1,11164
2012,7,16,4,12771
2012,7,16,1,14957
2012,4,15,5,9702
2012,11,21,6,13433
2012,2,6,2,11618
2012,12,15,5,10928
2012,10,19,4,13876
2012,8,21,6,12304
2012,11,23,3,14399
2012,2,2,3,11181
2012,9,29,4,9845
2012,11,12,3,11789
2012,12,23,1,10325
2012,1,18,4,12456
2012,11,30,3,9314
2012,6,10,2,12235
2012,10,18,1,9250
2012,11,27,5,10195
2012,4,3,7,7441
2012,5,7,2,16081
2012,9,11,6,10853
2012,10,6,1,13238
2012,5,10,3,12111
2012,2,8,4,8874
2012,2,23,5,12119
2012,1,4,1,10607
2012,8,10,7,16081
2012,8,9,6,9090
2012,11,31,4,11186
2012,8,1,1,12122
2012,11,5,2,9560
2012,7,16,1,11830
2012,7,24,7,9808
2012,1,4,3,10746
2012,7,6,2,9508
2012,8,27,5,12788
2012,6,5,1,13728
2012,5,26,5,13902
2012,9,23,6,12106
2012,5,10,2,10855
2012,10,13,3,11252
2012,4,3,2,11135
2012,2,29,4,11504
2012,12,7,6,16081
2012,3,26,2,12304
2012,9,30,6,10193
2012,10,17,2,10051
2012,8,11,5,12269
2012,4,24,7,9966
2012,12,25,1,7451
2012,10,6,4,10097
2012,5,13,7,12221
2012,11,3,6,11347
2012,2,11,5,12308
2012,11,17,3,15251
2012,3,3,4,12442
2012,9,23,6,12758
2012,10,20,7,13138
2012,4,15,4,13921
2012,7,2,3,10891
2012,10,21,6,9641
2012,9,22,3,9393
2012,11,11,6,13365
2012,4,13,2,11889
2012,8,6,3,10917
2012,5,11,1,10391
2012,10,21,7,12119
2012,2,2,7,9855
2012,4,13,7,11931
2012,4,1,3,10616
2012,3,8,5,9958
2012,9,4,6,8940
2012,2,18,3,8601
2012,8,24,3,16081
2012,6,26,3,14040
2012,3,12,4,10807
2012,9,16,6,8340
2012,3,12,1,12142
2012,10,4,1,11668
2012,5,22,6,11059
2012,6,12,1,16081
2012,11,26,1,8277
2012,8,8,6,14327
2012,3,11,3,9174
2012,12,11,4,10404
2012,11,6,1,9944
2012,6,15,5,12360
2012,6,6,6,10230
2012,9,10,3,11544
2012,8,25,5,7971
2012,12,17,3,13601
2012,5,19,6,9206
2012,8,17,2,15374
2012,8,25,5,10655
2012,3,7,3,10587
2012,5,21,2,9762
2012,11,2,2,12427
2012,8,12,5,14232
2012,12,2,1,12693
2012,8,7,2,10781
2012,9,23,7,12609
2012,3,9,6,5728
2012,3,5,7,11553
2012,12,25,5,8579
2012,10,21,5,13151
2012,4,2,6,15548
2012,9,19,4,10339
2012,8,10,6,13766
2012,4,6,6,7364
2012,2,17,1,12350
2012,11,15,4,9668
2012,10,16,7,9351
2012,11,12,5,11378
2012,5,27,1,12940
2012,8,14,4,9869
2012,1,27,3,9288
2012,1,11,2,5912
2012,6,14,1,11336
2012,12,6,2,11359
2012,7,22,1,11028
2012,1,18,5,12914
2012,10,19,1,8680
2012,6,21,4,13118
2012,9,19,1,12439
2012,12,16,4,6347
2012,11,7,2,12775
2012,10,6,2,9713
2012,4,3,5,10245
2012,4,10,1,8885
2012,8,23,2,12718
2012,8,25,5,14352
2012,9,3,1,8146
2012,8,19,3,11160
2012,6,17,4,10510
2012,6,10,3,11469
2012,7,23,3,9457
2012,12,17,5,12304
2012,12,12,7,13561
2012,3,23,3,12166
2012,9,7,7,12970
2012,2,19,6,10961
2012,2,18,5,8943
2012,1,26,2,7875
2012,8,29,1,10514
2012,3,14,4,12410
2012,9,3,7,10562
2012,12,5,5,12145
